Probenahme_Pflanzen_ID,Versuchsjahr,Termin,Parzelle_ID,Bemerkungen_ID
2456,1979,,12104,
2457,1979,,12105,
2458,1979,,12106,
2459,1979,,12107,
2460,1979,,12108,
2461,1979,,12109,
2462,1979,,12110,
2463,1979,,12111,
2464,1979,,12112,
2465,1979,,12113,
2466,1979,,12114,
2467,1979,,12115,
2468,1979,,12116,
2469,1979,,12117,
2470,1979,,12118,
2471,1979,,12119,
2472,1979,,12120,
2473,1979,,12121,
2474,1979,,12122,
2475,1979,,12123,
2476,1979,,12124,
2477,1979,,12125,
2478,1979,,12126,
2479,1979,,12127,
2480,1979,,12128,
2481,1979,,12129,
2482,1979,,12130,
2483,1979,,12131,
2484,1979,,12132,
2485,1979,,12133,
2486,1979,,12134,
2487,1979,,12135,
2488,1979,,12136,
2489,1979,,12137,
2490,1979,,12138,
2491,1979,,12139,
2492,1979,,12140,
2493,1979,,12141,
2494,1979,,12142,
2495,1979,,12143,
2496,1979,,12144,
2497,1979,,12145,
2498,1979,,12146,
2499,1979,,12147,
2500,1979,,12148,
2501,1979,,12149,
2502,1979,,12150,
2503,1979,,12151,
2504,1979,,12152,
2505,1979,,12153,
2506,1979,,12154,
2507,1979,,12155,
2508,1979,,12156,
2509,1979,,12157,
2510,1979,,12158,
2511,1979,,12159,
2512,1979,,12160,
2513,1979,,12161,
2514,1979,,12162,
2515,1979,,12163,
2516,1979,,12164,
2517,1979,,12165,
2518,1979,,12166,
2519,1979,,12167,
2520,1979,,12168,
2521,1980,,12001,
2522,1980,,12002,
2523,1980,,12003,
2524,1980,,12004,
2525,1980,,12005,
2526,1980,,12006,
2527,1980,,12007,
2528,1980,,12008,
2529,1980,,12009,
2530,1980,,12010,
2531,1980,,12011,
2532,1980,,12012,
2533,1980,,12013,
2534,1980,,12014,
2535,1980,,12015,
2536,1980,,12016,
2537,1980,,12017,
2538,1980,,12018,
2539,1980,,12019,
2540,1980,,12020,
2541,1980,,12021,
2542,1980,,12022,
2543,1980,,12023,
2544,1980,,12024,
2545,1980,,12025,
2546,1980,,12026,
2547,1980,,12027,
2548,1980,,12028,
2549,1980,,12029,
2550,1980,,12030,
2551,1980,,12031,
2552,1980,,12032,
2553,1980,,12033,
2554,1980,,12034,
2555,1980,,12035,
2556,1980,,12036,
2557,1980,,12037,
2558,1980,,12038,
2559,1980,,12039,
2560,1980,,12040,
2561,1980,,12041,
2562,1980,,12042,
2563,1980,,12043,
2564,1980,,12044,
2565,1980,,12045,
2566,1980,,12046,
2567,1980,,12047,
2568,1980,,12048,
2569,1980,,12049,
2570,1980,,12050,
2571,1980,,12051,
2572,1980,,12052,
2573,1980,,12053,
2574,1980,,12054,
2575,1980,,12055,
2576,1980,,12056,
2577,1980,,12057,
2578,1980,,12058,
2579,1980,,12059,
2580,1980,,12060,
2581,1980,,12061,
2582,1980,,12062,
2583,1980,,12063,
2584,1980,,12064,
2585,1980,,12065,
2586,1980,,12066,
2587,1980,,12067,
2588,1980,,12068,
2589,1980,,12069,
2590,1980,,12070,
2591,1980,,12071,
2592,1980,,12072,
2593,1980,,12073,
2594,1980,,12074,
2595,1980,,12075,
2596,1980,,12076,
2597,1980,,12077,
2598,1980,,12078,
2599,1980,,12079,
2600,1980,,12080,
2601,1980,,12081,
2602,1980,,12082,
2603,1980,,12083,
2604,1980,,12084,
2605,1980,,12085,
2606,1980,,12086,
2607,1980,,12087,
2608,1980,,12088,
2609,1980,,12089,
2610,1980,,12090,
2611,1980,,12091,
2612,1980,,12092,
2613,1980,,12093,
2614,1980,,12094,
2615,1980,,12095,
2616,1980,,12096,
2617,1980,,12097,
2618,1980,,12098,
2619,1980,,12099,
2620,1980,,12100,
2621,1980,,12101,
2622,1980,,12102,
2623,1980,,12103,
2624,1980,,12104,
2625,1980,,12105,
2626,1980,,12106,
2627,1980,,12107,
2628,1980,,12108,
2629,1980,,12109,
2630,1980,,12110,
2631,1980,,12111,
2632,1980,,12112,
2633,1980,,12113,
2634,1980,,12114,
2635,1980,,12115,
2636,1980,,12116,
2637,1980,,12117,
2638,1980,,12118,
2639,1980,,12119,
2640,1980,,12120,
2641,1980,,12121,
2642,1980,,12122,
2643,1980,,12123,
2644,1980,,12124,
2645,1980,,12125,
2646,1980,,12126,
2647,1980,,12127,
2648,1980,,12128,
2649,1980,,12129,
2650,1980,,12130,
2651,1980,,12131,
2652,1980,,12132,
2653,1980,,12133,
2654,1980,,12134,
2655,1980,,12135,
2656,1980,,12136,
2657,1980,,12137,
2658,1980,,12138,
2659,1980,,12139,
2660,1980,,12140,
2661,1980,,12141,
2662,1980,,12142,
2663,1980,,12143,
2664,1980,,12144,
2665,1980,,12145,
2666,1980,,12146,
2667,1980,,12147,
2668,1980,,12148,
2669,1980,,12149,
2670,1980,,12150,
2671,1980,,12151,
2672,1980,,12152,
2673,1980,,12153,
2674,1980,,12154,
2675,1980,,12155,
2676,1980,,12156,
2677,1980,,12157,
2678,1980,,12158,
2679,1980,,12159,
2680,1980,,12160,
2681,1980,,12161,
2682,1980,,12162,
2683,1980,,12163,
2684,1980,,12164,
2685,1980,,12165,
2686,1980,,12166,
2687,1980,,12167,
2688,1980,,12168,
2689,1981,,12001,
2690,1981,,12002,
2691,1981,,12003,
2692,1981,,12004,
2693,1981,,12005,
2694,1981,,12006,
2695,1981,,12007,
2696,1981,,12008,
2697,1981,,12009,
2698,1981,,12010,
2699,1981,,12011,
2700,1981,,12012,
2701,1981,,12013,
2702,1981,,12014,
2703,1981,,12015,
2704,1981,,12016,
2705,1981,,12017,
2706,1981,,12018,
2707,1981,,12019,
2708,1981,,12020,
2709,1981,,12021,
2710,1981,,12022,
2711,1981,,12023,
2712,1981,,12024,
2713,1981,,12025,
2714,1981,,12026,
2715,1981,,12027,
2716,1981,,12028,
2717,1981,,12029,
2718,1981,,12030,
2719,1981,,12031,
2720,1981,,12032,
2721,1981,,12033,
2722,1981,,12034,
2723,1981,,12035,
2724,1981,,12036,
2725,1981,,12037,
2726,1981,,12038,
2727,1981,,12039,
2728,1981,,12040,
2729,1981,,12041,
2730,1981,,12042,
2731,1981,,12043,
2732,1981,,12044,
2733,1981,,12045,
2734,1981,,12046,
2735,1981,,12047,
2736,1981,,12048,
2737,1981,,12049,
2738,1981,,12050,
2739,1981,,12051,
2740,1981,,12052,
2741,1981,,12053,
2742,1981,,12054,
2743,1981,,12055,
2744,1981,,12056,
2745,1981,,12057,
2746,1981,,12058,
2747,1981,,12059,
2748,1981,,12060,
2749,1981,,12061,
2750,1981,,12062,
2751,1981,,12063,
2752,1981,,12064,
2753,1981,,12065,
2754,1981,,12066,
2755,1981,,12067,
2756,1981,,12068,
2757,1981,,12069,
2758,1981,,12070,
2759,1981,,12071,
2760,1981,,12072,
2761,1981,,12073,
2762,1981,,12074,
2763,1981,,12075,
2764,1981,,12076,
2765,1981,,12077,
2766,1981,,12078,
2767,1981,,12079,
2768,1981,,12080,
2769,1981,,12081,
2770,1981,,12082,
2771,1981,,12083,
2772,1981,,12084,
2773,1981,,12085,
2774,1981,,12086,
2775,1981,,12087,
2776,1981,,12088,
2777,1981,,12089,
2778,1981,,12090,
2779,1981,,12091,
2780,1981,,12092,
2781,1981,,12093,
2782,1981,,12094,
2783,1981,,12095,
2784,1981,,12096,
2785,1981,,12097,
2786,1981,,12098,
2787,1981,,12099,
2788,1981,,12100,
2789,1981,,12101,
2790,1981,,12102,
2791,1981,,12103,
2792,1981,,12104,
2793,1981,,12105,
2794,1981,,12106,
2795,1981,,12107,
2796,1981,,12108,
2797,1981,,12109,
2798,1981,,12110,
2799,1981,,12111,
2800,1981,,12112,
2801,1981,,12113,
2802,1981,,12114,
2803,1981,,12115,
2804,1981,,12116,
2805,1981,,12117,
2806,1981,,12118,
2807,1981,,12119,
2808,1981,,12120,
2809,1981,,12121,
2810,1981,,12122,
2811,1981,,12123,
2812,1981,,12124,
2813,1981,,12125,
2814,1981,,12126,
2815,1981,,12127,
2816,1981,,12128,
2817,1981,,12129,
2818,1981,,12130,
2819,1981,,12131,
2820,1981,,12132,
2821,1981,,12133,
2822,1981,,12134,
2823,1981,,12135,
2824,1981,,12136,
2825,1981,,12137,
2826,1981,,12138,
2827,1981,,12139,
2828,1981,,12140,
2829,1981,,12141,
2830,1981,,12142,
2831,1981,,12143,
2832,1981,,12144,
2833,1981,,12145,
2834,1981,,12146,
2835,1981,,12147,
2836,1981,,12148,
2837,1981,,12149,
2838,1981,,12150,
2839,1981,,12151,
2840,1981,,12152,
2841,1981,,12153,
2842,1981,,12154,
2843,1981,,12155,
2844,1981,,12156,
2845,1981,,12157,
2846,1981,,12158,
2847,1981,,12159,
2848,1981,,12160,
2849,1981,,12161,
2850,1981,,12162,
2851,1981,,12163,
2852,1981,,12164,
2853,1981,,12165,
2854,1981,,12166,
2855,1981,,12167,
2856,1981,,12168,
2857,1982,,12001,
2858,1982,,12002,
2859,1982,,12003,
2860,1982,,12004,
2861,1982,,12005,
2862,1982,,12006,
2863,1982,,12007,
2864,1982,,12008,
2865,1982,,12009,
2866,1982,,12010,
2867,1982,,12011,
2868,1982,,12012,
2869,1982,,12013,
2870,1982,,12014,
2871,1982,,12015,
2872,1982,,12016,
2873,1982,,12017,
2874,1982,,12018,
2875,1982,,12019,
2876,1982,,12020,
2877,1982,,12021,
2878,1982,,12022,
2879,1982,,12023,
2880,1982,,12024,
2881,1982,,12025,
2882,1982,,12026,
2883,1982,,12027,
2884,1982,,12028,
2885,1982,,12029,
2886,1982,,12030,
2887,1982,,12031,
2888,1982,,12032,
2889,1982,,12033,
2890,1982,,12034,
2891,1982,,12035,
2892,1982,,12036,
2893,1982,,12037,
2894,1982,,12038,
2895,1982,,12039,
2896,1982,,12040,
2897,1982,,12041,
2898,1982,,12042,
2899,1982,,12043,
2900,1982,,12044,
2901,1982,,12045,
2902,1982,,12046,
2903,1982,,12047,
2904,1982,,12048,
2905,1982,,12049,
2906,1982,,12050,
2907,1982,,12051,
2908,1982,,12052,
2909,1982,,12053,
2910,1982,,12054,
2911,1982,,12055,
2912,1982,,12056,
2913,1982,,12057,
2914,1982,,12058,
2915,1982,,12059,
2916,1982,,12060,
2917,1982,,12061,
2918,1982,,12062,
2919,1982,,12063,
2920,1982,,12064,
2921,1982,,12065,
2922,1982,,12066,
2923,1982,,12067,
2924,1982,,12068,
2925,1982,,12069,
2926,1982,,12070,
2927,1982,,12071,
2928,1982,,12072,
2929,1982,,12073,
2930,1982,,12074,
2931,1982,,12075,
2932,1982,,12076,
2933,1982,,12077,
2934,1982,,12078,
2935,1982,,12079,
2936,1982,,12080,
2937,1982,,12081,
2938,1982,,12082,
2939,1982,,12083,
2940,1982,,12084,
2941,1982,,12085,
2942,1982,,12086,
2943,1982,,12087,
2944,1982,,12088,
2945,1982,,12089,
2946,1982,,12090,
2947,1982,,12091,
2948,1982,,12092,
2949,1982,,12093,
2950,1982,,12094,
2951,1982,,12095,
2952,1982,,12096,
2953,1982,,12097,
2954,1982,,12098,
2955,1982,,12099,
2956,1982,,12100,
2957,1982,,12101,
2958,1982,,12102,
2959,1982,,12103,
2960,1982,,12104,
2961,1982,,12105,
2962,1982,,12106,
2963,1982,,12107,
2964,1982,,12108,
2965,1982,,12109,
2966,1982,,12110,
2967,1982,,12111,
2968,1982,,12112,
2969,1982,,12113,
2970,1982,,12114,
2971,1982,,12115,
2972,1982,,12116,
2973,1982,,12117,
2974,1982,,12118,
2975,1982,,12119,
2976,1982,,12120,
2977,1982,,12121,
2978,1982,,12122,
2979,1982,,12123,
2980,1982,,12124,
2981,1982,,12125,
2982,1982,,12126,
2983,1982,,12127,
2984,1982,,12128,
2985,1982,,12129,
2986,1982,,12130,
2987,1982,,12131,
2988,1982,,12132,
2989,1982,,12133,
2990,1982,,12134,
2991,1982,,12135,
2992,1982,,12136,
2993,1982,,12137,
2994,1982,,12138,
2995,1982,,12139,
2996,1982,,12140,
2997,1982,,12141,
2998,1982,,12142,
2999,1982,,12143,
3000,1982,,12144,
3001,1982,,12145,
3002,1982,,12146,
3003,1982,,12147,
3004,1982,,12148,
3005,1982,,12149,
3006,1982,,12150,
3007,1982,,12151,
3008,1982,,12152,
3009,1982,,12153,
3010,1982,,12154,
3011,1982,,12155,
3012,1982,,12156,
3013,1982,,12157,
3014,1982,,12158,
3015,1982,,12159,
3016,1982,,12160,
3017,1982,,12161,
3018,1982,,12162,
3019,1982,,12163,
3020,1982,,12164,
3021,1982,,12165,
3022,1982,,12166,
3023,1982,,12167,
3024,1982,,12168,
3025,1983,,12001,
3026,1983,,12002,
3027,1983,,12003,
3028,1983,,12004,
3029,1983,,12005,
3030,1983,,12006,
3031,1983,,12007,
3032,1983,,12008,
3033,1983,,12009,
3034,1983,,12010,
3035,1983,,12011,
3036,1983,,12012,
3037,1983,,12013,
3038,1983,,12014,
3039,1983,,12015,
3040,1983,,12016,
3041,1983,,12017,
3042,1983,,12018,
3043,1983,,12019,
3044,1983,,12020,
3045,1983,,12021,
3046,1983,,12022,
3047,1983,,12023,
3048,1983,,12024,
3049,1983,,12025,
3050,1983,,12026,
3051,1983,,12027,
3052,1983,,12028,
3053,1983,,12029,
3054,1983,,12030,
3055,1983,,12031,
3056,1983,,12032,
3057,1983,,12033,
3058,1983,,12034,
3059,1983,,12035,
3060,1983,,12036,
3061,1983,,12037,
3062,1983,,12038,
3063,1983,,12039,
3064,1983,,12040,
3065,1983,,12041,
3066,1983,,12042,
3067,1983,,12043,
3068,1983,,12044,
3069,1983,,12045,
3070,1983,,12046,
3071,1983,,12047,
3072,1983,,12048,
3073,1983,,12049,
3074,1983,,12050,
3075,1983,,12051,
3076,1983,,12052,
3077,1983,,12053,
3078,1983,,12054,
3079,1983,,12055,
3080,1983,,12056,
3081,1983,,12057,
3082,1983,,12058,
3083,1983,,12059,
3084,1983,,12060,
3085,1983,,12061,
3086,1983,,12062,
3087,1983,,12063,
3088,1983,,12064,
3089,1983,,12065,
3090,1983,,12066,
3091,1983,,12067,
3092,1983,,12068,
3093,1983,,12069,
3094,1983,,12070,
3095,1983,,12071,
3096,1983,,12072,
3097,1983,,12073,
3098,1983,,12074,
3099,1983,,12075,
3100,1983,,12076,
3101,1983,,12077,
3102,1983,,12078,
3103,1983,,12079,
3104,1983,,12080,
3105,1983,,12081,
3106,1983,,12082,
3107,1983,,12083,
3108,1983,,12084,
3109,1983,,12085,
3110,1983,,12086,
3111,1983,,12087,
3112,1983,,12088,
3113,1983,,12089,
3114,1983,,12090,
3115,1983,,12091,
3116,1983,,12092,
3117,1983,,12093,
3118,1983,,12094,
3119,1983,,12095,
3120,1983,,12096,
3121,1983,,12097,
3122,1983,,12098,
3123,1983,,12099,
3124,1983,,12100,
3125,1983,,12101,
3126,1983,,12102,
3127,1983,,12103,
3128,1983,,12104,
3129,1983,,12105,
3130,1983,,12106,
3131,1983,,12107,
3132,1983,,12108,
3133,1983,,12109,
3134,1983,,12110,
3135,1983,,12111,
3136,1983,,12112,
3137,1983,,12113,
3138,1983,,12114,
3139,1983,,12115,
3140,1983,,12116,
3141,1983,,12117,
3142,1983,,12118,
3143,1983,,12119,
3144,1983,,12120,
3145,1983,,12121,
3146,1983,,12122,
3147,1983,,12123,
3148,1983,,12124,
3149,1983,,12125,
3150,1983,,12126,
3151,1983,,12127,
3152,1983,,12128,
3153,1983,,12129,
3154,1983,,12130,
3155,1983,,12131,
3156,1983,,12132,
3157,1983,,12133,
3158,1983,,12134,
3159,1983,,12135,
3160,1983,,12136,
3161,1983,,12137,
3162,1983,,12138,
3163,1983,,12139,
3164,1983,,12140,
3165,1983,,12141,
3166,1983,,12142,
3167,1983,,12143,
3168,1983,,12144,
3169,1983,,12145,
3170,1983,,12146,
3171,1983,,12147,
3172,1983,,12148,
3173,1983,,12149,
3174,1983,,12150,
3175,1983,,12151,
3176,1983,,12152,
3177,1983,,12153,
3178,1983,,12154,
3179,1983,,12155,
3180,1983,,12156,
3181,1983,,12157,
3182,1983,,12158,
3183,1983,,12159,
3184,1983,,12160,
3185,1983,,12161,
3186,1983,,12162,
3187,1983,,12163,
3188,1983,,12164,
3189,1983,,12165,
3190,1983,,12166,
3191,1983,,12167,
3192,1983,,12168,
3193,1984,,12001,
3194,1984,,12002,
3195,1984,,12003,
3196,1984,,12004,
3197,1984,,12005,
3198,1984,,12006,
3199,1984,,12007,
3200,1984,,12008,
3201,1984,,12009,
3202,1984,,12010,
3203,1984,,12011,
3204,1984,,12012,
3205,1984,,12013,
3206,1984,,12014,
3207,1984,,12015,
3208,1984,,12016,
3209,1984,,12017,
3210,1984,,12018,
3211,1984,,12019,
3212,1984,,12020,
3213,1984,,12021,
3214,1984,,12022,
3215,1984,,12023,
3216,1984,,12024,
3217,1984,,12025,
3218,1984,,12026,
3219,1984,,12027,
3220,1984,,12028,
3221,1984,,12029,
3222,1984,,12030,
3223,1984,,12031,
3224,1984,,12032,
3225,1984,,12033,
3226,1984,,12034,
3227,1984,,12035,
3228,1984,,12036,
3229,1984,,12037,
3230,1984,,12038,
3231,1984,,12039,
3232,1984,,12040,
3233,1984,,12041,
3234,1984,,12042,
3235,1984,,12043,
3236,1984,,12044,
3237,1984,,12045,
3238,1984,,12046,
3239,1984,,12047,
3240,1984,,12048,
3241,1984,,12049,
3242,1984,,12050,
3243,1984,,12051,
3244,1984,,12052,
3245,1984,,12053,
3246,1984,,12054,
3247,1984,,12055,
3248,1984,,12056,
3249,1984,,12057,
3250,1984,,12058,
3251,1984,,12059,
3252,1984,,12060,
3253,1984,,12061,
3254,1984,,12062,
3255,1984,,12063,
3256,1984,,12064,
3257,1984,,12065,
3258,1984,,12066,
3259,1984,,12067,
3260,1984,,12068,
3261,1984,,12069,
3262,1984,,12070,
3263,1984,,12071,
3264,1984,,12072,
3265,1984,,12073,
3266,1984,,12074,
3267,1984,,12075,
3268,1984,,12076,
3269,1984,,12077,
3270,1984,,12078,
3271,1984,,12079,
3272,1984,,12080,
3273,1984,,12081,
3274,1984,,12082,
3275,1984,,12083,
3276,1984,,12084,
3277,1984,,12085,
3278,1984,,12086,
3279,1984,,12087,
3280,1984,,12088,
3281,1984,,12089,
3282,1984,,12090,
3283,1984,,12091,
3284,1984,,12092,
3285,1984,,12093,
3286,1984,,12094,
3287,1984,,12095,
3288,1984,,12096,
3289,1984,,12097,
3290,1984,,12098,
3291,1984,,12099,
3292,1984,,12100,
3293,1984,,12101,
3294,1984,,12102,
3295,1984,,12103,
3296,1984,,12104,
3297,1984,,12105,
3298,1984,,12106,
3299,1984,,12107,
3300,1984,,12108,
3301,1984,,12109,
3302,1984,,12110,
3303,1984,,12111,
3304,1984,,12112,
3305,1984,,12113,
3306,1984,,12114,
3307,1984,,12115,
3308,1984,,12116,
3309,1984,,12117,
3310,1984,,12118,
3311,1984,,12119,
3312,1984,,12120,
3313,1984,,12121,
3314,1984,,12122,
3315,1984,,12123,
3316,1984,,12124,
3317,1984,,12125,
3318,1984,,12126,
3319,1984,,12127,
3320,1984,,12128,
3321,1984,,12129,
3322,1984,,12130,
3323,1984,,12131,
3324,1984,,12132,
3325,1984,,12133,
3326,1984,,12134,
3327,1984,,12135,
3328,1984,,12136,
3329,1984,,12137,
3330,1984,,12138,
3331,1984,,12139,
3332,1984,,12140,
3333,1984,,12141,
3334,1984,,12142,
3335,1984,,12143,
3336,1984,,12144,
3337,1984,,12145,
3338,1984,,12146,
3339,1984,,12147,
3340,1984,,12148,
3341,1984,,12149,
3342,1984,,12150,
3343,1984,,12151,
3344,1984,,12152,
3345,1984,,12153,
3346,1984,,12154,
3347,1984,,12155,
3348,1984,,12156,
3349,1984,,12157,
3350,1984,,12158,
3351,1984,,12159,
3352,1984,,12160,
3353,1984,,12161,
3354,1984,,12162,
3355,1984,,12163,
3356,1984,,12164,
3357,1984,,12165,
3358,1984,,12166,
3359,1984,,12167,
3360,1984,,12168,
3361,1985,,12001,
3362,1985,,12002,
3363,1985,,12003,
3364,1985,,12004,
3365,1985,,12005,
3366,1985,,12006,
3367,1985,,12007,
3368,1985,,12008,
3369,1985,,12009,
3370,1985,,12010,
3371,1985,,12011,
3372,1985,,12012,
3373,1985,,12013,
3374,1985,,12014,
3375,1985,,12015,
3376,1985,,12016,
3377,1985,,12017,
3378,1985,,12018,
3379,1985,,12019,
3380,1985,,12020,
3381,1985,,12021,
3382,1985,,12022,
3383,1985,,12023,
3384,1985,,12024,
3385,1985,,12025,
3386,1985,,12026,
3387,1985,,12027,
3388,1985,,12028,
3389,1985,,12029,
3390,1985,,12030,
3391,1985,,12031,
3392,1985,,12032,
3393,1985,,12033,
3394,1985,,12034,
3395,1985,,12035,
3396,1985,,12036,
3397,1985,,12037,
3398,1985,,12038,
3399,1985,,12039,
3400,1985,,12040,
3401,1985,,12041,
3402,1985,,12042,
3403,1985,,12043,
3404,1985,,12044,
3405,1985,,12045,
3406,1985,,12046,
3407,1985,,12047,
3408,1985,,12048,
3409,1985,,12049,
3410,1985,,12050,
3411,1985,,12051,
3412,1985,,12052,
3413,1985,,12053,
3414,1985,,12054,
3415,1985,,12055,
3416,1985,,12056,
3417,1985,,12057,
3418,1985,,12058,
3419,1985,,12059,
3420,1985,,12060,
3421,1985,,12061,
3422,1985,,12062,
3423,1985,,12063,
3424,1985,,12064,
3425,1985,,12065,
3426,1985,,12066,
3427,1985,,12067,
3428,1985,,12068,
3429,1985,,12069,
3430,1985,,12070,
3431,1985,,12071,
3432,1985,,12072,
3433,1985,,12073,
3434,1985,,12074,
3435,1985,,12075,
3436,1985,,12076,
3437,1985,,12077,
3438,1985,,12078,
3439,1985,,12079,
3440,1985,,12080,
3441,1985,,12081,
3442,1985,,12082,
3443,1985,,12083,
3444,1985,,12084,
3445,1985,,12085,
3446,1985,,12086,
3447,1985,,12087,
3448,1985,,12088,
3449,1985,,12089,
3450,1985,,12090,
3451,1985,,12091,
3452,1985,,12092,
3453,1985,,12093,
3454,1985,,12094,
3455,1985,,12095,
3456,1985,,12096,
3457,1985,,12097,
3458,1985,,12098,
3459,1985,,12099,
3460,1985,,12100,
3461,1985,,12101,
3462,1985,,12102,
3463,1985,,12103,
3464,1985,,12104,
3465,1985,,12105,
3466,1985,,12106,
3467,1985,,12107,
3468,1985,,12108,
3469,1985,,12109,
3470,1985,,12110,
3471,1985,,12111,
3472,1985,,12112,
3473,1985,,12113,
3474,1985,,12114,
3475,1985,,12115,
3476,1985,,12116,
3477,1985,,12117,
3478,1985,,12118,
3479,1985,,12119,
3480,1985,,12120,
3481,1985,,12121,
3482,1985,,12122,
3483,1985,,12123,
3484,1985,,12124,
3485,1985,,12125,
3486,1985,,12126,
3487,1985,,12127,
3488,1985,,12128,
3489,1985,,12129,
3490,1985,,12130,
3491,1985,,12131,
3492,1985,,12132,
3493,1985,,12133,
3494,1985,,12134,
3495,1985,,12135,
3496,1985,,12136,
3497,1985,,12137,
3498,1985,,12138,
3499,1985,,12139,
3500,1985,,12140,
3501,1985,,12141,
3502,1985,,12142,
3503,1985,,12143,
3504,1985,,12144,
3505,1985,,12145,
3506,1985,,12146,
3507,1985,,12147,
3508,1985,,12148,
3509,1985,,12149,
3510,1985,,12150,
3511,1985,,12151,
3512,1985,,12152,
3513,1985,,12153,
3514,1985,,12154,
3515,1985,,12155,
3516,1985,,12156,
3517,1985,,12157,
3518,1985,,12158,
3519,1985,,12159,
3520,1985,,12160,
3521,1985,,12161,
3522,1985,,12162,
3523,1985,,12163,
3524,1985,,12164,
3525,1985,,12165,
3526,1985,,12166,
3527,1985,,12167,
3528,1985,,12168,
3529,1986,,12001,
3530,1986,,12002,
3531,1986,,12003,
3532,1986,,12004,
3533,1986,,12005,
3534,1986,,12006,
3535,1986,,12007,
3536,1986,,12008,
3537,1986,,12009,
3538,1986,,12010,
3539,1986,,12011,
3540,1986,,12012,
3541,1986,,12013,
3542,1986,,12014,
3543,1986,,12015,
3544,1986,,12016,
3545,1986,,12017,
3546,1986,,12018,
3547,1986,,12019,
3548,1986,,12020,
3549,1986,,12021,
3550,1986,,12022,
3551,1986,,12023,
3552,1986,,12024,
3553,1986,,12025,
3554,1986,,12026,
3555,1986,,12027,
3556,1986,,12028,
3557,1986,,12029,
3558,1986,,12030,
3559,1986,,12031,
3560,1986,,12032,
3561,1986,,12033,
3562,1986,,12034,
3563,1986,,12035,
3564,1986,,12036,
3565,1986,,12037,
3566,1986,,12038,
3567,1986,,12039,
3568,1986,,12040,
3569,1986,,12041,
3570,1986,,12042,
3571,1986,,12043,
3572,1986,,12044,
3573,1986,,12045,
3574,1986,,12046,
3575,1986,,12047,
3576,1986,,12048,
3577,1986,,12049,
3578,1986,,12050,
3579,1986,,12051,
3580,1986,,12052,
3581,1986,,12053,
3582,1986,,12054,
3583,1986,,12055,
3584,1986,,12056,
3585,1986,,12057,
3586,1986,,12058,
3587,1986,,12059,
3588,1986,,12060,
3589,1986,,12061,
3590,1986,,12062,
3591,1986,,12063,
3592,1986,,12064,
3593,1986,,12065,
3594,1986,,12066,
3595,1986,,12067,
3596,1986,,12068,
3597,1986,,12069,
3598,1986,,12070,
3599,1986,,12071,
3600,1986,,12072,
3601,1986,,12073,
3602,1986,,12074,
3603,1986,,12075,
3604,1986,,12076,
3605,1986,,12077,
3606,1986,,12078,
3607,1986,,12079,
3608,1986,,12080,
3609,1986,,12081,
3610,1986,,12082,
3611,1986,,12083,
3612,1986,,12084,
3613,1986,,12085,
3614,1986,,12086,
3615,1986,,12087,
3616,1986,,12088,
3617,1986,,12089,
3618,1986,,12090,
3619,1986,,12091,
3620,1986,,12092,
3621,1986,,12093,
3622,1986,,12094,
3623,1986,,12095,
3624,1986,,12096,
3625,1986,,12097,
3626,1986,,12098,
3627,1986,,12099,
3628,1986,,12100,
3629,1986,,12101,
3630,1986,,12102,
3631,1986,,12103,
3632,1986,,12104,
3633,1986,,12105,
3634,1986,,12106,
3635,1986,,12107,
3636,1986,,12108,
3637,1986,,12109,
3638,1986,,12110,
3639,1986,,12111,
3640,1986,,12112,
3641,1986,,12113,
3642,1986,,12114,
3643,1986,,12115,
3644,1986,,12116,
3645,1986,,12117,
3646,1986,,12118,
3647,1986,,12119,
3648,1986,,12120,
3649,1986,,12121,
3650,1986,,12122,
3651,1986,,12123,
3652,1986,,12124,
3653,1986,,12125,
3654,1986,,12126,
3655,1986,,12127,
3656,1986,,12128,
3657,1986,,12129,
3658,1986,,12130,
3659,1986,,12131,
3660,1986,,12132,
3661,1986,,12133,
3662,1986,,12134,
3663,1986,,12135,
3664,1986,,12136,
3665,1986,,12137,
3666,1986,,12138,
3667,1986,,12139,
3668,1986,,12140,
3669,1986,,12141,
3670,1986,,12142,
3671,1986,,12143,
3672,1986,,12144,
3673,1986,,12145,
3674,1986,,12146,
3675,1986,,12147,
3676,1986,,12148,
3677,1986,,12149,
3678,1986,,12150,
3679,1986,,12151,
3680,1986,,12152,
3681,1986,,12153,
3682,1986,,12154,
3683,1986,,12155,
3684,1986,,12156,
3685,1986,,12157,
3686,1986,,12158,
3687,1986,,12159,
3688,1986,,12160,
3689,1986,,12161,
3690,1986,,12162,
3691,1986,,12163,
3692,1986,,12164,
3693,1986,,12165,
3694,1986,,12166,
3695,1986,,12167,
3696,1986,,12168,
3697,1987,,12001,
3698,1987,,12002,
3699,1987,,12003,
3700,1987,,12004,
3701,1987,,12005,
3702,1987,,12006,
3703,1987,,12007,
3704,1987,,12008,
3705,1987,,12009,
3706,1987,,12010,
3707,1987,,12011,
3708,1987,,12012,
3709,1987,,12013,
3710,1987,,12014,
3711,1987,,12015,
3712,1987,,12016,
3713,1987,,12017,
3714,1987,,12018,
3715,1987,,12019,
3716,1987,,12020,
3717,1987,,12021,
3718,1987,,12022,
3719,1987,,12023,
3720,1987,,12024,
3721,1987,,12025,
3722,1987,,12026,
3723,1987,,12027,
