Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_Anzahl,Saatstaerke_kg_ha,Reihenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID,Bemerkungen_ID
4206,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12027,,20,41.7,22,1,,115
4207,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12028,,20,41.7,22,1,,115
4208,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12029,,20,41.7,22,1,,115
4209,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12030,,20,41.7,22,1,,115
4210,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12031,,20,41.7,22,1,,115
4211,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12032,,20,41.7,22,1,,115
4212,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12033,,20,41.7,22,1,,115
4213,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12034,,20,41.7,22,1,,115
4214,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12035,,20,41.7,22,1,,115
4215,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12036,,20,41.7,22,1,,115
4216,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12037,,20,41.7,22,1,,115
4217,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12038,,20,41.7,22,1,,115
4218,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12039,,20,41.7,22,1,,115
4219,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12040,,20,41.7,22,1,,115
4220,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12041,,20,41.7,22,1,,115
4221,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12042,,20,41.7,22,1,,115
4222,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12043,,20,41.7,22,1,,115
4223,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12044,,20,41.7,22,1,,115
4224,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12045,,20,41.7,22,1,,115
4225,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12046,,20,41.7,22,1,,115
4226,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12047,,20,41.7,22,1,,115
4227,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12048,,20,41.7,22,1,,115
4228,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12049,,20,41.7,22,1,,115
4229,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12050,,20,41.7,22,1,,115
4230,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12051,,20,41.7,22,1,,115
4231,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12052,,20,41.7,22,1,,115
4232,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12053,,20,41.7,22,1,,115
4233,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12054,,20,41.7,22,1,,115
4234,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12055,,20,41.7,22,1,,115
4235,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12056,,20,41.7,22,1,,115
4236,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12057,,20,41.7,22,1,,115
4237,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12058,,20,41.7,22,1,,115
4238,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12059,,20,41.7,22,1,,115
4239,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12060,,20,41.7,22,1,,115
4240,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12061,,20,41.7,22,1,,115
4241,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12062,,20,41.7,22,1,,115
4242,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12063,,20,41.7,22,1,,115
4243,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12064,,20,41.7,22,1,,115
4244,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12065,,20,41.7,22,1,,115
4245,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12066,,20,41.7,22,1,,115
4246,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12067,,20,41.7,22,1,,115
4247,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12068,,20,41.7,22,1,,115
4248,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12069,,20,41.7,22,1,,115
4249,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12070,,20,41.7,22,1,,115
4250,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12071,,20,41.7,22,1,,115
4251,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12072,,20,41.7,22,1,,115
4252,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12073,,20,41.7,22,1,,115
4253,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12074,,20,41.7,22,1,,115
4254,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12075,,20,41.7,22,1,,115
4255,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12076,,20,41.7,22,1,,115
4256,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12077,,20,41.7,22,1,,115
4257,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12078,,20,41.7,22,1,,115
4258,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12079,,20,41.7,22,1,,115
4259,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12080,,20,41.7,22,1,,115
4260,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12081,,20,41.7,22,1,,115
4261,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12082,,20,41.7,22,1,,115
4262,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12083,,20,41.7,22,1,,115
4263,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12084,,20,41.7,22,1,,115
4264,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12085,,20,41.7,22,1,,115
4265,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12086,,20,41.7,22,1,,115
4266,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12087,,20,41.7,22,1,,115
4267,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12088,,20,41.7,22,1,,115
4268,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12089,,20,41.7,22,1,,115
4269,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12090,,20,41.7,22,1,,115
4270,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12091,,20,41.7,22,1,,115
4271,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12092,,20,41.7,22,1,,115
4272,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12093,,20,41.7,22,1,,115
4273,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12094,,20,41.7,22,1,,115
4274,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12095,,20,41.7,22,1,,115
4275,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12096,,20,41.7,22,1,,115
4276,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12097,,20,41.7,22,1,,115
4277,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12098,,20,41.7,22,1,,115
4278,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12099,,20,41.7,22,1,,115
4279,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12100,,20,41.7,22,1,,115
4280,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12101,,20,41.7,22,1,,115
4281,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12102,,20,41.7,22,1,,115
4282,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12103,,20,41.7,22,1,,115
4283,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12104,,20,41.7,22,1,,115
4284,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12105,,20,41.7,22,1,,115
4285,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12106,,20,41.7,22,1,,115
4286,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12107,,20,41.7,22,1,,115
4287,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12108,,20,41.7,22,1,,115
4288,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12109,,20,41.7,22,1,,115
4289,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12110,,20,41.7,22,1,,115
4290,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12111,,20,41.7,22,1,,115
4291,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12112,,20,41.7,22,1,,115
4292,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12113,,20,41.7,22,1,,115
4293,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12114,,20,41.7,22,1,,115
4294,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12115,,20,41.7,22,1,,115
4295,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12116,,20,41.7,22,1,,115
4296,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12117,,20,41.7,22,1,,115
4297,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12118,,20,41.7,22,1,,115
4298,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12119,,20,41.7,22,1,,115
4299,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12120,,20,41.7,22,1,,115
4300,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12121,,20,41.7,22,1,,115
4301,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12122,,20,41.7,22,1,,115
4302,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12123,,20,41.7,22,1,,115
4303,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12124,,20,41.7,22,1,,115
4304,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12125,,20,41.7,22,1,,115
4305,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12126,,20,41.7,22,1,,115
4306,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12127,,20,41.7,22,1,,115
4307,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12128,,20,41.7,22,1,,115
4308,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12129,,20,41.7,22,1,,115
4309,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12130,,20,41.7,22,1,,115
4310,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12131,,20,41.7,22,1,,115
4311,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12132,,20,41.7,22,1,,115
4312,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12133,,20,41.7,22,1,,115
4313,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12134,,20,41.7,22,1,,115
4314,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12135,,20,41.7,22,1,,115
4315,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12136,,20,41.7,22,1,,115
4316,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12137,,20,41.7,22,1,,115
4317,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12138,,20,41.7,22,1,,115
4318,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12139,,20,41.7,22,1,,115
4319,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12140,,20,41.7,22,1,,115
4320,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12141,,20,41.7,22,1,,115
4321,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12142,,20,41.7,22,1,,115
4322,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12143,,20,41.7,22,1,,115
4323,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12144,,20,41.7,22,1,,115
4324,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12145,,20,41.7,22,1,,115
4325,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12146,,20,41.7,22,1,,115
4326,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12147,,20,41.7,22,1,,115
4327,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12148,,20,41.7,22,1,,115
4328,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12149,,20,41.7,22,1,,115
4329,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12150,,20,41.7,22,1,,115
4330,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12151,,20,41.7,22,1,,115
4331,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12152,,20,41.7,22,1,,115
4332,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12153,,20,41.7,22,1,,115
4333,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12154,,20,41.7,22,1,,115
4334,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12155,,20,41.7,22,1,,115
4335,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12156,,20,41.7,22,1,,115
4336,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12157,,20,41.7,22,1,,115
4337,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12158,,20,41.7,22,1,,115
4338,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12159,,20,41.7,22,1,,115
4339,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12160,,20,41.7,22,1,,115
4340,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12161,,20,41.7,22,1,,115
4341,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12162,,20,41.7,22,1,,115
4342,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12163,,20,41.7,22,1,,115
4343,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12164,,20,41.7,22,1,,115
4344,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12165,,20,41.7,22,1,,115
4345,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12166,,20,41.7,22,1,,115
4346,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12167,,20,41.7,22,1,,115
4347,1989,1989-03-28T00:00:00,1989-04-16T00:00:00,12168,,20,41.7,22,1,,115
4348,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12001,,158,12.5,23,316,,
4349,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12002,,158,12.5,23,316,,
4350,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12003,,158,12.5,23,316,,
4351,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12004,,158,12.5,23,316,,
4352,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12005,,158,12.5,23,316,,
4353,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12006,,158,12.5,23,316,,
4354,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12007,,158,12.5,23,316,,
4355,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12008,,158,12.5,23,316,,
4356,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12009,,158,12.5,23,316,,
4357,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12010,,158,12.5,23,316,,
4358,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12011,,158,12.5,23,316,,
4359,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12012,,158,12.5,23,316,,
4360,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12013,,158,12.5,23,316,,
4361,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12014,,158,12.5,23,316,,
4362,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12015,,158,12.5,23,316,,
4363,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12016,,158,12.5,23,316,,
4364,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12017,,158,12.5,23,316,,
4365,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12018,,158,12.5,23,316,,
4366,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12019,,158,12.5,23,316,,
4367,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12020,,158,12.5,23,316,,
4368,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12021,,158,12.5,23,316,,
4369,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12022,,158,12.5,23,316,,
4370,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12023,,158,12.5,23,316,,
4371,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12024,,158,12.5,23,316,,
4372,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12025,,158,12.5,23,316,,
4373,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12026,,158,12.5,23,316,,
4374,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12027,,158,12.5,23,316,,
4375,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12028,,158,12.5,23,316,,
4376,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12029,,158,12.5,23,316,,
4377,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12030,,158,12.5,23,316,,
4378,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12031,,158,12.5,23,316,,
4379,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12032,,158,12.5,23,316,,
4380,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12033,,158,12.5,23,316,,
4381,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12034,,158,12.5,23,316,,
4382,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12035,,158,12.5,23,316,,
4383,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12036,,158,12.5,23,316,,
4384,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12037,,158,12.5,23,316,,
4385,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12038,,158,12.5,23,316,,
4386,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12039,,158,12.5,23,316,,
4387,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12040,,158,12.5,23,316,,
4388,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12041,,158,12.5,23,316,,
4389,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12042,,158,12.5,23,316,,
4390,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12043,,158,12.5,23,316,,
4391,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12044,,158,12.5,23,316,,
4392,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12045,,158,12.5,23,316,,
4393,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12046,,158,12.5,23,316,,
4394,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12047,,158,12.5,23,316,,
4395,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12048,,158,12.5,23,316,,
4396,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12049,,158,12.5,23,316,,
4397,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12050,,158,12.5,23,316,,
4398,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12051,,158,12.5,23,316,,
4399,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12052,,158,12.5,23,316,,
4400,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12053,,158,12.5,23,316,,
4401,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12054,,158,12.5,23,316,,
4402,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12055,,158,12.5,23,316,,
4403,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12056,,158,12.5,23,316,,
4404,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12057,,158,12.5,23,316,,
4405,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12058,,158,12.5,23,316,,
4406,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12059,,158,12.5,23,316,,
4407,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12060,,158,12.5,23,316,,
4408,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12061,,158,12.5,23,316,,
4409,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12062,,158,12.5,23,316,,
4410,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12063,,158,12.5,23,316,,
4411,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12064,,158,12.5,23,316,,
4412,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12065,,158,12.5,23,316,,
4413,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12066,,158,12.5,23,316,,
4414,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12067,,158,12.5,23,316,,
4415,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12068,,158,12.5,23,316,,
4416,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12069,,158,12.5,23,316,,
4417,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12070,,158,12.5,23,316,,
4418,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12071,,158,12.5,23,316,,
4419,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12072,,158,12.5,23,316,,
4420,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12073,,158,12.5,23,316,,
4421,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12074,,158,12.5,23,316,,
4422,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12075,,158,12.5,23,316,,
4423,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12076,,158,12.5,23,316,,
4424,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12077,,158,12.5,23,316,,
4425,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12078,,158,12.5,23,316,,
4426,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12079,,158,12.5,23,316,,
4427,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12080,,158,12.5,23,316,,
4428,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12081,,158,12.5,23,316,,
4429,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12082,,158,12.5,23,316,,
4430,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12083,,158,12.5,23,316,,
4431,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12084,,158,12.5,23,316,,
4432,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12085,,158,12.5,23,316,,
4433,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12086,,158,12.5,23,316,,
4434,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12087,,158,12.5,23,316,,
4435,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12088,,158,12.5,23,316,,
4436,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12089,,158,12.5,23,316,,
4437,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12090,,158,12.5,23,316,,
4438,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12091,,158,12.5,23,316,,
4439,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12092,,158,12.5,23,316,,
4440,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12093,,158,12.5,23,316,,
4441,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12094,,158,12.5,23,316,,
4442,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12095,,158,12.5,23,316,,
4443,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12096,,158,12.5,23,316,,
4444,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12097,,158,12.5,23,316,,
4445,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12098,,158,12.5,23,316,,
4446,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12099,,158,12.5,23,316,,
4447,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12100,,158,12.5,23,316,,
4448,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12101,,158,12.5,23,316,,
4449,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12102,,158,12.5,23,316,,
4450,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12103,,158,12.5,23,316,,
4451,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12104,,158,12.5,23,316,,
4452,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12105,,158,12.5,23,316,,
4453,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12106,,158,12.5,23,316,,
4454,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12107,,158,12.5,23,316,,
4455,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12108,,158,12.5,23,316,,
4456,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12109,,158,12.5,23,316,,
4457,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12110,,158,12.5,23,316,,
4458,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12111,,158,12.5,23,316,,
4459,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12112,,158,12.5,23,316,,
4460,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12113,,158,12.5,23,316,,
4461,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12114,,158,12.5,23,316,,
4462,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12115,,158,12.5,23,316,,
4463,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12116,,158,12.5,23,316,,
4464,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12117,,158,12.5,23,316,,
4465,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12118,,158,12.5,23,316,,
4466,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12119,,158,12.5,23,316,,
4467,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12120,,158,12.5,23,316,,
4468,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12121,,158,12.5,23,316,,
4469,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12122,,158,12.5,23,316,,
4470,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12123,,158,12.5,23,316,,
4471,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12124,,158,12.5,23,316,,
4472,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12125,,158,12.5,23,316,,
4473,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12126,,158,12.5,23,316,,
4474,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12127,,158,12.5,23,316,,
4475,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12128,,158,12.5,23,316,,
4476,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12129,,158,12.5,23,316,,
4477,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12130,,158,12.5,23,316,,
4478,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12131,,158,12.5,23,316,,
4479,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12132,,158,12.5,23,316,,
4480,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12133,,158,12.5,23,316,,
4481,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12134,,158,12.5,23,316,,
4482,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12135,,158,12.5,23,316,,
4483,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12136,,158,12.5,23,316,,
4484,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12137,,158,12.5,23,316,,
4485,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12138,,158,12.5,23,316,,
4486,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12139,,158,12.5,23,316,,
4487,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12140,,158,12.5,23,316,,
4488,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12141,,158,12.5,23,316,,
4489,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12142,,158,12.5,23,316,,
4490,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12143,,158,12.5,23,316,,
4491,1990,1990-03-19T00:00:00,1990-04-02T00:00:00,12144,,158,12.5,23,316,,
