Beregnung_ID,Versuchsjahr,Termin,Parzelle_ID,Menge,Bemerkungen_ID
570,1975,1975-07-07T00:00:00,12130,20,
571,1975,1975-07-07T00:00:00,12131,20,
572,1975,1975-07-07T00:00:00,12132,20,
573,1975,1975-07-07T00:00:00,12133,20,
574,1975,1975-07-07T00:00:00,12134,20,
575,1975,1975-07-07T00:00:00,12135,20,
576,1975,1975-07-07T00:00:00,12136,20,
577,1975,1975-07-07T00:00:00,12137,20,
578,1975,1975-07-07T00:00:00,12138,20,
579,1975,1975-07-07T00:00:00,12139,20,
580,1975,1975-07-07T00:00:00,12140,20,
581,1975,1975-07-07T00:00:00,12141,20,
582,1975,1975-07-07T00:00:00,12142,20,
583,1975,1975-07-07T00:00:00,12143,20,
584,1975,1975-07-07T00:00:00,12145,20,
585,1975,1975-07-07T00:00:00,12146,20,
586,1975,1975-07-07T00:00:00,12122,20,
587,1975,1975-07-07T00:00:00,12144,20,
588,1975,1975-07-07T00:00:00,12022,20,
589,1975,1975-07-10T00:00:00,12022,20,
590,1975,1975-07-10T00:00:00,12144,20,
591,1975,1975-07-10T00:00:00,12122,20,
592,1975,1975-07-10T00:00:00,12146,20,
593,1975,1975-07-10T00:00:00,12145,20,
594,1975,1975-07-10T00:00:00,12143,20,
595,1975,1975-07-10T00:00:00,12142,20,
596,1975,1975-07-10T00:00:00,12141,20,
597,1975,1975-07-10T00:00:00,12140,20,
598,1975,1975-07-10T00:00:00,12139,20,
599,1975,1975-07-10T00:00:00,12138,20,
600,1975,1975-07-10T00:00:00,12137,20,
601,1975,1975-07-10T00:00:00,12136,20,
602,1975,1975-07-10T00:00:00,12135,20,
603,1975,1975-07-10T00:00:00,12134,20,
604,1975,1975-07-10T00:00:00,12133,20,
605,1975,1975-07-10T00:00:00,12132,20,
606,1975,1975-07-10T00:00:00,12131,20,
607,1975,1975-07-10T00:00:00,12130,20,
608,1975,1975-07-10T00:00:00,12129,20,
609,1975,1975-07-10T00:00:00,12128,20,
610,1975,1975-07-10T00:00:00,12127,20,
611,1975,1975-07-10T00:00:00,12126,20,
612,1975,1975-07-10T00:00:00,12125,20,
613,1975,1975-07-10T00:00:00,12124,20,
614,1975,1975-07-10T00:00:00,12123,20,
615,1975,1975-07-10T00:00:00,12121,20,
616,1975,1975-07-10T00:00:00,12120,20,
617,1975,1975-07-10T00:00:00,12147,20,
618,1975,1975-07-10T00:00:00,12119,20,
619,1975,1975-07-10T00:00:00,12118,20,
620,1975,1975-07-10T00:00:00,12117,20,
621,1975,1975-07-10T00:00:00,12116,20,
622,1975,1975-07-10T00:00:00,12115,20,
623,1975,1975-07-10T00:00:00,12114,20,
624,1975,1975-07-10T00:00:00,12113,20,
625,1975,1975-07-10T00:00:00,12112,20,
626,1975,1975-07-10T00:00:00,12111,20,
627,1975,1975-07-10T00:00:00,12110,20,
628,1975,1975-07-10T00:00:00,12109,20,
629,1975,1975-07-10T00:00:00,12108,20,
630,1975,1975-07-10T00:00:00,12107,20,
631,1975,1975-07-10T00:00:00,12106,20,
632,1975,1975-07-10T00:00:00,12063,20,
633,1975,1975-07-10T00:00:00,12062,20,
634,1975,1975-07-10T00:00:00,12061,20,
635,1975,1975-07-10T00:00:00,12060,20,
636,1975,1975-07-10T00:00:00,12059,20,
637,1975,1975-07-10T00:00:00,12058,20,
638,1975,1975-07-10T00:00:00,12057,20,
639,1975,1975-07-10T00:00:00,12056,20,
640,1975,1975-07-10T00:00:00,12055,20,
641,1975,1975-07-10T00:00:00,12054,20,
642,1975,1975-07-10T00:00:00,12053,20,
643,1975,1975-07-10T00:00:00,12052,20,
644,1975,1975-07-10T00:00:00,12051,20,
645,1975,1975-07-10T00:00:00,12050,20,
646,1975,1975-07-10T00:00:00,12049,20,
647,1975,1975-07-10T00:00:00,12048,20,
648,1975,1975-07-10T00:00:00,12047,20,
649,1975,1975-07-10T00:00:00,12046,20,
650,1975,1975-07-10T00:00:00,12045,20,
651,1975,1975-07-10T00:00:00,12044,20,
652,1975,1975-07-10T00:00:00,12043,20,
653,1975,1975-07-10T00:00:00,12042,20,
654,1975,1975-07-10T00:00:00,12041,20,
655,1975,1975-07-10T00:00:00,12040,20,
656,1975,1975-07-10T00:00:00,12039,20,
657,1975,1975-07-10T00:00:00,12038,20,
658,1975,1975-07-10T00:00:00,12037,20,
659,1975,1975-07-10T00:00:00,12036,20,
660,1975,1975-07-10T00:00:00,12035,20,
661,1975,1975-07-10T00:00:00,12034,20,
662,1975,1975-07-10T00:00:00,12033,20,
663,1975,1975-07-10T00:00:00,12032,20,
664,1975,1975-07-10T00:00:00,12031,20,
665,1975,1975-07-10T00:00:00,12030,20,
666,1975,1975-07-10T00:00:00,12029,20,
667,1975,1975-07-10T00:00:00,12028,20,
668,1975,1975-07-10T00:00:00,12027,20,
669,1975,1975-07-10T00:00:00,12026,20,
670,1975,1975-07-10T00:00:00,12025,20,
671,1975,1975-07-10T00:00:00,12024,20,
672,1975,1975-07-10T00:00:00,12023,20,
673,1975,1975-07-16T00:00:00,12023,20,
674,1975,1975-07-16T00:00:00,12024,20,
675,1975,1975-07-16T00:00:00,12025,20,
676,1975,1975-07-16T00:00:00,12026,20,
677,1975,1975-07-16T00:00:00,12027,20,
678,1975,1975-07-16T00:00:00,12028,20,
679,1975,1975-07-16T00:00:00,12029,20,
680,1975,1975-07-16T00:00:00,12030,20,
681,1975,1975-07-16T00:00:00,12031,20,
682,1975,1975-07-16T00:00:00,12032,20,
683,1975,1975-07-16T00:00:00,12033,20,
684,1975,1975-07-16T00:00:00,12034,20,
685,1975,1975-07-16T00:00:00,12035,20,
686,1975,1975-07-16T00:00:00,12036,20,
687,1975,1975-07-16T00:00:00,12037,20,
688,1975,1975-07-16T00:00:00,12038,20,
689,1975,1975-07-16T00:00:00,12039,20,
690,1975,1975-07-16T00:00:00,12040,20,
691,1975,1975-07-16T00:00:00,12041,20,
692,1975,1975-07-16T00:00:00,12042,20,
693,1975,1975-07-16T00:00:00,12043,20,
694,1975,1975-07-16T00:00:00,12044,20,
695,1975,1975-07-16T00:00:00,12045,20,
696,1975,1975-07-16T00:00:00,12046,20,
697,1975,1975-07-16T00:00:00,12047,20,
698,1975,1975-07-16T00:00:00,12048,20,
699,1975,1975-07-16T00:00:00,12049,20,
700,1975,1975-07-16T00:00:00,12050,20,
701,1975,1975-07-16T00:00:00,12051,20,
702,1975,1975-07-16T00:00:00,12052,20,
703,1975,1975-07-16T00:00:00,12053,20,
704,1975,1975-07-16T00:00:00,12054,20,
705,1975,1975-07-16T00:00:00,12055,20,
706,1975,1975-07-16T00:00:00,12056,20,
707,1975,1975-07-16T00:00:00,12057,20,
708,1975,1975-07-16T00:00:00,12058,20,
709,1975,1975-07-16T00:00:00,12059,20,
710,1975,1975-07-16T00:00:00,12060,20,
711,1975,1975-07-16T00:00:00,12061,20,
712,1975,1975-07-16T00:00:00,12062,20,
713,1975,1975-07-16T00:00:00,12063,20,
714,1975,1975-07-16T00:00:00,12106,20,
715,1975,1975-07-16T00:00:00,12107,20,
716,1975,1975-07-16T00:00:00,12108,20,
717,1975,1975-07-16T00:00:00,12109,20,
718,1975,1975-07-16T00:00:00,12110,20,
719,1975,1975-07-16T00:00:00,12111,20,
720,1975,1975-07-16T00:00:00,12112,20,
721,1975,1975-07-16T00:00:00,12113,20,
722,1975,1975-07-16T00:00:00,12114,20,
723,1975,1975-07-16T00:00:00,12115,20,
724,1975,1975-07-16T00:00:00,12116,20,
725,1975,1975-07-16T00:00:00,12117,20,
726,1975,1975-07-16T00:00:00,12118,20,
727,1975,1975-07-16T00:00:00,12119,20,
728,1975,1975-07-16T00:00:00,12147,20,
729,1975,1975-07-16T00:00:00,12120,20,
730,1975,1975-07-16T00:00:00,12121,20,
731,1975,1975-07-16T00:00:00,12123,20,
732,1975,1975-07-16T00:00:00,12124,20,
733,1975,1975-07-16T00:00:00,12125,20,
734,1975,1975-07-16T00:00:00,12126,20,
735,1975,1975-07-16T00:00:00,12127,20,
736,1975,1975-07-16T00:00:00,12128,20,
737,1975,1975-07-16T00:00:00,12129,20,
738,1975,1975-07-16T00:00:00,12130,20,
739,1975,1975-07-16T00:00:00,12131,20,
740,1975,1975-07-16T00:00:00,12132,20,
741,1975,1975-07-16T00:00:00,12133,20,
742,1975,1975-07-16T00:00:00,12134,20,
743,1975,1975-07-16T00:00:00,12135,20,
744,1975,1975-07-16T00:00:00,12136,20,
745,1975,1975-07-16T00:00:00,12137,20,
746,1975,1975-07-16T00:00:00,12138,20,
747,1975,1975-07-16T00:00:00,12139,20,
748,1975,1975-07-16T00:00:00,12140,20,
749,1975,1975-07-16T00:00:00,12141,20,
750,1975,1975-07-16T00:00:00,12142,20,
751,1975,1975-07-16T00:00:00,12143,20,
752,1975,1975-07-16T00:00:00,12145,20,
753,1975,1975-07-16T00:00:00,12146,20,
754,1975,1975-07-16T00:00:00,12122,20,
755,1975,1975-07-16T00:00:00,12144,20,
756,1975,1975-07-16T00:00:00,12022,20,
757,1975,1975-07-31T00:00:00,12022,20,
758,1975,1975-07-31T00:00:00,12144,20,
759,1975,1975-07-31T00:00:00,12122,20,
760,1975,1975-07-31T00:00:00,12146,20,
761,1975,1975-07-31T00:00:00,12145,20,
762,1975,1975-07-31T00:00:00,12143,20,
763,1975,1975-07-31T00:00:00,12142,20,
764,1975,1975-07-31T00:00:00,12141,20,
765,1975,1975-07-31T00:00:00,12140,20,
766,1975,1975-07-31T00:00:00,12139,20,
767,1975,1975-07-31T00:00:00,12138,20,
768,1975,1975-07-31T00:00:00,12137,20,
769,1975,1975-07-31T00:00:00,12136,20,
770,1975,1975-07-31T00:00:00,12135,20,
771,1975,1975-07-31T00:00:00,12134,20,
772,1975,1975-07-31T00:00:00,12133,20,
773,1975,1975-07-31T00:00:00,12132,20,
774,1975,1975-07-31T00:00:00,12131,20,
775,1975,1975-07-31T00:00:00,12130,20,
776,1975,1975-07-31T00:00:00,12129,20,
777,1975,1975-07-31T00:00:00,12128,20,
778,1975,1975-07-31T00:00:00,12127,20,
779,1975,1975-07-31T00:00:00,12126,20,
780,1975,1975-07-31T00:00:00,12125,20,
781,1975,1975-07-31T00:00:00,12124,20,
782,1975,1975-07-31T00:00:00,12123,20,
783,1975,1975-07-31T00:00:00,12121,20,
784,1975,1975-07-31T00:00:00,12120,20,
785,1975,1975-07-31T00:00:00,12147,20,
786,1975,1975-07-31T00:00:00,12119,20,
787,1975,1975-07-31T00:00:00,12118,20,
788,1975,1975-07-31T00:00:00,12117,20,
789,1975,1975-07-31T00:00:00,12116,20,
790,1975,1975-07-31T00:00:00,12115,20,
791,1975,1975-07-31T00:00:00,12114,20,
792,1975,1975-07-31T00:00:00,12113,20,
793,1975,1975-07-31T00:00:00,12112,20,
794,1975,1975-07-31T00:00:00,12111,20,
795,1975,1975-07-31T00:00:00,12110,20,
796,1975,1975-07-31T00:00:00,12109,20,
797,1975,1975-07-31T00:00:00,12108,20,
798,1975,1975-07-31T00:00:00,12107,20,
799,1975,1975-07-31T00:00:00,12106,20,
800,1975,1975-07-31T00:00:00,12063,20,
801,1975,1975-07-31T00:00:00,12062,20,
802,1975,1975-07-31T00:00:00,12061,20,
803,1975,1975-07-31T00:00:00,12060,20,
804,1975,1975-07-31T00:00:00,12059,20,
805,1975,1975-07-31T00:00:00,12058,20,
806,1975,1975-07-31T00:00:00,12057,20,
807,1975,1975-07-31T00:00:00,12056,20,
808,1975,1975-07-31T00:00:00,12055,20,
809,1975,1975-07-31T00:00:00,12054,20,
810,1975,1975-07-31T00:00:00,12053,20,
811,1975,1975-07-31T00:00:00,12052,20,
812,1975,1975-07-31T00:00:00,12051,20,
813,1975,1975-07-31T00:00:00,12050,20,
814,1975,1975-07-31T00:00:00,12049,20,
815,1975,1975-07-31T00:00:00,12048,20,
816,1975,1975-07-31T00:00:00,12047,20,
817,1975,1975-07-31T00:00:00,12046,20,
818,1975,1975-07-31T00:00:00,12045,20,
819,1975,1975-07-31T00:00:00,12044,20,
820,1975,1975-07-31T00:00:00,12043,20,
821,1975,1975-07-31T00:00:00,12042,20,
822,1975,1975-07-31T00:00:00,12041,20,
823,1975,1975-07-31T00:00:00,12040,20,
824,1975,1975-07-31T00:00:00,12039,20,
825,1975,1975-07-31T00:00:00,12038,20,
826,1975,1975-07-31T00:00:00,12037,20,
827,1975,1975-07-31T00:00:00,12036,20,
828,1975,1975-07-31T00:00:00,12035,20,
829,1975,1975-07-31T00:00:00,12034,20,
830,1975,1975-07-31T00:00:00,12033,20,
831,1975,1975-07-31T00:00:00,12032,20,
832,1975,1975-07-31T00:00:00,12031,20,
833,1975,1975-07-31T00:00:00,12030,20,
834,1975,1975-07-31T00:00:00,12029,20,
835,1975,1975-07-31T00:00:00,12028,20,
836,1975,1975-07-31T00:00:00,12027,20,
837,1975,1975-07-31T00:00:00,12026,20,
838,1975,1975-07-31T00:00:00,12025,20,
839,1975,1975-07-31T00:00:00,12024,20,
840,1975,1975-07-31T00:00:00,12023,20,
841,1975,1975-08-05T00:00:00,12023,20,
842,1975,1975-08-05T00:00:00,12024,20,
843,1975,1975-08-05T00:00:00,12025,20,
844,1975,1975-08-05T00:00:00,12026,20,
845,1975,1975-08-05T00:00:00,12027,20,
846,1975,1975-08-05T00:00:00,12028,20,
847,1975,1975-08-05T00:00:00,12029,20,
848,1975,1975-08-05T00:00:00,12030,20,
849,1975,1975-08-05T00:00:00,12031,20,
850,1975,1975-08-05T00:00:00,12032,20,
851,1975,1975-08-05T00:00:00,12033,20,
852,1975,1975-08-05T00:00:00,12034,20,
853,1975,1975-08-05T00:00:00,12035,20,
854,1975,1975-08-05T00:00:00,12036,20,
855,1975,1975-08-05T00:00:00,12037,20,
856,1975,1975-08-05T00:00:00,12038,20,
857,1975,1975-08-05T00:00:00,12039,20,
858,1975,1975-08-05T00:00:00,12040,20,
859,1975,1975-08-05T00:00:00,12041,20,
860,1975,1975-08-05T00:00:00,12042,20,
861,1975,1975-08-05T00:00:00,12043,20,
862,1975,1975-08-05T00:00:00,12044,20,
863,1975,1975-08-05T00:00:00,12045,20,
864,1975,1975-08-05T00:00:00,12046,20,
865,1975,1975-08-05T00:00:00,12047,20,
866,1975,1975-08-05T00:00:00,12048,20,
867,1975,1975-08-05T00:00:00,12049,20,
868,1975,1975-08-05T00:00:00,12050,20,
869,1975,1975-08-05T00:00:00,12051,20,
870,1975,1975-08-05T00:00:00,12052,20,
871,1975,1975-08-05T00:00:00,12053,20,
872,1975,1975-08-05T00:00:00,12054,20,
873,1975,1975-08-05T00:00:00,12055,20,
874,1975,1975-08-05T00:00:00,12056,20,
875,1975,1975-08-05T00:00:00,12057,20,
876,1975,1975-08-05T00:00:00,12058,20,
877,1975,1975-08-05T00:00:00,12059,20,
878,1975,1975-08-05T00:00:00,12060,20,
879,1975,1975-08-05T00:00:00,12061,20,
880,1975,1975-08-05T00:00:00,12062,20,
881,1975,1975-08-05T00:00:00,12063,20,
882,1975,1975-08-05T00:00:00,12106,20,
883,1975,1975-08-05T00:00:00,12107,20,
884,1975,1975-08-05T00:00:00,12108,20,
885,1975,1975-08-05T00:00:00,12109,20,
886,1975,1975-08-05T00:00:00,12110,20,
887,1975,1975-08-05T00:00:00,12111,20,
888,1975,1975-08-05T00:00:00,12112,20,
889,1975,1975-08-05T00:00:00,12113,20,
890,1975,1975-08-05T00:00:00,12114,20,
891,1975,1975-08-05T00:00:00,12115,20,
892,1975,1975-08-05T00:00:00,12116,20,
893,1975,1975-08-05T00:00:00,12117,20,
894,1975,1975-08-05T00:00:00,12118,20,
895,1975,1975-08-05T00:00:00,12119,20,
896,1975,1975-08-05T00:00:00,12147,20,
897,1975,1975-08-05T00:00:00,12122,20,
898,1975,1975-08-05T00:00:00,12120,20,
899,1975,1975-08-05T00:00:00,12121,20,
900,1975,1975-08-05T00:00:00,12123,20,
901,1975,1975-08-05T00:00:00,12124,20,
902,1975,1975-08-05T00:00:00,12125,20,
903,1975,1975-08-05T00:00:00,12126,20,
904,1975,1975-08-05T00:00:00,12127,20,
905,1975,1975-08-05T00:00:00,12128,20,
906,1975,1975-08-05T00:00:00,12129,20,
907,1975,1975-08-05T00:00:00,12130,20,
908,1975,1975-08-05T00:00:00,12131,20,
909,1975,1975-08-05T00:00:00,12132,20,
910,1975,1975-08-05T00:00:00,12133,20,
911,1975,1975-08-05T00:00:00,12134,20,
912,1975,1975-08-05T00:00:00,12135,20,
913,1975,1975-08-05T00:00:00,12136,20,
914,1975,1975-08-05T00:00:00,12137,20,
915,1975,1975-08-05T00:00:00,12138,20,
916,1975,1975-08-05T00:00:00,12139,20,
917,1975,1975-08-05T00:00:00,12140,20,
918,1975,1975-08-05T00:00:00,12141,20,
919,1975,1975-08-05T00:00:00,12142,20,
920,1975,1975-08-05T00:00:00,12143,20,
921,1975,1975-08-05T00:00:00,12145,20,
922,1975,1975-08-05T00:00:00,12146,20,
923,1975,1975-08-05T00:00:00,12144,20,
924,1975,1975-08-05T00:00:00,12022,20,
925,1975,1975-08-09T00:00:00,12144,20,
926,1975,1975-08-09T00:00:00,12146,20,
927,1975,1975-08-09T00:00:00,12145,20,
928,1975,1975-08-09T00:00:00,12143,20,
929,1975,1975-08-09T00:00:00,12142,20,
930,1975,1975-08-09T00:00:00,12141,20,
931,1975,1975-08-09T00:00:00,12140,20,
932,1975,1975-08-09T00:00:00,12139,20,
933,1975,1975-08-09T00:00:00,12138,20,
934,1975,1975-08-09T00:00:00,12137,20,
935,1975,1975-08-09T00:00:00,12136,20,
936,1975,1975-08-09T00:00:00,12135,20,
937,1975,1975-08-09T00:00:00,12134,20,
938,1975,1975-08-09T00:00:00,12133,20,
939,1975,1975-08-09T00:00:00,12132,20,
940,1975,1975-08-09T00:00:00,12131,20,
941,1975,1975-08-09T00:00:00,12130,20,
942,1975,1975-08-09T00:00:00,12129,20,
943,1975,1975-08-09T00:00:00,12128,20,
944,1975,1975-08-09T00:00:00,12127,20,
945,1975,1975-08-09T00:00:00,12126,20,
946,1975,1975-08-09T00:00:00,12125,20,
947,1975,1975-08-09T00:00:00,12124,20,
948,1975,1975-08-09T00:00:00,12123,20,
949,1975,1975-08-09T00:00:00,12121,20,
950,1975,1975-08-09T00:00:00,12120,20,
951,1975,1975-08-09T00:00:00,12122,20,
952,1975,1975-08-09T00:00:00,12147,20,
953,1975,1975-08-09T00:00:00,12119,20,
954,1975,1975-08-09T00:00:00,12118,20,
955,1975,1975-08-09T00:00:00,12117,20,
956,1975,1975-08-09T00:00:00,12116,20,
957,1975,1975-08-09T00:00:00,12115,20,
958,1975,1975-08-09T00:00:00,12114,20,
959,1975,1975-08-09T00:00:00,12113,20,
960,1975,1975-08-09T00:00:00,12112,20,
961,1975,1975-08-09T00:00:00,12111,20,
962,1975,1975-08-09T00:00:00,12110,20,
963,1975,1975-08-09T00:00:00,12109,20,
964,1975,1975-08-09T00:00:00,12108,20,
965,1975,1975-08-09T00:00:00,12107,20,
966,1975,1975-08-09T00:00:00,12106,20,
967,1975,1975-08-09T00:00:00,12063,20,
968,1975,1975-08-09T00:00:00,12062,20,
969,1975,1975-08-09T00:00:00,12061,20,
970,1975,1975-08-09T00:00:00,12060,20,
971,1975,1975-08-09T00:00:00,12059,20,
972,1975,1975-08-09T00:00:00,12058,20,
973,1975,1975-08-09T00:00:00,12057,20,
974,1975,1975-08-09T00:00:00,12056,20,
975,1975,1975-08-09T00:00:00,12055,20,
976,1975,1975-08-09T00:00:00,12054,20,
977,1975,1975-08-09T00:00:00,12053,20,
978,1975,1975-08-09T00:00:00,12052,20,
979,1975,1975-08-09T00:00:00,12051,20,
980,1975,1975-08-09T00:00:00,12050,20,
981,1975,1975-08-09T00:00:00,12049,20,
982,1975,1975-08-09T00:00:00,12048,20,
983,1975,1975-08-09T00:00:00,12047,20,
984,1975,1975-08-09T00:00:00,12046,20,
985,1975,1975-08-09T00:00:00,12045,20,
986,1975,1975-08-09T00:00:00,12044,20,
987,1975,1975-08-09T00:00:00,12043,20,
988,1975,1975-08-09T00:00:00,12042,20,
989,1975,1975-08-09T00:00:00,12041,20,
990,1975,1975-08-09T00:00:00,12040,20,
991,1975,1975-08-09T00:00:00,12039,20,
992,1975,1975-08-09T00:00:00,12038,20,
993,1975,1975-08-09T00:00:00,12037,20,
994,1975,1975-08-09T00:00:00,12036,20,
995,1975,1975-08-09T00:00:00,12035,20,
996,1975,1975-08-09T00:00:00,12034,20,
997,1975,1975-08-09T00:00:00,12033,20,
998,1975,1975-08-09T00:00:00,12032,20,
999,1975,1975-08-09T00:00:00,12031,20,
1000,1975,1975-08-09T00:00:00,12030,20,
1001,1975,1975-08-09T00:00:00,12029,20,
1002,1975,1975-08-09T00:00:00,12028,20,
1003,1975,1975-08-09T00:00:00,12027,20,
1004,1975,1975-08-09T00:00:00,12026,20,
1005,1975,1975-08-09T00:00:00,12025,20,
1006,1975,1975-08-09T00:00:00,12024,20,
1007,1975,1975-08-09T00:00:00,12023,20,
1008,1975,1975-08-09T00:00:00,12022,20,
1009,1975,1975-08-11T00:00:00,12022,20,
1010,1975,1975-08-11T00:00:00,12023,20,
1011,1975,1975-08-11T00:00:00,12024,20,
1012,1975,1975-08-11T00:00:00,12025,20,
1013,1975,1975-08-11T00:00:00,12026,20,
1014,1975,1975-08-11T00:00:00,12027,20,
1015,1975,1975-08-11T00:00:00,12028,20,
1016,1975,1975-08-11T00:00:00,12029,20,
1017,1975,1975-08-11T00:00:00,12030,20,
1018,1975,1975-08-11T00:00:00,12031,20,
1019,1975,1975-08-11T00:00:00,12032,20,
1020,1975,1975-08-11T00:00:00,12033,20,
1021,1975,1975-08-11T00:00:00,12034,20,
1022,1975,1975-08-11T00:00:00,12035,20,
1023,1975,1975-08-11T00:00:00,12036,20,
1024,1975,1975-08-11T00:00:00,12037,20,
1025,1975,1975-08-11T00:00:00,12038,20,
1026,1975,1975-08-11T00:00:00,12039,20,
1027,1975,1975-08-11T00:00:00,12040,20,
1028,1975,1975-08-11T00:00:00,12041,20,
1029,1975,1975-08-11T00:00:00,12042,20,
1030,1975,1975-08-11T00:00:00,12043,20,
1031,1975,1975-08-11T00:00:00,12044,20,
1032,1975,1975-08-11T00:00:00,12045,20,
1033,1975,1975-08-11T00:00:00,12046,20,
1034,1975,1975-08-11T00:00:00,12047,20,
1035,1975,1975-08-11T00:00:00,12048,20,
1036,1975,1975-08-11T00:00:00,12049,20,
1037,1975,1975-08-11T00:00:00,12050,20,
1038,1975,1975-08-11T00:00:00,12051,20,
1039,1975,1975-08-11T00:00:00,12052,20,
1040,1975,1975-08-11T00:00:00,12053,20,
1041,1975,1975-08-11T00:00:00,12054,20,
1042,1975,1975-08-11T00:00:00,12055,20,
1043,1975,1975-08-11T00:00:00,12056,20,
1044,1975,1975-08-11T00:00:00,12057,20,
1045,1975,1975-08-11T00:00:00,12058,20,
1046,1975,1975-08-11T00:00:00,12059,20,
1047,1975,1975-08-11T00:00:00,12060,20,
1048,1975,1975-08-11T00:00:00,12061,20,
1049,1975,1975-08-11T00:00:00,12062,20,
1050,1975,1975-08-11T00:00:00,12063,20,
1051,1975,1975-08-11T00:00:00,12106,20,
1052,1975,1975-08-11T00:00:00,12107,20,
1053,1975,1975-08-11T00:00:00,12108,20,
1054,1975,1975-08-11T00:00:00,12109,20,
1055,1975,1975-08-11T00:00:00,12110,20,
1056,1975,1975-08-11T00:00:00,12111,20,
1057,1975,1975-08-11T00:00:00,12112,20,
1058,1975,1975-08-11T00:00:00,12113,20,
1059,1975,1975-08-11T00:00:00,12114,20,
1060,1975,1975-08-11T00:00:00,12115,20,
1061,1975,1975-08-11T00:00:00,12116,20,
1062,1975,1975-08-11T00:00:00,12117,20,
1063,1975,1975-08-11T00:00:00,12118,20,
1064,1975,1975-08-11T00:00:00,12119,20,
1065,1975,1975-08-11T00:00:00,12147,20,
1066,1975,1975-08-11T00:00:00,12122,20,
1067,1975,1975-08-11T00:00:00,12120,20,
1068,1975,1975-08-11T00:00:00,12121,20,
1069,1975,1975-08-11T00:00:00,12123,20,
1070,1975,1975-08-11T00:00:00,12124,20,
1071,1975,1975-08-11T00:00:00,12125,20,
1072,1975,1975-08-11T00:00:00,12126,20,
1073,1975,1975-08-11T00:00:00,12127,20,
1074,1975,1975-08-11T00:00:00,12128,20,
1075,1975,1975-08-11T00:00:00,12129,20,
1076,1975,1975-08-11T00:00:00,12130,20,
1077,1975,1975-08-11T00:00:00,12131,20,
1078,1975,1975-08-11T00:00:00,12132,20,
1079,1975,1975-08-11T00:00:00,12133,20,
1080,1975,1975-08-11T00:00:00,12134,20,
1081,1975,1975-08-11T00:00:00,12135,20,
1082,1975,1975-08-11T00:00:00,12136,20,
1083,1975,1975-08-11T00:00:00,12137,20,
1084,1975,1975-08-11T00:00:00,12138,20,
1085,1975,1975-08-11T00:00:00,12139,20,
1086,1975,1975-08-11T00:00:00,12140,20,
1087,1975,1975-08-11T00:00:00,12141,20,
1088,1975,1975-08-11T00:00:00,12142,20,
1089,1975,1975-08-11T00:00:00,12143,20,
1090,1975,1975-08-11T00:00:00,12145,20,
1091,1975,1975-08-11T00:00:00,12146,20,
1092,1975,1975-08-11T00:00:00,12144,20,
1093,1975,1975-08-14T00:00:00,12144,20,
1094,1975,1975-08-14T00:00:00,12146,20,
1095,1975,1975-08-14T00:00:00,12145,20,
1096,1975,1975-08-14T00:00:00,12143,20,
1097,1975,1975-08-14T00:00:00,12142,20,
1098,1975,1975-08-14T00:00:00,12141,20,
1099,1975,1975-08-14T00:00:00,12140,20,
1100,1975,1975-08-14T00:00:00,12139,20,
1101,1975,1975-08-14T00:00:00,12138,20,
1102,1975,1975-08-14T00:00:00,12137,20,
1103,1975,1975-08-14T00:00:00,12136,20,
1104,1975,1975-08-14T00:00:00,12135,20,
1105,1975,1975-08-14T00:00:00,12134,20,
1106,1975,1975-08-14T00:00:00,12133,20,
1107,1975,1975-08-14T00:00:00,12132,20,
1108,1975,1975-08-14T00:00:00,12131,20,
1109,1975,1975-08-14T00:00:00,12130,20,
1110,1975,1975-08-14T00:00:00,12129,20,
1111,1975,1975-08-14T00:00:00,12128,20,
1112,1975,1975-08-14T00:00:00,12127,20,
1113,1975,1975-08-14T00:00:00,12126,20,
1114,1975,1975-08-14T00:00:00,12125,20,
1115,1975,1975-08-14T00:00:00,12124,20,
1116,1975,1975-08-14T00:00:00,12123,20,
1117,1975,1975-08-14T00:00:00,12121,20,
1118,1975,1975-08-14T00:00:00,12120,20,
1119,1975,1975-08-14T00:00:00,12122,20,
1120,1975,1975-08-14T00:00:00,12147,20,
1121,1975,1975-08-14T00:00:00,12119,20,
1122,1975,1975-08-14T00:00:00,12118,20,
1123,1975,1975-08-14T00:00:00,12117,20,
1124,1975,1975-08-14T00:00:00,12116,20,
1125,1975,1975-08-14T00:00:00,12115,20,
1126,1975,1975-08-14T00:00:00,12114,20,
1127,1975,1975-08-14T00:00:00,12113,20,
1128,1975,1975-08-14T00:00:00,12112,20,
1129,1975,1975-08-14T00:00:00,12111,20,
1130,1975,1975-08-14T00:00:00,12110,20,
1131,1975,1975-08-14T00:00:00,12109,20,
1132,1975,1975-08-14T00:00:00,12108,20,
1133,1975,1975-08-14T00:00:00,12107,20,
1134,1975,1975-08-14T00:00:00,12106,20,
1135,1975,1975-08-14T00:00:00,12063,20,
1136,1975,1975-08-14T00:00:00,12062,20,
1137,1975,1975-08-14T00:00:00,12061,20,
1138,1975,1975-08-14T00:00:00,12060,20,
1139,1975,1975-08-14T00:00:00,12059,20,
1140,1975,1975-08-14T00:00:00,12058,20,
1141,1975,1975-08-14T00:00:00,12057,20,
1142,1975,1975-08-14T00:00:00,12056,20,
1143,1975,1975-08-14T00:00:00,12055,20,
1144,1975,1975-08-14T00:00:00,12054,20,
