Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Entwicklungsstadium_ID,Pflanzenschutz_Mittel_ID,Person_ID,Indikation_ID,Tankmischung,Menge,Bruehe,Technik_ID,Bemerkungen_ID
1231,2004,2004-04-21T00:00:00,12055,7,15,21,,,0,0.4,300,35,
1232,2004,2004-04-21T00:00:00,12056,7,15,21,,,0,0.4,300,35,
1233,2004,2004-04-21T00:00:00,12057,7,15,21,,,0,0.4,300,35,
1234,2004,2004-04-21T00:00:00,12058,7,15,21,,,0,0.4,300,35,
1235,2004,2004-04-21T00:00:00,12059,7,15,21,,,0,0.4,300,35,
1236,2004,2004-04-21T00:00:00,12060,7,15,21,,,0,0.4,300,35,
1237,2004,2004-04-21T00:00:00,12061,7,15,21,,,0,0.4,300,35,
1238,2004,2004-04-21T00:00:00,12062,7,15,21,,,0,0.4,300,35,
1239,2004,2004-04-21T00:00:00,12063,7,15,21,,,0,0.4,300,35,
1240,2004,2004-04-21T00:00:00,12064,7,15,21,,,0,0.4,300,35,
1241,2004,2004-04-21T00:00:00,12065,7,15,21,,,0,0.4,300,35,
1242,2004,2004-04-21T00:00:00,12066,7,15,21,,,0,0.4,300,35,
1243,2004,2004-04-21T00:00:00,12067,7,15,21,,,0,0.4,300,35,
1244,2004,2004-04-21T00:00:00,12068,7,15,21,,,0,0.4,300,35,
1245,2004,2004-04-21T00:00:00,12069,7,15,21,,,0,0.4,300,35,
1246,2004,2004-04-21T00:00:00,12070,7,15,21,,,0,0.4,300,35,
1247,2004,2004-04-21T00:00:00,12071,7,15,21,,,0,0.4,300,35,
1248,2004,2004-04-21T00:00:00,12072,7,15,21,,,0,0.4,300,35,
1249,2004,2004-04-21T00:00:00,12073,7,15,21,,,0,0.4,300,35,
1250,2004,2004-04-21T00:00:00,12074,7,15,21,,,0,0.4,300,35,
1251,2004,2004-04-21T00:00:00,12075,7,15,21,,,0,0.4,300,35,
1252,2004,2004-04-21T00:00:00,12076,7,15,21,,,0,0.4,300,35,
1253,2004,2004-04-21T00:00:00,12077,7,15,21,,,0,0.4,300,35,
1254,2004,2004-04-21T00:00:00,12078,7,15,21,,,0,0.4,300,35,
1255,2004,2004-04-21T00:00:00,12079,7,15,21,,,0,0.4,300,35,
1256,2004,2004-04-21T00:00:00,12080,7,15,21,,,0,0.4,300,35,
1257,2004,2004-04-21T00:00:00,12081,7,15,21,,,0,0.4,300,35,
1258,2004,2004-04-21T00:00:00,12082,7,15,21,,,0,0.4,300,35,
1259,2004,2004-04-21T00:00:00,12083,7,15,21,,,0,0.4,300,35,
1260,2004,2004-04-21T00:00:00,12084,7,15,21,,,0,0.4,300,35,
1261,2004,2004-04-21T00:00:00,12085,7,15,21,,,0,0.4,300,35,
1262,2004,2004-04-21T00:00:00,12086,7,15,21,,,0,0.4,300,35,
1263,2004,2004-04-21T00:00:00,12087,7,15,21,,,0,0.4,300,35,
1264,2004,2004-04-21T00:00:00,12088,7,15,21,,,0,0.4,300,35,
1265,2004,2004-04-21T00:00:00,12089,7,15,21,,,0,0.4,300,35,
1266,2004,2004-04-21T00:00:00,12090,7,15,21,,,0,0.4,300,35,
1267,2004,2004-04-21T00:00:00,12091,7,15,21,,,0,0.4,300,35,
1268,2004,2004-04-21T00:00:00,12092,7,15,21,,,0,0.4,300,35,
1269,2004,2004-04-21T00:00:00,12093,7,15,21,,,0,0.4,300,35,
1270,2004,2004-04-21T00:00:00,12094,7,15,21,,,0,0.4,300,35,
1271,2004,2004-04-21T00:00:00,12095,7,15,21,,,0,0.4,300,35,
1272,2004,2004-04-21T00:00:00,12096,7,15,21,,,0,0.4,300,35,
1273,2004,2004-04-21T00:00:00,12097,7,15,21,,,0,0.4,300,35,
1274,2004,2004-04-21T00:00:00,12098,7,15,21,,,0,0.4,300,35,
1275,2004,2004-04-21T00:00:00,12099,7,15,21,,,0,0.4,300,35,
1276,2004,2004-04-21T00:00:00,12100,7,15,21,,,0,0.4,300,35,
1277,2004,2004-04-21T00:00:00,12101,7,15,21,,,0,0.4,300,35,
1278,2004,2004-04-21T00:00:00,12102,7,15,21,,,0,0.4,300,35,
1279,2004,2004-04-21T00:00:00,12103,7,15,21,,,0,0.4,300,35,
1280,2004,2004-04-21T00:00:00,12104,7,15,21,,,0,0.4,300,35,
1281,2004,2004-04-21T00:00:00,12105,7,15,21,,,0,0.4,300,35,
1282,2004,2004-04-21T00:00:00,12106,7,15,21,,,0,0.4,300,35,
1283,2004,2004-04-21T00:00:00,12107,7,15,21,,,0,0.4,300,35,
1284,2004,2004-04-21T00:00:00,12108,7,15,21,,,0,0.4,300,35,
1285,2004,2004-04-21T00:00:00,12109,7,15,21,,,0,0.4,300,35,
1286,2004,2004-04-21T00:00:00,12110,7,15,21,,,0,0.4,300,35,
1287,2004,2004-04-21T00:00:00,12111,7,15,21,,,0,0.4,300,35,
1288,2004,2004-04-21T00:00:00,12112,7,15,21,,,0,0.4,300,35,
1289,2004,2004-04-21T00:00:00,12113,7,15,21,,,0,0.4,300,35,
1290,2004,2004-04-21T00:00:00,12114,7,15,21,,,0,0.4,300,35,
1291,2004,2004-04-21T00:00:00,12115,7,15,21,,,0,0.4,300,35,
1292,2004,2004-04-21T00:00:00,12116,7,15,21,,,0,0.4,300,35,
1293,2004,2004-04-21T00:00:00,12117,7,15,21,,,0,0.4,300,35,
1294,2004,2004-04-21T00:00:00,12118,7,15,21,,,0,0.4,300,35,
1295,2004,2004-04-21T00:00:00,12119,7,15,21,,,0,0.4,300,35,
1296,2004,2004-04-21T00:00:00,12120,7,15,21,,,0,0.4,300,35,
1297,2004,2004-04-21T00:00:00,12121,7,15,21,,,0,0.4,300,35,
1298,2004,2004-04-21T00:00:00,12122,7,15,21,,,0,0.4,300,35,
1299,2004,2004-04-21T00:00:00,12123,7,15,21,,,0,0.4,300,35,
1300,2004,2004-04-21T00:00:00,12124,7,15,21,,,0,0.4,300,35,
1301,2004,2004-04-21T00:00:00,12125,7,15,21,,,0,0.4,300,35,
1302,2004,2004-04-21T00:00:00,12126,7,15,21,,,0,0.4,300,35,
1303,2004,2004-04-21T00:00:00,12127,7,15,21,,,0,0.4,300,35,
1304,2004,2004-04-21T00:00:00,12128,7,15,21,,,0,0.4,300,35,
1305,2004,2004-04-21T00:00:00,12129,7,15,21,,,0,0.4,300,35,
1306,2004,2004-04-21T00:00:00,12130,7,15,21,,,0,0.4,300,35,
1307,2004,2004-04-21T00:00:00,12131,7,15,21,,,0,0.4,300,35,
1308,2004,2004-04-21T00:00:00,12132,7,15,21,,,0,0.4,300,35,
1309,2004,2004-04-21T00:00:00,12133,7,15,21,,,0,0.4,300,35,
1310,2004,2004-04-21T00:00:00,12134,7,15,21,,,0,0.4,300,35,
1311,2004,2004-04-21T00:00:00,12135,7,15,21,,,0,0.4,300,35,
1312,2004,2004-04-21T00:00:00,12136,7,15,21,,,0,0.4,300,35,
1313,2004,2004-04-21T00:00:00,12137,7,15,21,,,0,0.4,300,35,
1314,2004,2004-04-21T00:00:00,12138,7,15,21,,,0,0.4,300,35,
1315,2004,2004-04-21T00:00:00,12139,7,15,21,,,0,0.4,300,35,
1316,2004,2004-04-21T00:00:00,12140,7,15,21,,,0,0.4,300,35,
1317,2004,2004-04-21T00:00:00,12141,7,15,21,,,0,0.4,300,35,
1318,2004,2004-04-21T00:00:00,12142,7,15,21,,,0,0.4,300,35,
1319,2004,2004-04-21T00:00:00,12143,7,15,21,,,0,0.4,300,35,
1320,2004,2004-04-21T00:00:00,12144,7,15,21,,,0,0.4,300,35,
1321,2004,2004-04-21T00:00:00,12145,7,15,21,,,0,0.4,300,35,
1322,2004,2004-04-21T00:00:00,12146,7,15,21,,,0,0.4,300,35,
1323,2004,2004-04-21T00:00:00,12147,7,15,21,,,0,0.4,300,35,
1324,2004,2004-04-21T00:00:00,12148,7,15,21,,,0,0.4,300,35,
1325,2004,2004-04-21T00:00:00,12149,7,15,21,,,0,0.4,300,35,
1326,2004,2004-04-21T00:00:00,12150,7,15,21,,,0,0.4,300,35,
1327,2004,2004-04-21T00:00:00,12151,7,15,21,,,0,0.4,300,35,
1328,2004,2004-04-21T00:00:00,12152,7,15,21,,,0,0.4,300,35,
1329,2004,2004-04-21T00:00:00,12153,7,15,21,,,0,0.4,300,35,
1330,2004,2004-04-21T00:00:00,12154,7,15,21,,,0,0.4,300,35,
1331,2004,2004-04-21T00:00:00,12155,7,15,21,,,0,0.4,300,35,
1332,2004,2004-04-21T00:00:00,12156,7,15,21,,,0,0.4,300,35,
1333,2004,2004-04-21T00:00:00,12157,7,15,21,,,0,0.4,300,35,
1334,2004,2004-04-21T00:00:00,12158,7,15,21,,,0,0.4,300,35,
1335,2004,2004-04-21T00:00:00,12159,7,15,21,,,0,0.4,300,35,
1336,2004,2004-04-21T00:00:00,12160,7,15,21,,,0,0.4,300,35,
1337,2004,2004-04-21T00:00:00,12161,7,15,21,,,0,0.4,300,35,
1338,2004,2004-04-21T00:00:00,12162,7,15,21,,,0,0.4,300,35,
1339,2004,2004-04-21T00:00:00,12163,7,15,21,,,0,0.4,300,35,
1340,2004,2004-04-21T00:00:00,12164,7,15,21,,,0,0.4,300,35,
1341,2004,2004-04-21T00:00:00,12165,7,15,21,,,0,0.4,300,35,
1342,2004,2004-04-21T00:00:00,12166,7,15,21,,,0,0.4,300,35,
1343,2004,2004-04-21T00:00:00,12167,7,15,21,,,0,0.4,300,35,
1344,2004,2004-04-21T00:00:00,12168,7,15,21,,,0,0.4,300,35,
1345,2004,2004-04-30T00:00:00,12001,7,19,12,,,0,0.4,300,35,
1346,2004,2004-04-30T00:00:00,12002,7,19,12,,,0,0.4,300,35,
1347,2004,2004-04-30T00:00:00,12003,7,19,12,,,0,0.4,300,35,
1348,2004,2004-04-30T00:00:00,12004,7,19,12,,,0,0.4,300,35,
1349,2004,2004-04-30T00:00:00,12005,7,19,12,,,0,0.4,300,35,
1350,2004,2004-04-30T00:00:00,12006,7,19,12,,,0,0.4,300,35,
1351,2004,2004-04-30T00:00:00,12007,7,19,12,,,0,0.4,300,35,
1352,2004,2004-04-30T00:00:00,12008,7,19,12,,,0,0.4,300,35,
1353,2004,2004-04-30T00:00:00,12009,7,19,12,,,0,0.4,300,35,
1354,2004,2004-04-30T00:00:00,12010,7,19,12,,,0,0.4,300,35,
1355,2004,2004-04-30T00:00:00,12011,7,19,12,,,0,0.4,300,35,
1356,2004,2004-04-30T00:00:00,12012,7,19,12,,,0,0.4,300,35,
1357,2004,2004-04-30T00:00:00,12013,7,19,12,,,0,0.4,300,35,
1358,2004,2004-04-30T00:00:00,12014,7,19,12,,,0,0.4,300,35,
1359,2004,2004-04-30T00:00:00,12015,7,19,12,,,0,0.4,300,35,
1360,2004,2004-04-30T00:00:00,12016,7,19,12,,,0,0.4,300,35,
1361,2004,2004-04-30T00:00:00,12017,7,19,12,,,0,0.4,300,35,
1362,2004,2004-04-30T00:00:00,12018,7,19,12,,,0,0.4,300,35,
1363,2004,2004-04-30T00:00:00,12019,7,19,12,,,0,0.4,300,35,
1364,2004,2004-04-30T00:00:00,12020,7,19,12,,,0,0.4,300,35,
1365,2004,2004-04-30T00:00:00,12021,7,19,12,,,0,0.4,300,35,
1366,2004,2004-04-30T00:00:00,12022,7,19,12,,,0,0.4,300,35,
1367,2004,2004-04-30T00:00:00,12023,7,19,12,,,0,0.4,300,35,
1368,2004,2004-04-30T00:00:00,12024,7,19,12,,,0,0.4,300,35,
1369,2004,2004-04-30T00:00:00,12025,7,19,12,,,0,0.4,300,35,
1370,2004,2004-04-30T00:00:00,12026,7,19,12,,,0,0.4,300,35,
1371,2004,2004-04-30T00:00:00,12027,7,19,12,,,0,0.4,300,35,
1372,2004,2004-04-30T00:00:00,12028,7,19,12,,,0,0.4,300,35,
1373,2004,2004-04-30T00:00:00,12029,7,19,12,,,0,0.4,300,35,
1374,2004,2004-04-30T00:00:00,12030,7,19,12,,,0,0.4,300,35,
1375,2004,2004-04-30T00:00:00,12031,7,19,12,,,0,0.4,300,35,
1376,2004,2004-04-30T00:00:00,12032,7,19,12,,,0,0.4,300,35,
1377,2004,2004-04-30T00:00:00,12033,7,19,12,,,0,0.4,300,35,
1378,2004,2004-04-30T00:00:00,12034,7,19,12,,,0,0.4,300,35,
1379,2004,2004-04-30T00:00:00,12035,7,19,12,,,0,0.4,300,35,
1380,2004,2004-04-30T00:00:00,12036,7,19,12,,,0,0.4,300,35,
1381,2004,2004-04-30T00:00:00,12037,7,19,12,,,0,0.4,300,35,
1382,2004,2004-04-30T00:00:00,12038,7,19,12,,,0,0.4,300,35,
1383,2004,2004-04-30T00:00:00,12039,7,19,12,,,0,0.4,300,35,
1384,2004,2004-04-30T00:00:00,12040,7,19,12,,,0,0.4,300,35,
1385,2004,2004-04-30T00:00:00,12041,7,19,12,,,0,0.4,300,35,
1386,2004,2004-04-30T00:00:00,12042,7,19,12,,,0,0.4,300,35,
1387,2004,2004-04-30T00:00:00,12043,7,19,12,,,0,0.4,300,35,
1388,2004,2004-04-30T00:00:00,12044,7,19,12,,,0,0.4,300,35,
1389,2004,2004-04-30T00:00:00,12045,7,19,12,,,0,0.4,300,35,
1390,2004,2004-04-30T00:00:00,12046,7,19,12,,,0,0.4,300,35,
1391,2004,2004-04-30T00:00:00,12047,7,19,12,,,0,0.4,300,35,
1392,2004,2004-04-30T00:00:00,12048,7,19,12,,,0,0.4,300,35,
1393,2004,2004-04-30T00:00:00,12049,7,19,12,,,0,0.4,300,35,
1394,2004,2004-04-30T00:00:00,12050,7,19,12,,,0,0.4,300,35,
1395,2004,2004-04-30T00:00:00,12051,7,19,12,,,0,0.4,300,35,
1396,2004,2004-04-30T00:00:00,12052,7,19,12,,,0,0.4,300,35,
1397,2004,2004-04-30T00:00:00,12053,7,19,12,,,0,0.4,300,35,
1398,2004,2004-04-30T00:00:00,12054,7,19,12,,,0,0.4,300,35,
1399,2004,2004-04-30T00:00:00,12055,7,19,12,,,0,0.4,300,35,
1400,2004,2004-04-30T00:00:00,12056,7,19,12,,,0,0.4,300,35,
1401,2004,2004-04-30T00:00:00,12057,7,19,12,,,0,0.4,300,35,
1402,2004,2004-04-30T00:00:00,12058,7,19,12,,,0,0.4,300,35,
1403,2004,2004-04-30T00:00:00,12059,7,19,12,,,0,0.4,300,35,
1404,2004,2004-04-30T00:00:00,12060,7,19,12,,,0,0.4,300,35,
1405,2004,2004-04-30T00:00:00,12061,7,19,12,,,0,0.4,300,35,
1406,2004,2004-04-30T00:00:00,12062,7,19,12,,,0,0.4,300,35,
1407,2004,2004-04-30T00:00:00,12063,7,19,12,,,0,0.4,300,35,
1408,2004,2004-04-30T00:00:00,12064,7,19,12,,,0,0.4,300,35,
1409,2004,2004-04-30T00:00:00,12065,7,19,12,,,0,0.4,300,35,
1410,2004,2004-04-30T00:00:00,12066,7,19,12,,,0,0.4,300,35,
1411,2004,2004-04-30T00:00:00,12067,7,19,12,,,0,0.4,300,35,
1412,2004,2004-04-30T00:00:00,12068,7,19,12,,,0,0.4,300,35,
1413,2004,2004-04-30T00:00:00,12069,7,19,12,,,0,0.4,300,35,
1414,2004,2004-04-30T00:00:00,12070,7,19,12,,,0,0.4,300,35,
1415,2004,2004-04-30T00:00:00,12071,7,19,12,,,0,0.4,300,35,
1416,2004,2004-04-30T00:00:00,12072,7,19,12,,,0,0.4,300,35,
1417,2004,2004-04-30T00:00:00,12073,7,19,12,,,0,0.4,300,35,
1418,2004,2004-04-30T00:00:00,12074,7,19,12,,,0,0.4,300,35,
1419,2004,2004-04-30T00:00:00,12075,7,19,12,,,0,0.4,300,35,
1420,2004,2004-04-30T00:00:00,12076,7,19,12,,,0,0.4,300,35,
1421,2004,2004-04-30T00:00:00,12077,7,19,12,,,0,0.4,300,35,
1422,2004,2004-04-30T00:00:00,12078,7,19,12,,,0,0.4,300,35,
1423,2004,2004-04-30T00:00:00,12079,7,19,12,,,0,0.4,300,35,
1424,2004,2004-04-30T00:00:00,12080,7,19,12,,,0,0.4,300,35,
1425,2004,2004-04-30T00:00:00,12081,7,19,12,,,0,0.4,300,35,
1426,2004,2004-04-30T00:00:00,12082,7,19,12,,,0,0.4,300,35,
1427,2004,2004-04-30T00:00:00,12083,7,19,12,,,0,0.4,300,35,
1428,2004,2004-04-30T00:00:00,12084,7,19,12,,,0,0.4,300,35,
1429,2004,2004-04-30T00:00:00,12085,7,19,12,,,0,0.4,300,35,
1430,2004,2004-04-30T00:00:00,12086,7,19,12,,,0,0.4,300,35,
1431,2004,2004-04-30T00:00:00,12087,7,19,12,,,0,0.4,300,35,
1432,2004,2004-04-30T00:00:00,12088,7,19,12,,,0,0.4,300,35,
1433,2004,2004-04-30T00:00:00,12089,7,19,12,,,0,0.4,300,35,
1434,2004,2004-04-30T00:00:00,12090,7,19,12,,,0,0.4,300,35,
1435,2004,2004-04-30T00:00:00,12091,7,19,12,,,0,0.4,300,35,
1436,2004,2004-04-30T00:00:00,12092,7,19,12,,,0,0.4,300,35,
1437,2004,2004-04-30T00:00:00,12093,7,19,12,,,0,0.4,300,35,
1438,2004,2004-04-30T00:00:00,12094,7,19,12,,,0,0.4,300,35,
1439,2004,2004-04-30T00:00:00,12095,7,19,12,,,0,0.4,300,35,
1440,2004,2004-04-30T00:00:00,12096,7,19,12,,,0,0.4,300,35,
1441,2004,2004-04-30T00:00:00,12097,7,19,12,,,0,0.4,300,35,
1442,2004,2004-04-30T00:00:00,12098,7,19,12,,,0,0.4,300,35,
1443,2004,2004-04-30T00:00:00,12099,7,19,12,,,0,0.4,300,35,
1444,2004,2004-04-30T00:00:00,12100,7,19,12,,,0,0.4,300,35,
1445,2004,2004-04-30T00:00:00,12101,7,19,12,,,0,0.4,300,35,
1446,2004,2004-04-30T00:00:00,12102,7,19,12,,,0,0.4,300,35,
1447,2004,2004-04-30T00:00:00,12103,7,19,12,,,0,0.4,300,35,
1448,2004,2004-04-30T00:00:00,12104,7,19,12,,,0,0.4,300,35,
1449,2004,2004-04-30T00:00:00,12105,7,19,12,,,0,0.4,300,35,
1450,2004,2004-04-30T00:00:00,12106,7,19,12,,,0,0.4,300,35,
1451,2004,2004-04-30T00:00:00,12107,7,19,12,,,0,0.4,300,35,
1452,2004,2004-04-30T00:00:00,12108,7,19,12,,,0,0.4,300,35,
1453,2004,2004-04-30T00:00:00,12109,7,19,12,,,0,0.4,300,35,
1454,2004,2004-04-30T00:00:00,12110,7,19,12,,,0,0.4,300,35,
1455,2004,2004-04-30T00:00:00,12111,7,19,12,,,0,0.4,300,35,
1456,2004,2004-04-30T00:00:00,12112,7,19,12,,,0,0.4,300,35,
1457,2004,2004-04-30T00:00:00,12113,7,19,12,,,0,0.4,300,35,
1458,2004,2004-04-30T00:00:00,12114,7,19,12,,,0,0.4,300,35,
1459,2004,2004-04-30T00:00:00,12115,7,19,12,,,0,0.4,300,35,
1460,2004,2004-04-30T00:00:00,12116,7,19,12,,,0,0.4,300,35,
1461,2004,2004-04-30T00:00:00,12117,7,19,12,,,0,0.4,300,35,
1462,2004,2004-04-30T00:00:00,12118,7,19,12,,,0,0.4,300,35,
1463,2004,2004-04-30T00:00:00,12119,7,19,12,,,0,0.4,300,35,
1464,2004,2004-04-30T00:00:00,12120,7,19,12,,,0,0.4,300,35,
1465,2004,2004-04-30T00:00:00,12121,7,19,12,,,0,0.4,300,35,
1466,2004,2004-04-30T00:00:00,12122,7,19,12,,,0,0.4,300,35,
1467,2004,2004-04-30T00:00:00,12123,7,19,12,,,0,0.4,300,35,
1468,2004,2004-04-30T00:00:00,12124,7,19,12,,,0,0.4,300,35,
1469,2004,2004-04-30T00:00:00,12125,7,19,12,,,0,0.4,300,35,
1470,2004,2004-04-30T00:00:00,12126,7,19,12,,,0,0.4,300,35,
1471,2004,2004-04-30T00:00:00,12127,7,19,12,,,0,0.4,300,35,
1472,2004,2004-04-30T00:00:00,12128,7,19,12,,,0,0.4,300,35,
1473,2004,2004-04-30T00:00:00,12129,7,19,12,,,0,0.4,300,35,
1474,2004,2004-04-30T00:00:00,12130,7,19,12,,,0,0.4,300,35,
1475,2004,2004-04-30T00:00:00,12131,7,19,12,,,0,0.4,300,35,
1476,2004,2004-04-30T00:00:00,12132,7,19,12,,,0,0.4,300,35,
1477,2004,2004-04-30T00:00:00,12133,7,19,12,,,0,0.4,300,35,
1478,2004,2004-04-30T00:00:00,12134,7,19,12,,,0,0.4,300,35,
1479,2004,2004-04-30T00:00:00,12135,7,19,12,,,0,0.4,300,35,
1480,2004,2004-04-30T00:00:00,12136,7,19,12,,,0,0.4,300,35,
1481,2004,2004-04-30T00:00:00,12137,7,19,12,,,0,0.4,300,35,
1482,2004,2004-04-30T00:00:00,12138,7,19,12,,,0,0.4,300,35,
1483,2004,2004-04-30T00:00:00,12139,7,19,12,,,0,0.4,300,35,
1484,2004,2004-04-30T00:00:00,12140,7,19,12,,,0,0.4,300,35,
1485,2004,2004-04-30T00:00:00,12141,7,19,12,,,0,0.4,300,35,
1486,2004,2004-04-30T00:00:00,12142,7,19,12,,,0,0.4,300,35,
1487,2004,2004-04-30T00:00:00,12143,7,19,12,,,0,0.4,300,35,
1488,2004,2004-04-30T00:00:00,12144,7,19,12,,,0,0.4,300,35,
1489,2004,2004-04-30T00:00:00,12145,7,19,12,,,0,0.4,300,35,
1490,2004,2004-04-30T00:00:00,12146,7,19,12,,,0,0.4,300,35,
1491,2004,2004-04-30T00:00:00,12147,7,19,12,,,0,0.4,300,35,
1492,2004,2004-04-30T00:00:00,12148,7,19,12,,,0,0.4,300,35,
1493,2004,2004-04-30T00:00:00,12149,7,19,12,,,0,0.4,300,35,
1494,2004,2004-04-30T00:00:00,12150,7,19,12,,,0,0.4,300,35,
1495,2004,2004-04-30T00:00:00,12151,7,19,12,,,0,0.4,300,35,
1496,2004,2004-04-30T00:00:00,12152,7,19,12,,,0,0.4,300,35,
1497,2004,2004-04-30T00:00:00,12153,7,19,12,,,0,0.4,300,35,
1498,2004,2004-04-30T00:00:00,12154,7,19,12,,,0,0.4,300,35,
1499,2004,2004-04-30T00:00:00,12155,7,19,12,,,0,0.4,300,35,
1500,2004,2004-04-30T00:00:00,12156,7,19,12,,,0,0.4,300,35,
1501,2004,2004-04-30T00:00:00,12157,7,19,12,,,0,0.4,300,35,
1502,2004,2004-04-30T00:00:00,12158,7,19,12,,,0,0.4,300,35,
1503,2004,2004-04-30T00:00:00,12159,7,19,12,,,0,0.4,300,35,
1504,2004,2004-04-30T00:00:00,12160,7,19,12,,,0,0.4,300,35,
1505,2004,2004-04-30T00:00:00,12161,7,19,12,,,0,0.4,300,35,
1506,2004,2004-04-30T00:00:00,12162,7,19,12,,,0,0.4,300,35,
1507,2004,2004-04-30T00:00:00,12163,7,19,12,,,0,0.4,300,35,
1508,2004,2004-04-30T00:00:00,12164,7,19,12,,,0,0.4,300,35,
1509,2004,2004-04-30T00:00:00,12165,7,19,12,,,0,0.4,300,35,
1510,2004,2004-04-30T00:00:00,12166,7,19,12,,,0,0.4,300,35,
1511,2004,2004-04-30T00:00:00,12167,7,19,12,,,0,0.4,300,35,
1512,2004,2004-04-30T00:00:00,12168,7,19,12,,,0,0.4,300,35,
1513,2004,2004-05-14T00:00:00,12001,7,,2,,,0,1,400,35,
1514,2004,2004-05-14T00:00:00,12002,7,,2,,,0,1,400,35,
1515,2004,2004-05-14T00:00:00,12003,7,,2,,,0,1,400,35,
1516,2004,2004-05-14T00:00:00,12004,7,,2,,,0,1,400,35,
1517,2004,2004-05-14T00:00:00,12005,7,,2,,,0,1,400,35,
1518,2004,2004-05-14T00:00:00,12006,7,,2,,,0,1,400,35,
1519,2004,2004-05-14T00:00:00,12007,7,,2,,,0,1,400,35,
1520,2004,2004-05-14T00:00:00,12008,7,,2,,,0,1,400,35,
1521,2004,2004-05-14T00:00:00,12009,7,,2,,,0,1,400,35,
1522,2004,2004-05-14T00:00:00,12010,7,,2,,,0,1,400,35,
1523,2004,2004-05-14T00:00:00,12011,7,,2,,,0,1,400,35,
1524,2004,2004-05-14T00:00:00,12012,7,,2,,,0,1,400,35,
1525,2004,2004-05-14T00:00:00,12013,7,,2,,,0,1,400,35,
1526,2004,2004-05-14T00:00:00,12014,7,,2,,,0,1,400,35,
1527,2004,2004-05-14T00:00:00,12015,7,,2,,,0,1,400,35,
1528,2004,2004-05-14T00:00:00,12016,7,,2,,,0,1,400,35,
1529,2004,2004-05-14T00:00:00,12017,7,,2,,,0,1,400,35,
1530,2004,2004-05-14T00:00:00,12018,7,,2,,,0,1,400,35,
1531,2004,2004-05-14T00:00:00,12019,7,,2,,,0,1,400,35,
1532,2004,2004-05-14T00:00:00,12020,7,,2,,,0,1,400,35,
1533,2004,2004-05-14T00:00:00,12021,7,,2,,,0,1,400,35,
1534,2004,2004-05-14T00:00:00,12022,7,,2,,,0,1,400,35,
1535,2004,2004-05-14T00:00:00,12023,7,,2,,,0,1,400,35,
1536,2004,2004-05-14T00:00:00,12024,7,,2,,,0,1,400,35,
1537,2004,2004-05-14T00:00:00,12025,7,,2,,,0,1,400,35,
1538,2004,2004-05-14T00:00:00,12026,7,,2,,,0,1,400,35,
1539,2004,2004-05-14T00:00:00,12027,7,,2,,,0,1,400,35,
1540,2004,2004-05-14T00:00:00,12028,7,,2,,,0,1,400,35,
1541,2004,2004-05-14T00:00:00,12029,7,,2,,,0,1,400,35,
1542,2004,2004-05-14T00:00:00,12030,7,,2,,,0,1,400,35,
1543,2004,2004-05-14T00:00:00,12031,7,,2,,,0,1,400,35,
1544,2004,2004-05-14T00:00:00,12032,7,,2,,,0,1,400,35,
1545,2004,2004-05-14T00:00:00,12033,7,,2,,,0,1,400,35,
1546,2004,2004-05-14T00:00:00,12034,7,,2,,,0,1,400,35,
1547,2004,2004-05-14T00:00:00,12035,7,,2,,,0,1,400,35,
1548,2004,2004-05-14T00:00:00,12036,7,,2,,,0,1,400,35,
1549,2004,2004-05-14T00:00:00,12037,7,,2,,,0,1,400,35,
1550,2004,2004-05-14T00:00:00,12038,7,,2,,,0,1,400,35,
1551,2004,2004-05-14T00:00:00,12039,7,,2,,,0,1,400,35,
1552,2004,2004-05-14T00:00:00,12040,7,,2,,,0,1,400,35,
1553,2004,2004-05-14T00:00:00,12041,7,,2,,,0,1,400,35,
1554,2004,2004-05-14T00:00:00,12042,7,,2,,,0,1,400,35,
1555,2004,2004-05-14T00:00:00,12043,7,,2,,,0,1,400,35,
1556,2004,2004-05-14T00:00:00,12044,7,,2,,,0,1,400,35,
1557,2004,2004-05-14T00:00:00,12045,7,,2,,,0,1,400,35,
1558,2004,2004-05-14T00:00:00,12046,7,,2,,,0,1,400,35,
1559,2004,2004-05-14T00:00:00,12047,7,,2,,,0,1,400,35,
1560,2004,2004-05-14T00:00:00,12048,7,,2,,,0,1,400,35,
1561,2004,2004-05-14T00:00:00,12049,7,,2,,,0,1,400,35,
1562,2004,2004-05-14T00:00:00,12050,7,,2,,,0,1,400,35,
1563,2004,2004-05-14T00:00:00,12051,7,,2,,,0,1,400,35,
1564,2004,2004-05-14T00:00:00,12052,7,,2,,,0,1,400,35,
1565,2004,2004-05-14T00:00:00,12053,7,,2,,,0,1,400,35,
1566,2004,2004-05-14T00:00:00,12054,7,,2,,,0,1,400,35,
1567,2004,2004-05-14T00:00:00,12055,7,,2,,,0,1,400,35,
1568,2004,2004-05-14T00:00:00,12056,7,,2,,,0,1,400,35,
1569,2004,2004-05-14T00:00:00,12057,7,,2,,,0,1,400,35,
1570,2004,2004-05-14T00:00:00,12058,7,,2,,,0,1,400,35,
1571,2004,2004-05-14T00:00:00,12059,7,,2,,,0,1,400,35,
1572,2004,2004-05-14T00:00:00,12060,7,,2,,,0,1,400,35,
