Versuchsaufbau_ID,Versuchsjahr,Parzelle_ID,Kultur_ID,Pruefglied_ID,Bewaesserung,Wiederholung
4223,1989,12044,9,14,0,1
4224,1989,12045,9,21,0,1
4225,1989,12046,9,8,0,1
4226,1989,12047,9,7,0,1
4227,1989,12048,9,15,0,1
4228,1989,12049,9,12,0,1
4229,1989,12050,9,6,0,1
4230,1989,12051,9,9,0,1
4231,1989,12052,9,20,0,1
4232,1989,12053,9,19,0,1
4233,1989,12054,9,16,0,1
4234,1989,12055,9,18,0,1
4235,1989,12056,9,4,0,1
4236,1989,12057,9,3,0,1
4237,1989,12058,9,5,0,1
4238,1989,12059,9,17,0,1
4239,1989,12060,9,1,0,1
4240,1989,12061,9,2,0,1
4241,1989,12062,9,11,0,1
4242,1989,12063,9,13,0,1
4243,1989,12064,9,11,0,1
4244,1989,12065,9,2,0,1
4245,1989,12066,9,6,0,1
4246,1989,12067,9,12,0,1
4247,1989,12068,9,19,0,1
4248,1989,12069,9,7,0,1
4249,1989,12070,9,18,0,1
4250,1989,12071,9,20,0,1
4251,1989,12072,9,3,0,1
4252,1989,12073,9,13,0,1
4253,1989,12074,9,21,0,1
4254,1989,12075,9,17,0,1
4255,1989,12076,9,9,0,1
4256,1989,12077,9,5,0,1
4257,1989,12078,9,15,0,1
4258,1989,12079,9,16,0,1
4259,1989,12080,9,8,0,1
4260,1989,12081,9,4,0,1
4261,1989,12082,9,10,0,1
4262,1989,12083,9,1,0,1
4263,1989,12084,9,14,0,1
4264,1989,12085,9,2,0,1
4265,1989,12086,9,7,0,1
4266,1989,12087,9,11,0,1
4267,1989,12088,9,17,0,1
4268,1989,12089,9,4,0,1
4269,1989,12090,9,3,0,1
4270,1989,12091,9,10,0,1
4271,1989,12092,9,9,0,1
4272,1989,12093,9,18,0,1
4273,1989,12094,9,14,0,1
4274,1989,12095,9,5,0,1
4275,1989,12096,9,20,0,1
4276,1989,12097,9,21,0,1
4277,1989,12098,9,15,0,1
4278,1989,12099,9,16,0,1
4279,1989,12100,9,8,0,1
4280,1989,12101,9,1,0,1
4281,1989,12102,9,13,0,1
4282,1989,12103,9,12,0,1
4283,1989,12104,9,6,0,1
4284,1989,12105,9,19,0,1
4285,1989,12106,9,12,0,1
4286,1989,12107,9,1,0,1
4287,1989,12108,9,10,0,1
4288,1989,12109,9,11,0,1
4289,1989,12110,9,13,0,1
4290,1989,12111,9,5,0,1
4291,1989,12112,9,6,0,1
4292,1989,12113,9,8,0,1
4293,1989,12114,9,4,0,1
4294,1989,12115,9,3,0,1
4295,1989,12116,9,7,0,1
4296,1989,12117,9,9,0,1
4297,1989,12118,9,17,0,1
4298,1989,12119,9,20,0,1
4299,1989,12120,9,18,0,1
4300,1989,12121,9,21,0,1
4301,1989,12122,9,2,0,1
4302,1989,12123,9,15,0,1
4303,1989,12124,9,14,0,1
4304,1989,12125,9,19,0,1
4305,1989,12126,9,16,0,1
4306,1989,12127,9,4,0,1
4307,1989,12128,9,10,0,1
4308,1989,12129,9,7,0,1
4309,1989,12130,9,20,0,1
4310,1989,12131,9,5,0,1
4311,1989,12132,9,8,0,1
4312,1989,12133,9,11,0,1
4313,1989,12134,9,1,0,1
4314,1989,12135,9,12,0,1
4315,1989,12136,9,18,0,1
4316,1989,12137,9,2,0,1
4317,1989,12138,9,6,0,1
4318,1989,12139,9,13,0,1
4319,1989,12140,9,9,0,1
4320,1989,12141,9,17,0,1
4321,1989,12142,9,19,0,1
4322,1989,12143,9,15,0,1
4323,1989,12144,9,14,0,1
4324,1989,12145,9,3,0,1
4325,1989,12146,9,16,0,1
4326,1989,12147,9,21,0,1
4327,1989,12148,9,13,0,1
4328,1989,12149,9,15,0,1
4329,1989,12150,9,9,0,1
4330,1989,12151,9,3,0,1
4331,1989,12152,9,8,0,1
4332,1989,12153,9,12,0,1
4333,1989,12154,9,1,0,1
4334,1989,12155,9,14,0,1
4335,1989,12156,9,17,0,1
4336,1989,12157,9,4,0,1
4337,1989,12158,9,16,0,1
4338,1989,12159,9,21,0,1
4339,1989,12160,9,10,0,1
4340,1989,12161,9,7,0,1
4341,1989,12162,9,19,0,1
4342,1989,12163,9,11,0,1
4343,1989,12164,9,5,0,1
4344,1989,12165,9,6,0,1
4345,1989,12166,9,18,0,1
4346,1989,12167,9,20,0,1
4347,1989,12168,9,2,0,1
4348,1990,12001,5,13,0,1
4349,1990,12002,5,15,0,1
4350,1990,12003,5,9,0,1
4351,1990,12004,5,3,0,1
4352,1990,12005,5,8,0,1
4353,1990,12006,5,12,0,1
4354,1990,12007,5,1,0,1
4355,1990,12008,5,14,0,1
4356,1990,12009,5,17,0,1
4357,1990,12010,5,4,0,1
4358,1990,12011,5,16,0,1
4359,1990,12012,5,21,0,1
4360,1990,12013,5,10,0,1
4361,1990,12014,5,7,0,1
4362,1990,12015,5,19,0,1
4363,1990,12016,5,11,0,1
4364,1990,12017,5,5,0,1
4365,1990,12018,5,6,0,1
4366,1990,12019,5,18,0,1
4367,1990,12020,5,20,0,1
4368,1990,12021,5,2,0,1
4369,1990,12022,5,7,0,1
4370,1990,12023,5,6,0,1
4371,1990,12024,5,16,0,1
4372,1990,12025,5,9,0,1
4373,1990,12026,5,15,0,1
4374,1990,12027,5,4,0,1
4375,1990,12028,5,8,0,1
4376,1990,12029,5,5,0,1
4377,1990,12030,5,13,0,1
4378,1990,12031,5,12,0,1
4379,1990,12032,5,18,0,1
4380,1990,12033,5,1,0,1
4381,1990,12034,5,14,0,1
4382,1990,12035,5,17,0,1
4383,1990,12036,5,21,0,1
4384,1990,12037,5,20,0,1
4385,1990,12038,5,19,0,1
4386,1990,12039,5,10,0,1
4387,1990,12040,5,11,0,1
4388,1990,12041,5,2,0,1
4389,1990,12042,5,3,0,1
4390,1990,12043,5,10,0,1
4391,1990,12044,5,14,0,1
4392,1990,12045,5,21,0,1
4393,1990,12046,5,8,0,1
4394,1990,12047,5,7,0,1
4395,1990,12048,5,15,0,1
4396,1990,12049,5,12,0,1
4397,1990,12050,5,6,0,1
4398,1990,12051,5,9,0,1
4399,1990,12052,5,20,0,1
4400,1990,12053,5,19,0,1
4401,1990,12054,5,16,0,1
4402,1990,12055,5,18,0,1
4403,1990,12056,5,4,0,1
4404,1990,12057,5,3,0,1
4405,1990,12058,5,5,0,1
4406,1990,12059,5,17,0,1
4407,1990,12060,5,1,0,1
4408,1990,12061,5,2,0,1
4409,1990,12062,5,11,0,1
4410,1990,12063,5,13,0,1
4411,1990,12064,5,11,0,1
4412,1990,12065,5,2,0,1
4413,1990,12066,5,6,0,1
4414,1990,12067,5,12,0,1
4415,1990,12068,5,19,0,1
4416,1990,12069,5,7,0,1
4417,1990,12070,5,18,0,1
4418,1990,12071,5,20,0,1
4419,1990,12072,5,3,0,1
4420,1990,12073,5,13,0,1
4421,1990,12074,5,21,0,1
4422,1990,12075,5,17,0,1
4423,1990,12076,5,9,0,1
4424,1990,12077,5,5,0,1
4425,1990,12078,5,15,0,1
4426,1990,12079,5,16,0,1
4427,1990,12080,5,8,0,1
4428,1990,12081,5,4,0,1
4429,1990,12082,5,10,0,1
4430,1990,12083,5,1,0,1
4431,1990,12084,5,14,0,1
4432,1990,12085,5,2,0,1
4433,1990,12086,5,7,0,1
4434,1990,12087,5,11,0,1
4435,1990,12088,5,17,0,1
4436,1990,12089,5,4,0,1
4437,1990,12090,5,3,0,1
4438,1990,12091,5,10,0,1
4439,1990,12092,5,9,0,1
4440,1990,12093,5,18,0,1
4441,1990,12094,5,14,0,1
4442,1990,12095,5,5,0,1
4443,1990,12096,5,20,0,1
4444,1990,12097,5,21,0,1
4445,1990,12098,5,15,0,1
4446,1990,12099,5,16,0,1
4447,1990,12100,5,8,0,1
4448,1990,12101,5,1,0,1
4449,1990,12102,5,13,0,1
4450,1990,12103,5,12,0,1
4451,1990,12104,5,6,0,1
4452,1990,12105,5,19,0,1
4453,1990,12106,5,12,0,1
4454,1990,12107,5,1,0,1
4455,1990,12108,5,10,0,1
4456,1990,12109,5,11,0,1
4457,1990,12110,5,13,0,1
4458,1990,12111,5,5,0,1
4459,1990,12112,5,6,0,1
4460,1990,12113,5,8,0,1
4461,1990,12114,5,4,0,1
4462,1990,12115,5,3,0,1
4463,1990,12116,5,7,0,1
4464,1990,12117,5,9,0,1
4465,1990,12118,5,17,0,1
4466,1990,12119,5,20,0,1
4467,1990,12120,5,18,0,1
4468,1990,12121,5,21,0,1
4469,1990,12122,5,2,0,1
4470,1990,12123,5,15,0,1
4471,1990,12124,5,14,0,1
4472,1990,12125,5,19,0,1
4473,1990,12126,5,16,0,1
4474,1990,12127,5,4,0,1
4475,1990,12128,5,10,0,1
4476,1990,12129,5,7,0,1
4477,1990,12130,5,20,0,1
4478,1990,12131,5,5,0,1
4479,1990,12132,5,8,0,1
4480,1990,12133,5,11,0,1
4481,1990,12134,5,1,0,1
4482,1990,12135,5,12,0,1
4483,1990,12136,5,18,0,1
4484,1990,12137,5,2,0,1
4485,1990,12138,5,6,0,1
4486,1990,12139,5,13,0,1
4487,1990,12140,5,9,0,1
4488,1990,12141,5,17,0,1
4489,1990,12142,5,19,0,1
4490,1990,12143,5,15,0,1
4491,1990,12144,5,14,0,1
4492,1990,12145,5,3,0,1
4493,1990,12146,5,16,0,1
4494,1990,12147,5,21,0,1
4495,1990,12148,5,13,0,1
4496,1990,12149,5,15,0,1
4497,1990,12150,5,9,0,1
4498,1990,12151,5,3,0,1
4499,1990,12152,5,8,0,1
4500,1990,12153,5,12,0,1
4501,1990,12154,5,1,0,1
4502,1990,12155,5,14,0,1
4503,1990,12156,5,17,0,1
4504,1990,12157,5,4,0,1
4505,1990,12158,5,16,0,1
4506,1990,12159,5,21,0,1
4507,1990,12160,5,10,0,1
4508,1990,12161,5,7,0,1
4509,1990,12162,5,19,0,1
4510,1990,12163,5,11,0,1
4511,1990,12164,5,5,0,1
4512,1990,12165,5,6,0,1
4513,1990,12166,5,18,0,1
4514,1990,12167,5,20,0,1
4515,1990,12168,5,2,0,1
4516,1991,12001,3,13,0,1
4517,1991,12002,3,15,0,1
4518,1991,12003,3,9,0,1
4519,1991,12004,3,3,0,1
4520,1991,12005,3,8,0,1
4521,1991,12006,3,12,0,1
4522,1991,12007,3,1,0,1
4523,1991,12008,3,14,0,1
4524,1991,12009,3,17,0,1
4525,1991,12010,3,4,0,1
4526,1991,12011,3,16,0,1
4527,1991,12012,3,21,0,1
4528,1991,12013,3,10,0,1
4529,1991,12014,3,7,0,1
4530,1991,12015,3,19,0,1
4531,1991,12016,3,11,0,1
4532,1991,12017,3,5,0,1
4533,1991,12018,3,6,0,1
4534,1991,12019,3,18,0,1
4535,1991,12020,3,20,0,1
4536,1991,12021,3,2,0,1
4537,1991,12022,3,7,0,1
4538,1991,12023,3,6,0,1
4539,1991,12024,3,16,0,1
4540,1991,12025,3,9,0,1
4541,1991,12026,3,15,0,1
4542,1991,12027,3,4,0,1
4543,1991,12028,3,8,0,1
4544,1991,12029,3,5,0,1
4545,1991,12030,3,13,0,1
4546,1991,12031,3,12,0,1
4547,1991,12032,3,18,0,1
4548,1991,12033,3,1,0,1
4549,1991,12034,3,14,0,1
4550,1991,12035,3,17,0,1
4551,1991,12036,3,21,0,1
4552,1991,12037,3,20,0,1
4553,1991,12038,3,19,0,1
4554,1991,12039,3,10,0,1
4555,1991,12040,3,11,0,1
4556,1991,12041,3,2,0,1
4557,1991,12042,3,3,0,1
4558,1991,12043,3,10,0,1
4559,1991,12044,3,14,0,1
4560,1991,12045,3,21,0,1
4561,1991,12046,3,8,0,1
4562,1991,12047,3,7,0,1
4563,1991,12048,3,15,0,1
4564,1991,12049,3,12,0,1
4565,1991,12050,3,6,0,1
4566,1991,12051,3,9,0,1
4567,1991,12052,3,20,0,1
4568,1991,12053,3,19,0,1
4569,1991,12054,3,16,0,1
4570,1991,12055,3,18,0,1
4571,1991,12056,3,4,0,1
4572,1991,12057,3,3,0,1
4573,1991,12058,3,5,0,1
4574,1991,12059,3,17,0,1
4575,1991,12060,3,1,0,1
4576,1991,12061,3,2,0,1
4577,1991,12062,3,11,0,1
4578,1991,12063,3,13,0,1
4579,1991,12064,3,11,0,1
4580,1991,12065,3,2,0,1
4581,1991,12066,3,6,0,1
4582,1991,12067,3,12,0,1
4583,1991,12068,3,19,0,1
4584,1991,12069,3,7,0,1
4585,1991,12070,3,18,0,1
4586,1991,12071,3,20,0,1
4587,1991,12072,3,3,0,1
4588,1991,12073,3,13,0,1
4589,1991,12074,3,21,0,1
4590,1991,12075,3,17,0,1
4591,1991,12076,3,9,0,1
4592,1991,12077,3,5,0,1
4593,1991,12078,3,15,0,1
4594,1991,12079,3,16,0,1
4595,1991,12080,3,8,0,1
4596,1991,12081,3,4,0,1
4597,1991,12082,3,10,0,1
4598,1991,12083,3,1,0,1
4599,1991,12084,3,14,0,1
4600,1991,12085,3,2,0,1
4601,1991,12086,3,7,0,1
4602,1991,12087,3,11,0,1
4603,1991,12088,3,17,0,1
4604,1991,12089,3,4,0,1
4605,1991,12090,3,3,0,1
4606,1991,12091,3,10,0,1
4607,1991,12092,3,9,0,1
4608,1991,12093,3,18,0,1
4609,1991,12094,3,14,0,1
4610,1991,12095,3,5,0,1
4611,1991,12096,3,20,0,1
4612,1991,12097,3,21,0,1
4613,1991,12098,3,15,0,1
4614,1991,12099,3,16,0,1
4615,1991,12100,3,8,0,1
4616,1991,12101,3,1,0,1
4617,1991,12102,3,13,0,1
4618,1991,12103,3,12,0,1
4619,1991,12104,3,6,0,1
4620,1991,12105,3,19,0,1
4621,1991,12106,3,12,0,1
4622,1991,12107,3,1,0,1
4623,1991,12108,3,10,0,1
4624,1991,12109,3,11,0,1
4625,1991,12110,3,13,0,1
4626,1991,12111,3,5,0,1
4627,1991,12112,3,6,0,1
4628,1991,12113,3,8,0,1
4629,1991,12114,3,4,0,1
4630,1991,12115,3,3,0,1
4631,1991,12116,3,7,0,1
4632,1991,12117,3,9,0,1
4633,1991,12118,3,17,0,1
4634,1991,12119,3,20,0,1
4635,1991,12120,3,18,0,1
4636,1991,12121,3,21,0,1
4637,1991,12122,3,2,0,1
4638,1991,12123,3,15,0,1
4639,1991,12124,3,14,0,1
4640,1991,12125,3,19,0,1
4641,1991,12126,3,16,0,1
4642,1991,12127,3,4,0,1
4643,1991,12128,3,10,0,1
4644,1991,12129,3,7,0,1
4645,1991,12130,3,20,0,1
4646,1991,12131,3,5,0,1
4647,1991,12132,3,8,0,1
4648,1991,12133,3,11,0,1
4649,1991,12134,3,1,0,1
4650,1991,12135,3,12,0,1
4651,1991,12136,3,18,0,1
4652,1991,12137,3,2,0,1
4653,1991,12138,3,6,0,1
4654,1991,12139,3,13,0,1
4655,1991,12140,3,9,0,1
4656,1991,12141,3,17,0,1
4657,1991,12142,3,19,0,1
4658,1991,12143,3,15,0,1
4659,1991,12144,3,14,0,1
4660,1991,12145,3,3,0,1
4661,1991,12146,3,16,0,1
4662,1991,12147,3,21,0,1
4663,1991,12148,3,13,0,1
4664,1991,12149,3,15,0,1
4665,1991,12150,3,9,0,1
4666,1991,12151,3,3,0,1
4667,1991,12152,3,8,0,1
4668,1991,12153,3,12,0,1
4669,1991,12154,3,1,0,1
4670,1991,12155,3,14,0,1
4671,1991,12156,3,17,0,1
4672,1991,12157,3,4,0,1
4673,1991,12158,3,16,0,1
4674,1991,12159,3,21,0,1
4675,1991,12160,3,10,0,1
4676,1991,12161,3,7,0,1
4677,1991,12162,3,19,0,1
4678,1991,12163,3,11,0,1
4679,1991,12164,3,5,0,1
4680,1991,12165,3,6,0,1
4681,1991,12166,3,18,0,1
4682,1991,12167,3,20,0,1
4683,1991,12168,3,2,0,1
4684,1992,12001,8,13,0,1
4685,1992,12002,8,15,0,1
4686,1992,12003,8,9,0,1
4687,1992,12004,8,3,0,1
4688,1992,12005,8,8,0,1
4689,1992,12006,8,12,0,1
4690,1992,12007,8,1,0,1
4691,1992,12008,8,14,0,1
4692,1992,12009,8,17,0,1
4693,1992,12010,8,4,0,1
4694,1992,12011,8,16,0,1
4695,1992,12012,8,21,0,1
4696,1992,12013,8,10,0,1
4697,1992,12014,8,7,0,1
4698,1992,12015,8,19,0,1
4699,1992,12016,8,11,0,1
4700,1992,12017,8,5,0,1
4701,1992,12018,8,6,0,1
4702,1992,12019,8,18,0,1
4703,1992,12020,8,20,0,1
4704,1992,12021,8,2,0,1
4705,1992,12022,8,7,0,1
4706,1992,12023,8,6,0,1
4707,1992,12024,8,16,0,1
4708,1992,12025,8,9,0,1
4709,1992,12026,8,15,0,1
4710,1992,12027,8,4,0,1
4711,1992,12028,8,8,0,1
4712,1992,12029,8,5,0,1
4713,1992,12030,8,13,0,1
4714,1992,12031,8,12,0,1
4715,1992,12032,8,18,0,1
4716,1992,12033,8,1,0,1
4717,1992,12034,8,14,0,1
4718,1992,12035,8,17,0,1
4719,1992,12036,8,21,0,1
4720,1992,12037,8,20,0,1
4721,1992,12038,8,19,0,1
4722,1992,12039,8,10,0,1
4723,1992,12040,8,11,0,1
4724,1992,12041,8,2,0,1
4725,1992,12042,8,3,0,1
4726,1992,12043,8,10,0,1
4727,1992,12044,8,14,0,1
4728,1992,12045,8,21,0,1
4729,1992,12046,8,8,0,1
4730,1992,12047,8,7,0,1
4731,1992,12048,8,15,0,1
4732,1992,12049,8,12,0,1
4733,1992,12050,8,6,0,1
4734,1992,12051,8,9,0,1
4735,1992,12052,8,20,0,1
4736,1992,12053,8,19,0,1
4737,1992,12054,8,16,0,1
4738,1992,12055,8,18,0,1
4739,1992,12056,8,4,0,1
4740,1992,12057,8,3,0,1
4741,1992,12058,8,5,0,1
4742,1992,12059,8,17,0,1
4743,1992,12060,8,1,0,1
4744,1992,12061,8,2,0,1
4745,1992,12062,8,11,0,1
4746,1992,12063,8,13,0,1
4747,1992,12064,8,11,0,1
4748,1992,12065,8,2,0,1
4749,1992,12066,8,6,0,1
4750,1992,12067,8,12,0,1
4751,1992,12068,8,19,0,1
4752,1992,12069,8,7,0,1
4753,1992,12070,8,18,0,1
4754,1992,12071,8,20,0,1
4755,1992,12072,8,3,0,1
4756,1992,12073,8,13,0,1
4757,1992,12074,8,21,0,1
4758,1992,12075,8,17,0,1
4759,1992,12076,8,9,0,1
4760,1992,12077,8,5,0,1
4761,1992,12078,8,15,0,1
4762,1992,12079,8,16,0,1
4763,1992,12080,8,8,0,1
4764,1992,12081,8,4,0,1
4765,1992,12082,8,10,0,1
4766,1992,12083,8,1,0,1
4767,1992,12084,8,14,0,1
4768,1992,12085,8,2,0,1
4769,1992,12086,8,7,0,1
4770,1992,12087,8,11,0,1
4771,1992,12088,8,17,0,1
4772,1992,12089,8,4,0,1
4773,1992,12090,8,3,0,1
4774,1992,12091,8,10,0,1
4775,1992,12092,8,9,0,1
4776,1992,12093,8,18,0,1
4777,1992,12094,8,14,0,1
4778,1992,12095,8,5,0,1
4779,1992,12096,8,20,0,1
4780,1992,12097,8,21,0,1
4781,1992,12098,8,15,0,1
4782,1992,12099,8,16,0,1
4783,1992,12100,8,8,0,1
4784,1992,12101,8,1,0,1
4785,1992,12102,8,13,0,1
4786,1992,12103,8,12,0,1
4787,1992,12104,8,6,0,1
4788,1992,12105,8,19,0,1
4789,1992,12106,8,12,0,1
4790,1992,12107,8,1,0,1
4791,1992,12108,8,10,0,1
4792,1992,12109,8,11,0,1
4793,1992,12110,8,13,0,1
4794,1992,12111,8,5,0,1
4795,1992,12112,8,6,0,1
4796,1992,12113,8,8,0,1
4797,1992,12114,8,4,0,1
4798,1992,12115,8,3,0,1
4799,1992,12116,8,7,0,1
4800,1992,12117,8,9,0,1
4801,1992,12118,8,17,0,1
4802,1992,12119,8,20,0,1
4803,1992,12120,8,18,0,1
4804,1992,12121,8,21,0,1
4805,1992,12122,8,2,0,1
4806,1992,12123,8,15,0,1
4807,1992,12124,8,14,0,1
4808,1992,12125,8,19,0,1
4809,1992,12126,8,16,0,1
4810,1992,12127,8,4,0,1
4811,1992,12128,8,10,0,1
4812,1992,12129,8,7,0,1
4813,1992,12130,8,20,0,1
4814,1992,12131,8,5,0,1
4815,1992,12132,8,8,0,1
4816,1992,12133,8,11,0,1
4817,1992,12134,8,1,0,1
4818,1992,12135,8,12,0,1
4819,1992,12136,8,18,0,1
4820,1992,12137,8,2,0,1
4821,1992,12138,8,6,0,1
4822,1992,12139,8,13,0,1
4823,1992,12140,8,9,0,1
4824,1992,12141,8,17,0,1
4825,1992,12142,8,19,0,1
4826,1992,12143,8,15,0,1
4827,1992,12144,8,14,0,1
4828,1992,12145,8,3,0,1
4829,1992,12146,8,16,0,1
4830,1992,12147,8,21,0,1
4831,1992,12148,8,13,0,1
4832,1992,12149,8,15,0,1
4833,1992,12150,8,9,0,1
4834,1992,12151,8,3,0,1
4835,1992,12152,8,8,0,1
4836,1992,12153,8,12,0,1
4837,1992,12154,8,1,0,1
4838,1992,12155,8,14,0,1
4839,1992,12156,8,17,0,1
4840,1992,12157,8,4,0,1
4841,1992,12158,8,16,0,1
4842,1992,12159,8,21,0,1
4843,1992,12160,8,10,0,1
4844,1992,12161,8,7,0,1
4845,1992,12162,8,19,0,1
4846,1992,12163,8,11,0,1
4847,1992,12164,8,5,0,1
4848,1992,12165,8,6,0,1
4849,1992,12166,8,18,0,1
4850,1992,12167,8,20,0,1
4851,1992,12168,8,2,0,1
4852,1993,12001,9,13,0,1
4853,1993,12002,9,15,0,1
4854,1993,12003,9,9,0,1
4855,1993,12004,9,3,0,1
4856,1993,12005,9,8,0,1
4857,1993,12006,9,12,0,1
4858,1993,12007,9,1,0,1
4859,1993,12008,9,14,0,1
4860,1993,12009,9,17,0,1
4861,1993,12010,9,4,0,1
4862,1993,12011,9,16,0,1
4863,1993,12012,9,21,0,1
4864,1993,12013,9,10,0,1
4865,1993,12014,9,7,0,1
4866,1993,12015,9,19,0,1
4867,1993,12016,9,11,0,1
4868,1993,12017,9,5,0,1
4869,1993,12018,9,6,0,1
4870,1993,12019,9,18,0,1
4871,1993,12020,9,20,0,1
4872,1993,12021,9,2,0,1
4873,1993,12022,9,7,0,1
4874,1993,12023,9,6,0,1
4875,1993,12024,9,16,0,1
4876,1993,12025,9,9,0,1
4877,1993,12026,9,15,0,1
4878,1993,12027,9,4,0,1
4879,1993,12028,9,8,0,1
4880,1993,12029,9,5,0,1
4881,1993,12030,9,13,0,1
4882,1993,12031,9,12,0,1
4883,1993,12032,9,18,0,1
4884,1993,12033,9,1,0,1
4885,1993,12034,9,14,0,1
4886,1993,12035,9,17,0,1
4887,1993,12036,9,21,0,1
4888,1993,12037,9,20,0,1
4889,1993,12038,9,19,0,1
4890,1993,12039,9,10,0,1
4891,1993,12040,9,11,0,1
4892,1993,12041,9,2,0,1
4893,1993,12042,9,3,0,1
4894,1993,12043,9,10,0,1
4895,1993,12044,9,14,0,1
4896,1993,12045,9,21,0,1
4897,1993,12046,9,8,0,1
4898,1993,12047,9,7,0,1
4899,1993,12048,9,15,0,1
4900,1993,12049,9,12,0,1
4901,1993,12050,9,6,0,1
4902,1993,12051,9,9,0,1
4903,1993,12052,9,20,0,1
4904,1993,12053,9,19,0,1
4905,1993,12054,9,16,0,1
4906,1993,12055,9,18,0,1
4907,1993,12056,9,4,0,1
4908,1993,12057,9,3,0,1
4909,1993,12058,9,5,0,1
4910,1993,12059,9,17,0,1
4911,1993,12060,9,1,0,1
4912,1993,12061,9,2,0,1
4913,1993,12062,9,11,0,1
4914,1993,12063,9,13,0,1
4915,1993,12064,9,11,0,1
4916,1993,12065,9,2,0,1
4917,1993,12066,9,6,0,1
4918,1993,12067,9,12,0,1
4919,1993,12068,9,19,0,1
4920,1993,12069,9,7,0,1
4921,1993,12070,9,18,0,1
4922,1993,12071,9,20,0,1
4923,1993,12072,9,3,0,1
4924,1993,12073,9,13,0,1
4925,1993,12074,9,21,0,1
4926,1993,12075,9,17,0,1
4927,1993,12076,9,9,0,1
4928,1993,12077,9,5,0,1
4929,1993,12078,9,15,0,1
4930,1993,12079,9,16,0,1
4931,1993,12080,9,8,0,1
4932,1993,12081,9,4,0,1
4933,1993,12082,9,10,0,1
4934,1993,12083,9,1,0,1
4935,1993,12084,9,14,0,1
4936,1993,12085,9,2,0,1
4937,1993,12086,9,7,0,1
4938,1993,12087,9,11,0,1
4939,1993,12088,9,17,0,1
4940,1993,12089,9,4,0,1
4941,1993,12090,9,3,0,1
4942,1993,12091,9,10,0,1
4943,1993,12092,9,9,0,1
4944,1993,12093,9,18,0,1
4945,1993,12094,9,14,0,1
4946,1993,12095,9,5,0,1
4947,1993,12096,9,20,0,1
4948,1993,12097,9,21,0,1
4949,1993,12098,9,15,0,1
4950,1993,12099,9,16,0,1
4951,1993,12100,9,8,0,1
4952,1993,12101,9,1,0,1
4953,1993,12102,9,13,0,1
4954,1993,12103,9,12,0,1
4955,1993,12104,9,6,0,1
4956,1993,12105,9,19,0,1
4957,1993,12106,9,12,0,1
4958,1993,12107,9,1,0,1
4959,1993,12108,9,10,0,1
4960,1993,12109,9,11,0,1
4961,1993,12110,9,13,0,1
4962,1993,12111,9,5,0,1
4963,1993,12112,9,6,0,1
4964,1993,12113,9,8,0,1
4965,1993,12114,9,4,0,1
4966,1993,12115,9,3,0,1
4967,1993,12116,9,7,0,1
4968,1993,12117,9,9,0,1
4969,1993,12118,9,17,0,1
4970,1993,12119,9,20,0,1
4971,1993,12120,9,18,0,1
4972,1993,12121,9,21,0,1
4973,1993,12122,9,2,0,1
4974,1993,12123,9,15,0,1
4975,1993,12124,9,14,0,1
4976,1993,12125,9,19,0,1
4977,1993,12126,9,16,0,1
4978,1993,12127,9,4,0,1
4979,1993,12128,9,10,0,1
4980,1993,12129,9,7,0,1
4981,1993,12130,9,20,0,1
4982,1993,12131,9,5,0,1
4983,1993,12132,9,8,0,1
4984,1993,12133,9,11,0,1
4985,1993,12134,9,1,0,1
4986,1993,12135,9,12,0,1
4987,1993,12136,9,18,0,1
4988,1993,12137,9,2,0,1
4989,1993,12138,9,6,0,1
4990,1993,12139,9,13,0,1
4991,1993,12140,9,9,0,1
4992,1993,12141,9,17,0,1
4993,1993,12142,9,19,0,1
4994,1993,12143,9,15,0,1
4995,1993,12144,9,14,0,1
4996,1993,12145,9,3,0,1
4997,1993,12146,9,16,0,1
4998,1993,12147,9,21,0,1
4999,1993,12148,9,13,0,1
5000,1993,12149,9,15,0,1
5001,1993,12150,9,9,0,1
5002,1993,12151,9,3,0,1
5003,1993,12152,9,8,0,1
5004,1993,12153,9,12,0,1
5005,1993,12154,9,1,0,1
5006,1993,12155,9,14,0,1
5007,1993,12156,9,17,0,1
5008,1993,12157,9,4,0,1
5009,1993,12158,9,16,0,1
5010,1993,12159,9,21,0,1
5011,1993,12160,9,10,0,1
5012,1993,12161,9,7,0,1
5013,1993,12162,9,19,0,1
5014,1993,12163,9,11,0,1
5015,1993,12164,9,5,0,1
5016,1993,12165,9,6,0,1
5017,1993,12166,9,18,0,1
5018,1993,12167,9,20,0,1
5019,1993,12168,9,2,0,1
5020,1994,12001,8,13,0,1
5021,1994,12002,8,15,0,1
5022,1994,12003,8,9,0,1
5023,1994,12004,8,3,0,1
5024,1994,12005,8,8,0,1
5025,1994,12006,8,12,0,1
5026,1994,12007,8,1,0,1
5027,1994,12008,8,14,0,1
5028,1994,12009,8,17,0,1
5029,1994,12010,8,4,0,1
5030,1994,12011,8,16,0,1
5031,1994,12012,8,21,0,1
5032,1994,12013,8,10,0,1
5033,1994,12014,8,7,0,1
5034,1994,12015,8,19,0,1
5035,1994,12016,8,11,0,1
5036,1994,12017,8,5,0,1
5037,1994,12018,8,6,0,1
5038,1994,12019,8,18,0,1
5039,1994,12020,8,20,0,1
5040,1994,12021,8,2,0,1
5041,1994,12022,8,7,0,1
