Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID,Bemerkungen_ID
11443,1983,1982-11-16T00:00:00,12082,,14,64,167
11444,1983,1982-11-16T00:00:00,12083,,14,64,167
11445,1983,1982-11-16T00:00:00,12084,,14,64,167
11446,1983,1982-11-16T00:00:00,12085,,14,64,167
11447,1983,1982-11-16T00:00:00,12086,,14,64,167
11448,1983,1982-11-16T00:00:00,12087,,14,64,167
11449,1983,1982-11-16T00:00:00,12088,,14,64,167
11450,1983,1982-11-16T00:00:00,12089,,14,64,167
11451,1983,1982-11-16T00:00:00,12090,,14,64,167
11452,1983,1982-11-16T00:00:00,12091,,14,64,167
11453,1983,1982-11-16T00:00:00,12092,,14,64,167
11454,1983,1982-11-16T00:00:00,12093,,14,64,167
11455,1983,1982-11-16T00:00:00,12094,,14,64,167
11456,1983,1982-11-16T00:00:00,12095,,14,64,167
11457,1983,1982-11-16T00:00:00,12096,,14,64,167
11458,1983,1982-11-16T00:00:00,12097,,14,64,167
11459,1983,1982-11-16T00:00:00,12098,,14,64,167
11460,1983,1982-11-16T00:00:00,12099,,14,64,167
11461,1983,1982-11-16T00:00:00,12100,,14,64,167
11462,1983,1982-11-16T00:00:00,12101,,14,64,167
11463,1983,1982-11-16T00:00:00,12102,,14,64,167
11464,1983,1982-11-16T00:00:00,12103,,14,64,167
11465,1983,1982-11-16T00:00:00,12104,,14,64,167
11466,1983,1982-11-16T00:00:00,12105,,14,64,167
11467,1983,1982-11-16T00:00:00,12106,,14,64,167
11468,1983,1982-11-16T00:00:00,12107,,14,64,167
11469,1983,1982-11-16T00:00:00,12108,,14,64,167
11470,1983,1982-11-16T00:00:00,12109,,14,64,167
11471,1983,1982-11-16T00:00:00,12110,,14,64,167
11472,1983,1982-11-16T00:00:00,12111,,14,64,167
11473,1983,1982-11-16T00:00:00,12112,,14,64,167
11474,1983,1982-11-16T00:00:00,12113,,14,64,167
11475,1983,1982-11-16T00:00:00,12114,,14,64,167
11476,1983,1982-11-16T00:00:00,12115,,14,64,167
11477,1983,1982-11-16T00:00:00,12116,,14,64,167
11478,1983,1982-11-16T00:00:00,12117,,14,64,167
11479,1983,1982-11-16T00:00:00,12118,,14,64,167
11480,1983,1982-11-16T00:00:00,12119,,14,64,167
11481,1983,1982-11-16T00:00:00,12120,,14,64,167
11482,1983,1982-11-16T00:00:00,12121,,14,64,167
11483,1983,1982-11-16T00:00:00,12122,,14,64,167
11484,1983,1982-11-16T00:00:00,12123,,14,64,167
11485,1983,1982-11-16T00:00:00,12124,,14,64,167
11486,1983,1982-11-16T00:00:00,12125,,14,64,167
11487,1983,1982-11-16T00:00:00,12126,,14,64,167
11488,1983,1982-11-16T00:00:00,12127,,14,64,167
11489,1983,1982-11-16T00:00:00,12128,,14,64,167
11490,1983,1982-11-16T00:00:00,12129,,14,64,167
11491,1983,1982-11-16T00:00:00,12130,,14,64,167
11492,1983,1982-11-16T00:00:00,12131,,14,64,167
11493,1983,1982-11-16T00:00:00,12132,,14,64,167
11494,1983,1982-11-16T00:00:00,12133,,14,64,167
11495,1983,1982-11-16T00:00:00,12134,,14,64,167
11496,1983,1982-11-16T00:00:00,12135,,14,64,167
11497,1983,1982-11-16T00:00:00,12136,,14,64,167
11498,1983,1982-11-16T00:00:00,12137,,14,64,167
11499,1983,1982-11-16T00:00:00,12138,,14,64,167
11500,1983,1982-11-16T00:00:00,12139,,14,64,167
11501,1983,1982-11-16T00:00:00,12140,,14,64,167
11502,1983,1982-11-16T00:00:00,12141,,14,64,167
11503,1983,1982-11-16T00:00:00,12142,,14,64,167
11504,1983,1982-11-16T00:00:00,12143,,14,64,167
11505,1983,1982-11-16T00:00:00,12144,,14,64,167
11506,1983,1982-11-16T00:00:00,12145,,14,64,167
11507,1983,1982-11-16T00:00:00,12146,,14,64,167
11508,1983,1982-11-16T00:00:00,12147,,14,64,167
11509,1983,1982-11-16T00:00:00,12148,,14,64,167
11510,1983,1982-11-16T00:00:00,12149,,14,64,167
11511,1983,1982-11-16T00:00:00,12150,,14,64,167
11512,1983,1982-11-16T00:00:00,12151,,14,64,167
11513,1983,1982-11-16T00:00:00,12152,,14,64,167
11514,1983,1982-11-16T00:00:00,12153,,14,64,167
11515,1983,1982-11-16T00:00:00,12154,,14,64,167
11516,1983,1982-11-16T00:00:00,12155,,14,64,167
11517,1983,1982-11-16T00:00:00,12156,,14,64,167
11518,1983,1982-11-16T00:00:00,12157,,14,64,167
11519,1983,1982-11-16T00:00:00,12158,,14,64,167
11520,1983,1982-11-16T00:00:00,12159,,14,64,167
11521,1983,1982-11-16T00:00:00,12160,,14,64,167
11522,1983,1982-11-16T00:00:00,12161,,14,64,167
11523,1983,1982-11-16T00:00:00,12162,,14,64,167
11524,1983,1982-11-16T00:00:00,12163,,14,64,167
11525,1983,1982-11-16T00:00:00,12164,,14,64,167
11526,1983,1982-11-16T00:00:00,12165,,14,64,167
11527,1983,1982-11-16T00:00:00,12166,,14,64,167
11528,1983,1982-11-16T00:00:00,12167,,14,64,167
11529,1983,1982-11-16T00:00:00,12168,,14,64,167
11530,1983,1983-03-29T00:00:00,12001,,91,59,
