Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID
1015,1988,1987-08-11T00:00:00,34,6.5,1,2
1016,1988,1987-08-11T00:00:00,75,6.5,1,2
1017,1988,1987-08-11T00:00:00,124,6.5,1,2
1018,1988,1987-08-11T00:00:00,39,6.5,1,2
1019,1988,1987-08-11T00:00:00,88,6.5,1,2
1020,1988,1987-08-11T00:00:00,129,6.5,1,2
1021,1988,1987-08-13T00:00:00,2,6.5,1,2
1022,1988,1987-08-13T00:00:00,53,6.5,1,2
1023,1988,1987-08-13T00:00:00,92,6.5,1,2
1024,1988,1987-08-13T00:00:00,17,6.5,1,2
1025,1988,1987-08-13T00:00:00,56,6.5,1,2
1026,1988,1987-08-13T00:00:00,107,6.5,1,2
1027,1988,1987-08-13T00:00:00,20,6.5,1,2
1028,1988,1987-08-13T00:00:00,71,6.5,1,2
1029,1988,1987-08-13T00:00:00,110,6.5,1,2
1030,1988,1987-08-13T00:00:00,35,6.5,1,2
1031,1988,1987-08-13T00:00:00,74,6.5,1,2
1032,1988,1987-08-13T00:00:00,125,6.5,1,2
1033,1988,1987-08-13T00:00:00,38,6.5,1,2
1034,1988,1987-08-13T00:00:00,89,6.5,1,2
1035,1988,1987-08-13T00:00:00,128,6.5,1,2
1036,1988,1987-09-09T00:00:00,7,6.5,1,2
1037,1988,1987-09-09T00:00:00,48,6.5,1,2
1038,1988,1987-09-09T00:00:00,97,6.5,1,2
1039,1988,1987-09-09T00:00:00,12,6.5,1,2
1040,1988,1987-09-09T00:00:00,61,6.5,1,2
1041,1988,1987-09-09T00:00:00,102,6.5,1,2
1042,1988,1987-09-09T00:00:00,25,6.5,1,2
1043,1988,1987-09-09T00:00:00,66,6.5,1,2
1044,1988,1987-09-09T00:00:00,115,6.5,1,2
1045,1988,1987-09-09T00:00:00,30,6.5,1,2
1046,1988,1987-09-09T00:00:00,79,6.5,1,2
1047,1988,1987-09-09T00:00:00,120,6.5,1,2
1048,1988,1987-09-09T00:00:00,43,6.5,1,2
1049,1988,1987-09-09T00:00:00,84,6.5,1,2
1050,1988,1987-09-09T00:00:00,133,6.5,1,2
1051,1988,1987-09-09T00:00:00,8,6.5,1,2
1052,1988,1987-09-09T00:00:00,47,6.5,1,2
1053,1988,1987-09-09T00:00:00,98,6.5,1,2
1054,1988,1987-09-09T00:00:00,11,6.5,1,2
1055,1988,1987-09-09T00:00:00,62,6.5,1,2
1056,1988,1987-09-09T00:00:00,101,6.5,1,2
1057,1988,1987-09-09T00:00:00,26,6.5,1,2
1058,1988,1987-09-09T00:00:00,65,6.5,1,2
1059,1988,1987-09-09T00:00:00,116,6.5,1,2
1060,1988,1987-09-09T00:00:00,29,6.5,1,2
1061,1988,1987-09-09T00:00:00,80,6.5,1,2
1062,1988,1987-09-09T00:00:00,119,6.5,1,2
1063,1988,1987-09-09T00:00:00,44,6.5,1,2
1064,1988,1987-09-09T00:00:00,83,6.5,1,2
1065,1988,1987-09-09T00:00:00,134,6.5,1,2
1066,1988,1987-09-09T00:00:00,9,6.5,1,2
1067,1988,1987-09-09T00:00:00,46,6.5,1,2
1068,1988,1987-09-09T00:00:00,99,6.5,1,2
1069,1988,1987-09-09T00:00:00,10,6.5,1,2
1070,1988,1987-09-09T00:00:00,63,6.5,1,2
1071,1988,1987-09-09T00:00:00,100,6.5,1,2
1072,1988,1987-09-09T00:00:00,27,6.5,1,2
1073,1988,1987-09-09T00:00:00,64,6.5,1,2
1074,1988,1987-09-09T00:00:00,117,6.5,1,2
1075,1988,1987-09-09T00:00:00,28,6.5,1,2
1076,1988,1987-09-09T00:00:00,81,6.5,1,2
1077,1988,1987-09-09T00:00:00,118,6.5,1,2
1078,1988,1987-09-09T00:00:00,45,6.5,1,2
1079,1988,1987-09-09T00:00:00,82,6.5,1,2
1080,1988,1987-09-09T00:00:00,135,6.5,1,2
1081,1988,1987-09-21T00:00:00,7,25,8,4
1082,1988,1987-09-21T00:00:00,48,25,8,4
1083,1988,1987-09-21T00:00:00,97,25,8,4
1084,1988,1987-09-21T00:00:00,12,25,8,4
1085,1988,1987-09-21T00:00:00,61,25,8,4
1086,1988,1987-09-21T00:00:00,102,25,8,4
1087,1988,1987-09-21T00:00:00,25,25,8,4
1088,1988,1987-09-21T00:00:00,66,25,8,4
1089,1988,1987-09-21T00:00:00,115,25,8,4
1090,1988,1987-09-21T00:00:00,30,25,8,4
1091,1988,1987-09-21T00:00:00,79,25,8,4
1092,1988,1987-09-21T00:00:00,120,25,8,4
1093,1988,1987-09-21T00:00:00,43,25,8,4
1094,1988,1987-09-21T00:00:00,84,25,8,4
1095,1988,1987-09-21T00:00:00,133,25,8,4
1096,1988,1987-09-21T00:00:00,8,25,8,4
1097,1988,1987-09-21T00:00:00,47,25,8,4
1098,1988,1987-09-21T00:00:00,98,25,8,4
1099,1988,1987-09-21T00:00:00,11,25,8,4
1100,1988,1987-09-21T00:00:00,62,25,8,4
1101,1988,1987-09-21T00:00:00,101,25,8,4
1102,1988,1987-09-21T00:00:00,26,25,8,4
1103,1988,1987-09-21T00:00:00,65,25,8,4
1104,1988,1987-09-21T00:00:00,116,25,8,4
1105,1988,1987-09-21T00:00:00,29,25,8,4
1106,1988,1987-09-21T00:00:00,80,25,8,4
1107,1988,1987-09-21T00:00:00,119,25,8,4
1108,1988,1987-09-21T00:00:00,44,25,8,4
1109,1988,1987-09-21T00:00:00,83,25,8,4
1110,1988,1987-09-21T00:00:00,134,25,8,4
1111,1988,1987-09-21T00:00:00,9,25,8,4
1112,1988,1987-09-21T00:00:00,46,25,8,4
1113,1988,1987-09-21T00:00:00,99,25,8,4
1114,1988,1987-09-21T00:00:00,10,25,8,4
1115,1988,1987-09-21T00:00:00,63,25,8,4
1116,1988,1987-09-21T00:00:00,100,25,8,4
1117,1988,1987-09-21T00:00:00,27,25,8,4
1118,1988,1987-09-21T00:00:00,64,25,8,4
1119,1988,1987-09-21T00:00:00,117,25,8,4
1120,1988,1987-09-21T00:00:00,28,25,8,4
1121,1988,1987-09-21T00:00:00,81,25,8,4
1122,1988,1987-09-21T00:00:00,118,25,8,4
1123,1988,1987-09-21T00:00:00,45,25,8,4
1124,1988,1987-09-21T00:00:00,82,25,8,4
1125,1988,1987-09-21T00:00:00,135,25,8,4
1126,1988,1987-09-21T00:00:00,7,6.5,9,5
1127,1988,1987-09-21T00:00:00,48,6.5,9,5
1128,1988,1987-09-21T00:00:00,97,6.5,9,5
1129,1988,1987-09-21T00:00:00,12,6.5,9,5
1130,1988,1987-09-21T00:00:00,61,6.5,9,5
1131,1988,1987-09-21T00:00:00,102,6.5,9,5
1132,1988,1987-09-21T00:00:00,25,6.5,9,5
1133,1988,1987-09-21T00:00:00,66,6.5,9,5
1134,1988,1987-09-21T00:00:00,115,6.5,9,5
1135,1988,1987-09-21T00:00:00,30,6.5,9,5
1136,1988,1987-09-21T00:00:00,79,6.5,9,5
1137,1988,1987-09-21T00:00:00,120,6.5,9,5
1138,1988,1987-09-21T00:00:00,43,6.5,9,5
1139,1988,1987-09-21T00:00:00,84,6.5,9,5
1140,1988,1987-09-21T00:00:00,133,6.5,9,5
1141,1988,1987-09-21T00:00:00,8,6.5,9,5
1142,1988,1987-09-21T00:00:00,47,6.5,9,5
1143,1988,1987-09-21T00:00:00,98,6.5,9,5
1144,1988,1987-09-21T00:00:00,11,6.5,9,5
1145,1988,1987-09-21T00:00:00,62,6.5,9,5
1146,1988,1987-09-21T00:00:00,101,6.5,9,5
1147,1988,1987-09-21T00:00:00,26,6.5,9,5
1148,1988,1987-09-21T00:00:00,65,6.5,9,5
1149,1988,1987-09-21T00:00:00,116,6.5,9,5
1150,1988,1987-09-21T00:00:00,29,6.5,9,5
1151,1988,1987-09-21T00:00:00,80,6.5,9,5
1152,1988,1987-09-21T00:00:00,119,6.5,9,5
1153,1988,1987-09-21T00:00:00,44,6.5,9,5
1154,1988,1987-09-21T00:00:00,83,6.5,9,5
1155,1988,1987-09-21T00:00:00,134,6.5,9,5
1156,1988,1987-09-21T00:00:00,9,6.5,9,5
1157,1988,1987-09-21T00:00:00,46,6.5,9,5
1158,1988,1987-09-21T00:00:00,99,6.5,9,5
1159,1988,1987-09-21T00:00:00,10,6.5,9,5
1160,1988,1987-09-21T00:00:00,63,6.5,9,5
1161,1988,1987-09-21T00:00:00,100,6.5,9,5
1162,1988,1987-09-21T00:00:00,27,6.5,9,5
1163,1988,1987-09-21T00:00:00,64,6.5,9,5
1164,1988,1987-09-21T00:00:00,117,6.5,9,5
1165,1988,1987-09-21T00:00:00,28,6.5,9,5
1166,1988,1987-09-21T00:00:00,81,6.5,9,5
1167,1988,1987-09-21T00:00:00,118,6.5,9,5
1168,1988,1987-09-21T00:00:00,45,6.5,9,5
1169,1988,1987-09-21T00:00:00,82,6.5,9,5
1170,1988,1987-09-21T00:00:00,135,6.5,9,5
1171,1988,1987-10-30T00:00:00,6,6.5,1,2
1172,1988,1987-10-30T00:00:00,49,6.5,1,2
1173,1988,1987-10-30T00:00:00,96,6.5,1,2
1174,1988,1987-10-30T00:00:00,13,6.5,1,2
1175,1988,1987-10-30T00:00:00,60,6.5,1,2
1176,1988,1987-10-30T00:00:00,103,6.5,1,2
1177,1988,1987-10-30T00:00:00,24,6.5,1,2
1178,1988,1987-10-30T00:00:00,67,6.5,1,2
1179,1988,1987-10-30T00:00:00,114,6.5,1,2
1180,1988,1987-10-30T00:00:00,31,6.5,1,2
1181,1988,1987-10-30T00:00:00,78,6.5,1,2
1182,1988,1987-10-30T00:00:00,121,6.5,1,2
1183,1988,1987-10-30T00:00:00,42,6.5,1,2
1184,1988,1987-10-30T00:00:00,85,6.5,1,2
1185,1988,1987-10-30T00:00:00,132,6.5,1,2
1186,1988,1987-11-02T00:00:00,4,25,8,4
1187,1988,1987-11-02T00:00:00,51,25,8,4
1188,1988,1987-11-02T00:00:00,94,25,8,4
1189,1988,1987-11-02T00:00:00,15,25,8,4
1190,1988,1987-11-02T00:00:00,58,25,8,4
1191,1988,1987-11-02T00:00:00,105,25,8,4
1192,1988,1987-11-02T00:00:00,22,25,8,4
1193,1988,1987-11-02T00:00:00,69,25,8,4
1194,1988,1987-11-02T00:00:00,112,25,8,4
1195,1988,1987-11-02T00:00:00,33,25,8,4
1196,1988,1987-11-02T00:00:00,76,25,8,4
1197,1988,1987-11-02T00:00:00,123,25,8,4
1198,1988,1987-11-02T00:00:00,40,25,8,4
1199,1988,1987-11-02T00:00:00,87,25,8,4
1200,1988,1987-11-02T00:00:00,130,25,8,4
1201,1988,1987-11-02T00:00:00,5,25,8,4
1202,1988,1987-11-02T00:00:00,50,25,8,4
1203,1988,1987-11-02T00:00:00,95,25,8,4
1204,1988,1987-11-02T00:00:00,14,25,8,4
1205,1988,1987-11-02T00:00:00,59,25,8,4
1206,1988,1987-11-02T00:00:00,104,25,8,4
1207,1988,1987-11-02T00:00:00,23,25,8,4
1208,1988,1987-11-02T00:00:00,68,25,8,4
1209,1988,1987-11-02T00:00:00,113,25,8,4
1210,1988,1987-11-02T00:00:00,32,25,8,4
1211,1988,1987-11-02T00:00:00,77,25,8,4
1212,1988,1987-11-02T00:00:00,122,25,8,4
1213,1988,1987-11-02T00:00:00,41,25,8,4
1214,1988,1987-11-02T00:00:00,86,25,8,4
1215,1988,1987-11-02T00:00:00,131,25,8,4
1216,1988,1987-11-02T00:00:00,6,25,8,4
1217,1988,1987-11-02T00:00:00,49,25,8,4
1218,1988,1987-11-02T00:00:00,96,25,8,4
1219,1988,1987-11-02T00:00:00,13,25,8,4
1220,1988,1987-11-02T00:00:00,60,25,8,4
1221,1988,1987-11-02T00:00:00,103,25,8,4
1222,1988,1987-11-02T00:00:00,24,25,8,4
1223,1988,1987-11-02T00:00:00,67,25,8,4
1224,1988,1987-11-02T00:00:00,114,25,8,4
1225,1988,1987-11-02T00:00:00,31,25,8,4
1226,1988,1987-11-02T00:00:00,78,25,8,4
1227,1988,1987-11-02T00:00:00,121,25,8,4
1228,1988,1987-11-02T00:00:00,42,25,8,4
1229,1988,1987-11-02T00:00:00,85,25,8,4
1230,1988,1987-11-02T00:00:00,132,25,8,4
1231,1988,1987-11-02T00:00:00,4,6.5,9,5
1232,1988,1987-11-02T00:00:00,51,6.5,9,5
1233,1988,1987-11-02T00:00:00,94,6.5,9,5
1234,1988,1987-11-02T00:00:00,15,6.5,9,5
1235,1988,1987-11-02T00:00:00,58,6.5,9,5
1236,1988,1987-11-02T00:00:00,105,6.5,9,5
1237,1988,1987-11-02T00:00:00,22,6.5,9,5
1238,1988,1987-11-02T00:00:00,69,6.5,9,5
1239,1988,1987-11-02T00:00:00,112,6.5,9,5
1240,1988,1987-11-02T00:00:00,33,6.5,9,5
1241,1988,1987-11-02T00:00:00,76,6.5,9,5
1242,1988,1987-11-02T00:00:00,123,6.5,9,5
1243,1988,1987-11-02T00:00:00,40,6.5,9,5
1244,1988,1987-11-02T00:00:00,87,6.5,9,5
1245,1988,1987-11-02T00:00:00,130,6.5,9,5
1246,1988,1987-11-02T00:00:00,5,6.5,9,5
1247,1988,1987-11-02T00:00:00,50,6.5,9,5
1248,1988,1987-11-02T00:00:00,95,6.5,9,5
1249,1988,1987-11-02T00:00:00,14,6.5,9,5
1250,1988,1987-11-02T00:00:00,59,6.5,9,5
1251,1988,1987-11-02T00:00:00,104,6.5,9,5
1252,1988,1987-11-02T00:00:00,23,6.5,9,5
1253,1988,1987-11-02T00:00:00,68,6.5,9,5
1254,1988,1987-11-02T00:00:00,113,6.5,9,5
1255,1988,1987-11-02T00:00:00,32,6.5,9,5
1256,1988,1987-11-02T00:00:00,77,6.5,9,5
1257,1988,1987-11-02T00:00:00,122,6.5,9,5
1258,1988,1987-11-02T00:00:00,41,6.5,9,5
1259,1988,1987-11-02T00:00:00,86,6.5,9,5
1260,1988,1987-11-02T00:00:00,131,6.5,9,5
1261,1988,1987-11-02T00:00:00,6,6.5,9,5
1262,1988,1987-11-02T00:00:00,49,6.5,9,5
1263,1988,1987-11-02T00:00:00,96,6.5,9,5
1264,1988,1987-11-02T00:00:00,13,6.5,9,5
1265,1988,1987-11-02T00:00:00,60,6.5,9,5
1266,1988,1987-11-02T00:00:00,103,6.5,9,5
1267,1988,1987-11-02T00:00:00,24,6.5,9,5
1268,1988,1987-11-02T00:00:00,67,6.5,9,5
1269,1988,1987-11-02T00:00:00,114,6.5,9,5
1270,1988,1987-11-02T00:00:00,31,6.5,9,5
1271,1988,1987-11-02T00:00:00,78,6.5,9,5
1272,1988,1987-11-02T00:00:00,121,6.5,9,5
1273,1988,1987-11-02T00:00:00,42,6.5,9,5
1274,1988,1987-11-02T00:00:00,85,6.5,9,5
1275,1988,1987-11-02T00:00:00,132,6.5,9,5
1276,1988,1988-04-07T00:00:00,1,6.5,9,5
1277,1988,1988-04-07T00:00:00,54,6.5,9,5
1278,1988,1988-04-07T00:00:00,91,6.5,9,5
1279,1988,1988-04-07T00:00:00,18,6.5,9,5
1280,1988,1988-04-07T00:00:00,55,6.5,9,5
1281,1988,1988-04-07T00:00:00,108,6.5,9,5
1282,1988,1988-04-07T00:00:00,19,6.5,9,5
1283,1988,1988-04-07T00:00:00,72,6.5,9,5
1284,1988,1988-04-07T00:00:00,109,6.5,9,5
1285,1988,1988-04-07T00:00:00,36,6.5,9,5
1286,1988,1988-04-07T00:00:00,73,6.5,9,5
1287,1988,1988-04-07T00:00:00,126,6.5,9,5
1288,1988,1988-04-07T00:00:00,37,6.5,9,5
1289,1988,1988-04-07T00:00:00,90,6.5,9,5
1290,1988,1988-04-07T00:00:00,127,6.5,9,5
1291,1988,1988-04-07T00:00:00,2,6.5,9,5
1292,1988,1988-04-07T00:00:00,53,6.5,9,5
1293,1988,1988-04-07T00:00:00,92,6.5,9,5
1294,1988,1988-04-07T00:00:00,17,6.5,9,5
1295,1988,1988-04-07T00:00:00,56,6.5,9,5
1296,1988,1988-04-07T00:00:00,107,6.5,9,5
1297,1988,1988-04-07T00:00:00,20,6.5,9,5
1298,1988,1988-04-07T00:00:00,71,6.5,9,5
1299,1988,1988-04-07T00:00:00,110,6.5,9,5
1300,1988,1988-04-07T00:00:00,35,6.5,9,5
1301,1988,1988-04-07T00:00:00,74,6.5,9,5
1302,1988,1988-04-07T00:00:00,125,6.5,9,5
1303,1988,1988-04-07T00:00:00,38,6.5,9,5
1304,1988,1988-04-07T00:00:00,89,6.5,9,5
1305,1988,1988-04-07T00:00:00,128,6.5,9,5
1306,1988,1988-04-07T00:00:00,3,6.5,9,5
1307,1988,1988-04-07T00:00:00,52,6.5,9,5
1308,1988,1988-04-07T00:00:00,93,6.5,9,5
1309,1988,1988-04-07T00:00:00,16,6.5,9,5
1310,1988,1988-04-07T00:00:00,57,6.5,9,5
1311,1988,1988-04-07T00:00:00,106,6.5,9,5
1312,1988,1988-04-07T00:00:00,21,6.5,9,5
1313,1988,1988-04-07T00:00:00,70,6.5,9,5
1314,1988,1988-04-07T00:00:00,111,6.5,9,5
1315,1988,1988-04-07T00:00:00,34,6.5,9,5
1316,1988,1988-04-07T00:00:00,75,6.5,9,5
1317,1988,1988-04-07T00:00:00,124,6.5,9,5
1318,1988,1988-04-07T00:00:00,39,6.5,9,5
1319,1988,1988-04-07T00:00:00,88,6.5,9,5
1320,1988,1988-04-07T00:00:00,129,6.5,9,5
1321,1989,1988-07-21T00:00:00,9,6.5,1,2
1322,1989,1988-07-21T00:00:00,46,6.5,1,2
1323,1989,1988-07-21T00:00:00,99,6.5,1,2
1324,1989,1988-07-21T00:00:00,10,6.5,1,2
1325,1989,1988-07-21T00:00:00,63,6.5,1,2
1326,1989,1988-07-21T00:00:00,100,6.5,1,2
1327,1989,1988-07-21T00:00:00,27,6.5,1,2
1328,1989,1988-07-21T00:00:00,64,6.5,1,2
1329,1989,1988-07-21T00:00:00,117,6.5,1,2
1330,1989,1988-07-21T00:00:00,28,6.5,1,2
1331,1989,1988-07-21T00:00:00,81,6.5,1,2
1332,1989,1988-07-21T00:00:00,118,6.5,1,2
1333,1989,1988-07-21T00:00:00,45,6.5,1,2
1334,1989,1988-07-21T00:00:00,82,6.5,1,2
1335,1989,1988-07-21T00:00:00,135,6.5,1,2
1336,1989,1988-08-04T00:00:00,8,6.5,1,2
1337,1989,1988-08-04T00:00:00,47,6.5,1,2
1338,1989,1988-08-04T00:00:00,98,6.5,1,2
1339,1989,1988-08-04T00:00:00,11,6.5,1,2
1340,1989,1988-08-04T00:00:00,62,6.5,1,2
1341,1989,1988-08-04T00:00:00,101,6.5,1,2
1342,1989,1988-08-04T00:00:00,26,6.5,1,2
1343,1989,1988-08-04T00:00:00,65,6.5,1,2
1344,1989,1988-08-04T00:00:00,116,6.5,1,2
1345,1989,1988-08-04T00:00:00,29,6.5,1,2
1346,1989,1988-08-04T00:00:00,80,6.5,1,2
1347,1989,1988-08-04T00:00:00,119,6.5,1,2
1348,1989,1988-08-04T00:00:00,44,6.5,1,2
1349,1989,1988-08-04T00:00:00,83,6.5,1,2
1350,1989,1988-08-04T00:00:00,134,6.5,1,2
1351,1989,1988-08-23T00:00:00,6,6.5,1,2
1352,1989,1988-08-23T00:00:00,49,6.5,1,2
1353,1989,1988-08-23T00:00:00,96,6.5,1,2
1354,1989,1988-08-23T00:00:00,13,6.5,1,2
1355,1989,1988-08-23T00:00:00,60,6.5,1,2
1356,1989,1988-08-23T00:00:00,103,6.5,1,2
1357,1989,1988-08-23T00:00:00,24,6.5,1,2
1358,1989,1988-08-23T00:00:00,67,6.5,1,2
1359,1989,1988-08-23T00:00:00,114,6.5,1,2
1360,1989,1988-08-23T00:00:00,31,6.5,1,2
1361,1989,1988-08-23T00:00:00,78,6.5,1,2
1362,1989,1988-08-23T00:00:00,121,6.5,1,2
1363,1989,1988-08-23T00:00:00,42,6.5,1,2
1364,1989,1988-08-23T00:00:00,85,6.5,1,2
1365,1989,1988-08-23T00:00:00,132,6.5,1,2
1366,1989,1988-09-19T00:00:00,4,25,8,4
1367,1989,1988-09-19T00:00:00,51,25,8,4
1368,1989,1988-09-19T00:00:00,94,25,8,4
1369,1989,1988-09-19T00:00:00,15,25,8,4
1370,1989,1988-09-19T00:00:00,58,25,8,4
1371,1989,1988-09-19T00:00:00,105,25,8,4
1372,1989,1988-09-19T00:00:00,22,25,8,4
1373,1989,1988-09-19T00:00:00,69,25,8,4
1374,1989,1988-09-19T00:00:00,112,25,8,4
1375,1989,1988-09-19T00:00:00,33,25,8,4
1376,1989,1988-09-19T00:00:00,76,25,8,4
1377,1989,1988-09-19T00:00:00,123,25,8,4
1378,1989,1988-09-19T00:00:00,40,25,8,4
1379,1989,1988-09-19T00:00:00,87,25,8,4
1380,1989,1988-09-19T00:00:00,130,25,8,4
1381,1989,1988-09-19T00:00:00,5,25,8,4
1382,1989,1988-09-19T00:00:00,50,25,8,4
1383,1989,1988-09-19T00:00:00,95,25,8,4
1384,1989,1988-09-19T00:00:00,14,25,8,4
1385,1989,1988-09-19T00:00:00,59,25,8,4
1386,1989,1988-09-19T00:00:00,104,25,8,4
1387,1989,1988-09-19T00:00:00,23,25,8,4
1388,1989,1988-09-19T00:00:00,68,25,8,4
1389,1989,1988-09-19T00:00:00,113,25,8,4
1390,1989,1988-09-19T00:00:00,32,25,8,4
1391,1989,1988-09-19T00:00:00,77,25,8,4
1392,1989,1988-09-19T00:00:00,122,25,8,4
1393,1989,1988-09-19T00:00:00,41,25,8,4
1394,1989,1988-09-19T00:00:00,86,25,8,4
1395,1989,1988-09-19T00:00:00,131,25,8,4
1396,1989,1988-09-19T00:00:00,6,25,8,4
1397,1989,1988-09-19T00:00:00,49,25,8,4
1398,1989,1988-09-19T00:00:00,96,25,8,4
1399,1989,1988-09-19T00:00:00,13,25,8,4
1400,1989,1988-09-19T00:00:00,60,25,8,4
1401,1989,1988-09-19T00:00:00,103,25,8,4
1402,1989,1988-09-19T00:00:00,24,25,8,4
1403,1989,1988-09-19T00:00:00,67,25,8,4
1404,1989,1988-09-19T00:00:00,114,25,8,4
1405,1989,1988-09-19T00:00:00,31,25,8,4
1406,1989,1988-09-19T00:00:00,78,25,8,4
1407,1989,1988-09-19T00:00:00,121,25,8,4
1408,1989,1988-09-19T00:00:00,42,25,8,4
1409,1989,1988-09-19T00:00:00,85,25,8,4
1410,1989,1988-09-19T00:00:00,132,25,8,4
1411,1989,1988-09-19T00:00:00,4,6.5,9,5
1412,1989,1988-09-19T00:00:00,51,6.5,9,5
1413,1989,1988-09-19T00:00:00,94,6.5,9,5
1414,1989,1988-09-19T00:00:00,15,6.5,9,5
1415,1989,1988-09-19T00:00:00,58,6.5,9,5
1416,1989,1988-09-19T00:00:00,105,6.5,9,5
1417,1989,1988-09-19T00:00:00,22,6.5,9,5
1418,1989,1988-09-19T00:00:00,69,6.5,9,5
1419,1989,1988-09-19T00:00:00,112,6.5,9,5
1420,1989,1988-09-19T00:00:00,33,6.5,9,5
1421,1989,1988-09-19T00:00:00,76,6.5,9,5
1422,1989,1988-09-19T00:00:00,123,6.5,9,5
1423,1989,1988-09-19T00:00:00,40,6.5,9,5
1424,1989,1988-09-19T00:00:00,87,6.5,9,5
1425,1989,1988-09-19T00:00:00,130,6.5,9,5
1426,1989,1988-09-19T00:00:00,5,6.5,9,5
1427,1989,1988-09-19T00:00:00,50,6.5,9,5
1428,1989,1988-09-19T00:00:00,95,6.5,9,5
1429,1989,1988-09-19T00:00:00,14,6.5,9,5
1430,1989,1988-09-19T00:00:00,59,6.5,9,5
1431,1989,1988-09-19T00:00:00,104,6.5,9,5
1432,1989,1988-09-19T00:00:00,23,6.5,9,5
1433,1989,1988-09-19T00:00:00,68,6.5,9,5
1434,1989,1988-09-19T00:00:00,113,6.5,9,5
1435,1989,1988-09-19T00:00:00,32,6.5,9,5
1436,1989,1988-09-19T00:00:00,77,6.5,9,5
1437,1989,1988-09-19T00:00:00,122,6.5,9,5
1438,1989,1988-09-19T00:00:00,41,6.5,9,5
1439,1989,1988-09-19T00:00:00,86,6.5,9,5
1440,1989,1988-09-19T00:00:00,131,6.5,9,5
1441,1989,1988-09-19T00:00:00,6,6.5,9,5
1442,1989,1988-09-19T00:00:00,49,6.5,9,5
1443,1989,1988-09-19T00:00:00,96,6.5,9,5
1444,1989,1988-09-19T00:00:00,13,6.5,9,5
1445,1989,1988-09-19T00:00:00,60,6.5,9,5
1446,1989,1988-09-19T00:00:00,103,6.5,9,5
1447,1989,1988-09-19T00:00:00,24,6.5,9,5
1448,1989,1988-09-19T00:00:00,67,6.5,9,5
1449,1989,1988-09-19T00:00:00,114,6.5,9,5
1450,1989,1988-09-19T00:00:00,31,6.5,9,5
1451,1989,1988-09-19T00:00:00,78,6.5,9,5
1452,1989,1988-09-19T00:00:00,121,6.5,9,5
1453,1989,1988-09-19T00:00:00,42,6.5,9,5
1454,1989,1988-09-19T00:00:00,85,6.5,9,5
1455,1989,1988-09-19T00:00:00,132,6.5,9,5
1456,1989,1988-10-20T00:00:00,1,25,8,4
1457,1989,1988-10-20T00:00:00,54,25,8,4
1458,1989,1988-10-20T00:00:00,91,25,8,4
1459,1989,1988-10-20T00:00:00,18,25,8,4
1460,1989,1988-10-20T00:00:00,55,25,8,4
1461,1989,1988-10-20T00:00:00,108,25,8,4
1462,1989,1988-10-20T00:00:00,19,25,8,4
1463,1989,1988-10-20T00:00:00,72,25,8,4
1464,1989,1988-10-20T00:00:00,109,25,8,4
1465,1989,1988-10-20T00:00:00,36,25,8,4
1466,1989,1988-10-20T00:00:00,73,25,8,4
1467,1989,1988-10-20T00:00:00,126,25,8,4
1468,1989,1988-10-20T00:00:00,37,25,8,4
1469,1989,1988-10-20T00:00:00,90,25,8,4
1470,1989,1988-10-20T00:00:00,127,25,8,4
1471,1989,1988-10-20T00:00:00,2,25,8,4
1472,1989,1988-10-20T00:00:00,53,25,8,4
1473,1989,1988-10-20T00:00:00,92,25,8,4
1474,1989,1988-10-20T00:00:00,17,25,8,4
1475,1989,1988-10-20T00:00:00,56,25,8,4
1476,1989,1988-10-20T00:00:00,107,25,8,4
1477,1989,1988-10-20T00:00:00,20,25,8,4
1478,1989,1988-10-20T00:00:00,71,25,8,4
1479,1989,1988-10-20T00:00:00,110,25,8,4
1480,1989,1988-10-20T00:00:00,35,25,8,4
1481,1989,1988-10-20T00:00:00,74,25,8,4
1482,1989,1988-10-20T00:00:00,125,25,8,4
1483,1989,1988-10-20T00:00:00,38,25,8,4
1484,1989,1988-10-20T00:00:00,89,25,8,4
1485,1989,1988-10-20T00:00:00,128,25,8,4
1486,1989,1988-10-20T00:00:00,3,25,8,4
1487,1989,1988-10-20T00:00:00,52,25,8,4
1488,1989,1988-10-20T00:00:00,93,25,8,4
1489,1989,1988-10-20T00:00:00,16,25,8,4
1490,1989,1988-10-20T00:00:00,57,25,8,4
1491,1989,1988-10-20T00:00:00,106,25,8,4
1492,1989,1988-10-20T00:00:00,21,25,8,4
1493,1989,1988-10-20T00:00:00,70,25,8,4
1494,1989,1988-10-20T00:00:00,111,25,8,4
1495,1989,1988-10-20T00:00:00,34,25,8,4
1496,1989,1988-10-20T00:00:00,75,25,8,4
1497,1989,1988-10-20T00:00:00,124,25,8,4
1498,1989,1988-10-20T00:00:00,39,25,8,4
1499,1989,1988-10-20T00:00:00,88,25,8,4
1500,1989,1988-10-20T00:00:00,129,25,8,4
1501,1989,1988-10-20T00:00:00,1,6.5,9,5
1502,1989,1988-10-20T00:00:00,54,6.5,9,5
1503,1989,1988-10-20T00:00:00,91,6.5,9,5
1504,1989,1988-10-20T00:00:00,18,6.5,9,5
1505,1989,1988-10-20T00:00:00,55,6.5,9,5
1506,1989,1988-10-20T00:00:00,108,6.5,9,5
