Probenahme_Pflanzen_ID,Versuchsjahr,Parzelle_ID
3612,2006,216
3613,2006,163
3614,2006,175
3615,2006,211
3616,2006,7
3617,2006,48
3618,2006,97
3619,2006,12
3620,2006,61
3621,2006,102
3622,2006,25
3623,2006,66
3624,2006,115
3625,2006,30
3626,2006,79
3627,2006,120
3628,2006,43
3629,2006,84
3630,2006,133
3631,2006,8
3632,2006,47
3633,2006,98
3634,2006,11
3635,2006,62
3636,2006,101
3637,2006,26
3638,2006,65
3639,2006,116
3640,2006,29
3641,2006,80
3642,2006,119
3643,2006,44
3644,2006,83
3645,2006,134
3646,2006,9
3647,2006,46
3648,2006,99
3649,2006,10
3650,2006,63
3651,2006,100
3652,2006,27
3653,2006,64
3654,2006,117
3655,2006,28
3656,2006,81
3657,2006,118
3658,2006,45
3659,2006,82
3660,2006,135
3661,2006,140
3662,2006,179
3663,2006,203
3664,2006,143
3665,2006,188
3666,2006,224
3667,2006,152
3668,2006,167
3669,2006,200
3670,2006,155
3671,2006,191
3672,2006,215
3673,2006,164
3674,2006,176
3675,2006,212
3676,2006,141
3677,2006,178
3678,2006,202
3679,2006,142
3680,2006,189
3681,2006,225
3682,2006,153
3683,2006,166
3684,2006,201
3685,2006,154
3686,2006,190
3687,2006,214
3688,2006,165
3689,2006,177
3690,2006,213
3691,2007,7
3692,2007,48
3693,2007,97
3694,2007,12
3695,2007,61
3696,2007,102
3697,2007,25
3698,2007,66
3699,2007,115
3700,2007,30
3701,2007,79
3702,2007,120
3703,2007,43
3704,2007,84
3705,2007,133
3706,2007,8
3707,2007,47
3708,2007,98
3709,2007,11
3710,2007,62
3711,2007,101
3712,2007,26
3713,2007,65
3714,2007,116
3715,2007,29
3716,2007,80
3717,2007,119
3718,2007,44
3719,2007,83
3720,2007,134
3721,2007,9
3722,2007,46
3723,2007,99
3724,2007,10
3725,2007,63
3726,2007,100
3727,2007,27
3728,2007,64
3729,2007,117
3730,2007,28
3731,2007,81
3732,2007,118
3733,2007,45
3734,2007,82
3735,2007,135
3736,2007,140
3737,2007,179
3738,2007,203
3739,2007,143
3740,2007,188
3741,2007,224
3742,2007,152
3743,2007,167
3744,2007,200
3745,2007,155
3746,2007,191
3747,2007,215
3748,2007,164
3749,2007,176
3750,2007,212
3751,2007,141
3752,2007,178
3753,2007,202
3754,2007,142
3755,2007,189
3756,2007,225
3757,2007,153
3758,2007,166
3759,2007,201
3760,2007,154
3761,2007,190
3762,2007,214
3763,2007,165
3764,2007,177
3765,2007,213
3766,2007,1
3767,2007,54
3768,2007,91
3769,2007,18
3770,2007,55
3771,2007,108
3772,2007,19
3773,2007,72
3774,2007,109
3775,2007,36
3776,2007,73
3777,2007,126
3778,2007,37
3779,2007,90
3780,2007,127
3781,2007,2
3782,2007,53
3783,2007,92
3784,2007,17
3785,2007,56
3786,2007,107
3787,2007,20
3788,2007,71
3789,2007,110
3790,2007,35
3791,2007,74
3792,2007,125
3793,2007,38
3794,2007,89
3795,2007,128
3796,2007,3
3797,2007,52
3798,2007,93
3799,2007,16
3800,2007,57
3801,2007,106
3802,2007,21
3803,2007,70
3804,2007,111
3805,2007,34
3806,2007,75
3807,2007,124
3808,2007,39
3809,2007,88
3810,2007,129
3811,2007,136
3812,2007,183
3813,2007,207
3814,2007,147
3815,2007,184
3816,2007,220
3817,2007,148
3818,2007,171
3819,2007,196
3820,2007,159
3821,2007,195
3822,2007,219
3823,2007,160
3824,2007,172
3825,2007,208
3826,2007,137
3827,2007,182
3828,2007,206
3829,2007,146
3830,2007,185
3831,2007,221
3832,2007,149
3833,2007,170
3834,2007,197
3835,2007,158
3836,2007,194
3837,2007,218
3838,2007,161
3839,2007,173
3840,2007,209
3841,2007,4
3842,2007,51
3843,2007,94
3844,2007,15
3845,2007,58
3846,2007,105
3847,2007,22
3848,2007,69
3849,2007,112
3850,2007,33
3851,2007,76
3852,2007,123
3853,2007,40
3854,2007,87
3855,2007,130
3856,2007,5
3857,2007,50
3858,2007,95
3859,2007,14
3860,2007,59
3861,2007,104
3862,2007,23
3863,2007,68
3864,2007,113
3865,2007,32
3866,2007,77
3867,2007,122
3868,2007,41
3869,2007,86
3870,2007,131
3871,2007,6
3872,2007,49
3873,2007,96
3874,2007,13
3875,2007,60
3876,2007,103
3877,2007,24
3878,2007,67
3879,2007,114
3880,2007,31
3881,2007,78
3882,2007,121
3883,2007,42
3884,2007,85
3885,2007,132
3886,2007,138
3887,2007,181
3888,2007,205
3889,2007,145
3890,2007,186
3891,2007,222
3892,2007,150
3893,2007,169
3894,2007,198
3895,2007,157
3896,2007,193
3897,2007,217
3898,2007,162
3899,2007,174
3900,2007,210
3901,2007,139
3902,2007,180
3903,2007,204
3904,2007,144
3905,2007,187
3906,2007,223
3907,2007,151
3908,2007,168
3909,2007,199
3910,2007,156
3911,2007,192
3912,2007,216
3913,2007,163
3914,2007,175
3915,2007,211
3916,2008,4
3917,2008,51
3918,2008,94
3919,2008,15
3920,2008,58
3921,2008,105
3922,2008,22
3923,2008,69
3924,2008,112
3925,2008,33
3926,2008,76
3927,2008,123
3928,2008,40
3929,2008,87
3930,2008,130
3931,2008,5
3932,2008,50
3933,2008,95
3934,2008,14
3935,2008,59
3936,2008,104
3937,2008,23
3938,2008,68
3939,2008,113
3940,2008,32
3941,2008,77
3942,2008,122
3943,2008,41
3944,2008,86
3945,2008,131
3946,2008,6
3947,2008,49
3948,2008,96
3949,2008,13
3950,2008,60
3951,2008,103
3952,2008,24
3953,2008,67
3954,2008,114
3955,2008,31
3956,2008,78
3957,2008,121
3958,2008,42
3959,2008,85
3960,2008,132
3961,2008,138
3962,2008,181
3963,2008,205
3964,2008,145
3965,2008,186
3966,2008,222
3967,2008,150
3968,2008,169
3969,2008,198
3970,2008,157
3971,2008,193
3972,2008,217
3973,2008,162
3974,2008,174
3975,2008,210
3976,2008,139
3977,2008,180
3978,2008,204
3979,2008,144
3980,2008,187
3981,2008,223
3982,2008,151
3983,2008,168
3984,2008,199
3985,2008,156
3986,2008,192
3987,2008,216
3988,2008,163
3989,2008,175
3990,2008,211
3991,2008,7
3992,2008,48
3993,2008,97
3994,2008,12
3995,2008,61
3996,2008,102
3997,2008,25
3998,2008,66
3999,2008,115
4000,2008,30
4001,2008,79
4002,2008,120
4003,2008,43
4004,2008,84
4005,2008,133
4006,2008,8
4007,2008,47
4008,2008,98
4009,2008,11
4010,2008,62
4011,2008,101
4012,2008,26
4013,2008,65
4014,2008,116
4015,2008,29
4016,2008,80
4017,2008,119
4018,2008,44
4019,2008,83
4020,2008,134
4021,2008,9
4022,2008,46
4023,2008,99
4024,2008,10
4025,2008,63
4026,2008,100
4027,2008,27
4028,2008,64
4029,2008,117
4030,2008,28
4031,2008,81
4032,2008,118
4033,2008,45
4034,2008,82
4035,2008,135
4036,2008,140
4037,2008,179
4038,2008,203
4039,2008,143
4040,2008,188
4041,2008,224
4042,2008,152
4043,2008,167
4044,2008,200
4045,2008,155
4046,2008,191
4047,2008,215
4048,2008,164
4049,2008,176
4050,2008,212
4051,2008,141
4052,2008,178
4053,2008,202
4054,2008,142
4055,2008,189
4056,2008,225
4057,2008,153
4058,2008,166
4059,2008,201
4060,2008,154
4061,2008,190
4062,2008,214
4063,2008,165
4064,2008,177
4065,2008,213
4066,2008,1
4067,2008,54
4068,2008,91
4069,2008,18
4070,2008,55
4071,2008,108
4072,2008,19
4073,2008,72
4074,2008,109
4075,2008,36
4076,2008,73
4077,2008,126
4078,2008,37
4079,2008,90
4080,2008,127
4081,2008,2
4082,2008,53
4083,2008,92
4084,2008,17
4085,2008,56
4086,2008,107
4087,2008,20
4088,2008,71
4089,2008,110
4090,2008,35
4091,2008,74
4092,2008,125
4093,2008,38
4094,2008,89
4095,2008,128
4096,2008,3
4097,2008,52
4098,2008,93
4099,2008,16
4100,2008,57
4101,2008,106
4102,2008,21
4103,2008,70
4104,2008,111
4105,2008,34
4106,2008,75
4107,2008,124
4108,2008,39
4109,2008,88
4110,2008,129
4111,2008,136
4112,2008,183
4113,2008,207
4114,2008,147
4115,2008,184
4116,2008,220
4117,2008,148
4118,2008,171
4119,2008,196
4120,2008,159
4121,2008,195
4122,2008,219
4123,2008,160
4124,2008,172
4125,2008,208
4126,2008,137
4127,2008,182
4128,2008,206
4129,2008,146
4130,2008,185
4131,2008,221
4132,2008,149
4133,2008,170
4134,2008,197
4135,2008,158
4136,2008,194
4137,2008,218
4138,2008,161
4139,2008,173
4140,2008,209
4141,2009,1
4142,2009,54
4143,2009,91
4144,2009,18
4145,2009,55
4146,2009,108
4147,2009,19
4148,2009,72
4149,2009,109
4150,2009,36
4151,2009,73
4152,2009,126
4153,2009,37
4154,2009,90
4155,2009,127
4156,2009,2
4157,2009,53
4158,2009,92
4159,2009,17
4160,2009,56
4161,2009,107
4162,2009,20
4163,2009,71
4164,2009,110
4165,2009,35
4166,2009,74
4167,2009,125
4168,2009,38
4169,2009,89
4170,2009,128
4171,2009,3
4172,2009,52
4173,2009,93
4174,2009,16
4175,2009,57
4176,2009,106
4177,2009,21
4178,2009,70
4179,2009,111
4180,2009,34
4181,2009,75
4182,2009,124
4183,2009,39
4184,2009,88
4185,2009,129
4186,2009,136
4187,2009,183
4188,2009,207
4189,2009,147
4190,2009,184
4191,2009,220
4192,2009,148
4193,2009,171
4194,2009,196
4195,2009,159
4196,2009,195
4197,2009,219
4198,2009,160
4199,2009,172
4200,2009,208
4201,2009,137
4202,2009,182
4203,2009,206
4204,2009,146
4205,2009,185
4206,2009,221
4207,2009,149
4208,2009,170
4209,2009,197
4210,2009,158
4211,2009,194
4212,2009,218
4213,2009,161
4214,2009,173
4215,2009,209
4216,2009,4
4217,2009,51
4218,2009,94
4219,2009,15
4220,2009,58
4221,2009,105
4222,2009,22
4223,2009,69
4224,2009,112
4225,2009,33
4226,2009,76
4227,2009,123
4228,2009,40
4229,2009,87
4230,2009,130
4231,2009,5
4232,2009,50
4233,2009,95
4234,2009,14
4235,2009,59
4236,2009,104
4237,2009,23
4238,2009,68
4239,2009,113
4240,2009,32
4241,2009,77
4242,2009,122
4243,2009,41
4244,2009,86
4245,2009,131
4246,2009,6
4247,2009,49
4248,2009,96
4249,2009,13
4250,2009,60
4251,2009,103
4252,2009,24
4253,2009,67
4254,2009,114
4255,2009,31
4256,2009,78
4257,2009,121
4258,2009,42
4259,2009,85
4260,2009,132
4261,2009,138
4262,2009,181
4263,2009,205
4264,2009,145
4265,2009,186
4266,2009,222
4267,2009,150
4268,2009,169
4269,2009,198
4270,2009,157
4271,2009,193
4272,2009,217
4273,2009,162
4274,2009,174
4275,2009,210
4276,2009,139
4277,2009,180
4278,2009,204
4279,2009,144
4280,2009,187
4281,2009,223
4282,2009,151
4283,2009,168
4284,2009,199
4285,2009,156
4286,2009,192
4287,2009,216
4288,2009,163
4289,2009,175
4290,2009,211
4291,2009,7
4292,2009,48
4293,2009,97
4294,2009,12
4295,2009,61
4296,2009,102
4297,2009,25
4298,2009,66
4299,2009,115
4300,2009,30
4301,2009,79
4302,2009,120
4303,2009,43
4304,2009,84
4305,2009,133
4306,2009,8
4307,2009,47
4308,2009,98
4309,2009,11
4310,2009,62
4311,2009,101
4312,2009,26
4313,2009,65
4314,2009,116
4315,2009,29
4316,2009,80
4317,2009,119
4318,2009,44
4319,2009,83
4320,2009,134
4321,2009,9
4322,2009,46
4323,2009,99
4324,2009,10
4325,2009,63
4326,2009,100
4327,2009,27
4328,2009,64
4329,2009,117
4330,2009,28
4331,2009,81
4332,2009,118
4333,2009,45
4334,2009,82
4335,2009,135
4336,2009,140
4337,2009,179
4338,2009,203
4339,2009,143
4340,2009,188
4341,2009,224
4342,2009,152
4343,2009,167
4344,2009,200
4345,2009,155
4346,2009,191
4347,2009,215
4348,2009,164
4349,2009,176
4350,2009,212
4351,2009,141
4352,2009,178
4353,2009,202
4354,2009,142
4355,2009,189
4356,2009,225
4357,2009,153
4358,2009,166
4359,2009,201
4360,2009,154
4361,2009,190
4362,2009,214
4363,2009,165
4364,2009,177
4365,2009,213
