Ertrag_ID,Versuchsjahr,Parzelle_ID,Ernte_ID,Hp_Parzelle,Hp_Frischmasse,Hp_Trockenmasse,Hp_TM_Gehalt_Mittel,Np_Parzelle,Np_Frischmasse,Np_Trockenmasse,Np_TM_Gehalt_Mittel,Parzellengroeße,TKG
860,1991,58,860,13.2,55,48.62,88.4,10,41.6666666666667,34.0833333333333,81.8,24,36.2
861,1991,105,861,13.6,56.6666666666667,50.0933333333333,88.4,9.9,41.25,33.7425,81.8,24,36.2
862,1991,22,862,17.06,71.0833333333333,63.2641666666667,89,13.9,57.9166666666667,49.9820833333333,86.3,24,36.7
863,1991,69,863,17.81,74.2083333333333,66.0454166666667,89,12.6,52.5,45.3075,86.3,24,36.7
864,1991,112,864,16.24,67.6666666666667,60.2233333333333,89,12,50,43.15,86.3,24,36.7
865,1991,33,865,17.94,74.75,66.5275,89,13.8,57.5,48.5875,84.5,24,34.8
866,1991,76,866,17.29,72.0416666666667,64.1170833333333,89,13.6,56.6666666666667,47.8833333333333,84.5,24,34.8
867,1991,123,867,16.92,70.5,62.745,89,14,58.3333333333333,49.2916666666667,84.5,24,34.8
868,1991,40,868,17.49,72.875,64.640125,88.7,13.6,56.6666666666667,48.0533333333333,84.8,24,36.5
869,1991,87,869,15.29,63.7083333333333,56.5092916666667,88.7,14.5,60.4166666666667,51.2333333333333,84.8,24,36.5
870,1991,130,870,15.71,65.4583333333333,58.0615416666667,88.7,12.5,52.0833333333333,44.1666666666667,84.8,24,36.5
871,1991,5,871,10.4,43.3333333333333,38.3933333333333,88.6,7.4,30.8333333333333,26.3008333333333,85.3,24,34.6
872,1991,50,872,10.17,42.375,37.54425,88.6,8.3,34.5833333333333,29.4995833333333,85.3,24,34.6
873,1991,95,873,11.06,46.0833333333333,40.8298333333333,88.6,9.2,38.3333333333333,32.6983333333333,85.3,24,34.6
874,1991,14,874,14.98,62.4166666666667,55.4884166666667,88.9,9.9,41.25,35.59875,86.3,24,37
875,1991,59,875,14.62,60.9166666666667,54.1549166666667,88.9,10.9,45.4166666666667,39.1945833333333,86.3,24,37
876,1991,104,876,15.56,64.8333333333333,57.6368333333333,88.9,13.8,57.5,49.6225,86.3,24,37
877,1991,23,877,19.11,79.625,71.105125,89.3,13.8,57.5,49.1625,85.5,24,36.1
878,1991,68,878,18.29,76.2083333333333,68.0540416666667,89.3,13.4,55.8333333333333,47.7375,85.5,24,36.1
879,1991,113,879,18.36,76.5,68.3145,89.3,14.6,60.8333333333333,52.0125,85.5,24,36.1
880,1991,32,880,19.19,79.9583333333333,71.48275,89.4,15.9,66.25,54.65625,82.5,24,35.9
881,1991,77,881,18.29,76.2083333333333,68.13025,89.4,13.4,55.8333333333333,46.0625,82.5,24,35.9
882,1991,122,882,18.61,77.5416666666667,69.32225,89.4,18.1,75.4166666666667,62.21875,82.5,24,35.9
883,1991,41,883,18.89,78.7083333333333,70.36525,89.4,15.9,66.25,55.31875,83.5,24,34.7
884,1991,86,884,18.29,76.2083333333333,68.13025,89.4,16.7,69.5833333333333,58.1020833333333,83.5,24,34.7
885,1991,131,885,17.95,74.7916666666667,66.86375,89.4,16.5,68.75,57.40625,83.5,24,34.7
886,1991,6,886,13.92,58,51.388,88.6,12.7,52.9166666666667,44.1854166666667,83.5,24,36.7
887,1991,49,887,13.37,55.7083333333333,49.3575833333333,88.6,11.7,48.75,40.70625,83.5,24,36.7
888,1991,96,888,13.7,57.0833333333333,50.5758333333333,88.6,12.2,50.8333333333333,42.4458333333333,83.5,24,36.7
889,1991,13,889,16.77,69.875,62.118875,88.9,15.9,66.25,56.64375,85.5,24,37.1
890,1991,60,890,16.78,69.9166666666667,62.1559166666667,88.9,15.4,64.1666666666667,54.8625,85.5,24,37.1
891,1991,103,891,16.78,69.9166666666667,62.1559166666667,88.9,15.7,65.4166666666667,55.93125,85.5,24,37.1
892,1991,24,892,19.06,79.4166666666667,70.6014166666667,88.9,16.9,70.4166666666667,59.7133333333333,84.8,24,34.8
893,1991,67,893,19.04,79.3333333333333,70.5273333333333,88.9,17.7,73.75,62.54,84.8,24,34.8
894,1991,114,894,18.65,77.7083333333333,69.0827083333333,88.9,18.8,78.3333333333333,66.4266666666667,84.8,24,34.8
895,1991,31,895,18.32,76.3333333333333,68.013,89.1,18.3,76.25,62.90625,82.5,24,35.5
896,1991,78,896,17.7,73.75,65.71125,89.1,18.4,76.6666666666667,63.25,82.5,24,35.5
897,1991,121,897,18.36,76.5,68.1615,89.1,18.5,77.0833333333333,63.59375,82.5,24,35.5
898,1991,42,898,17.51,72.9583333333333,64.9329166666667,89,16.1,67.0833333333333,49.1720833333333,73.3,24,34.7
899,1991,85,899,16.79,69.9583333333333,62.2629166666667,89,18.5,77.0833333333333,56.5020833333333,73.3,24,34.7
900,1991,132,900,18.36,76.5,68.085,89,20.4,85,62.305,73.3,24,34.7
901,1991,7,901,5.69,23.7083333333333,20.4602916666667,86.3,2.8,11.6666666666667,7.64166666666667,65.5,24,35.5
902,1991,48,902,6.9,28.75,24.81125,86.3,3.85,16.0416666666667,10.5072916666667,65.5,24,35.5
903,1991,97,903,6.25,26.0416666666667,22.4739583333333,86.3,3.25,13.5416666666667,8.86979166666667,65.5,24,35.5
904,1991,12,904,12.86,53.5833333333333,46.296,86.4,7.4,30.8333333333333,24.3891666666667,79.1,24,37.4
905,1991,61,905,13.93,58.0416666666667,50.148,86.4,7.3,30.4166666666667,24.0595833333333,79.1,24,37.4
906,1991,102,906,12.84,53.5,46.224,86.4,6.85,28.5416666666667,22.5764583333333,79.1,24,37.4
907,1991,25,907,15.62,65.0833333333333,56.2970833333333,86.5,9.2,38.3333333333333,32.2,84,24,36.3
908,1991,66,908,15.18,63.25,54.71125,86.5,9,37.5,31.5,84,24,36.3
909,1991,115,909,16.06,66.9166666666667,57.8829166666667,86.5,9.1,37.9166666666667,31.85,84,24,36.3
910,1991,30,910,17.08,71.1666666666667,61.7015,86.7,1.55,6.45833333333333,5.60583333333333,86.8,24,34.6
911,1991,79,911,17.72,73.8333333333333,64.0135,86.7,10.85,45.2083333333333,39.2408333333333,86.8,24,34.6
912,1991,120,912,17.23,71.7916666666667,62.243375,86.7,11.5,47.9166666666667,41.5916666666667,86.8,24,34.6
913,1991,43,913,18.95,78.9583333333333,68.456875,86.7,10.85,45.2083333333333,39.6025,87.6,24,33.9
914,1991,84,914,18.46,76.9166666666667,66.68675,86.7,10.85,45.2083333333333,39.6025,87.6,24,33.9
915,1991,133,915,20.25,84.375,73.153125,86.7,11.6,48.3333333333333,42.34,87.6,24,33.9
916,1991,8,916,5.54,23.0833333333333,19.87475,86.1,2.7,11.25,10.38375,92.3,24,34.2
917,1991,47,917,6.8,28.3333333333333,24.395,86.1,4.3,17.9166666666667,16.5370833333333,92.3,24,34.2
918,1991,98,918,6.17,25.7083333333333,22.134875,86.1,4.3,17.9166666666667,16.5370833333333,92.3,24,34.2
919,1991,11,919,13.23,55.125,47.572875,86.3,7.55,31.4583333333333,23.3735416666667,74.3,24,36.2
920,1991,62,920,12.94,53.9166666666667,46.5300833333333,86.3,6.6,27.5,20.4325,74.3,24,36.2
921,1991,101,921,13.49,56.2083333333333,48.5077916666667,86.3,7.9,32.9166666666667,24.4570833333333,74.3,24,36.2
922,1991,26,922,16.89,70.375,60.804,86.4,9.53,39.7083333333333,32.6799583333333,82.3,24,35.3
923,1991,65,923,16.36,68.1666666666667,58.896,86.4,9.35,38.9583333333333,32.0627083333333,82.3,24,35.3
924,1991,116,924,16.91,70.4583333333333,60.876,86.4,9.7,40.4166666666667,33.2629166666667,82.3,24,35.3
925,1991,29,925,16.75,69.7916666666667,60.5791666666667,86.8,11.1,46.25,40.93125,88.5,24,31.8
926,1991,80,926,18.35,76.4583333333333,66.3658333333333,86.8,9.9,41.25,36.50625,88.5,24,31.8
927,1991,119,927,17.58,73.25,63.581,86.8,9.1,37.9166666666667,33.55625,88.5,24,31.8
928,1991,44,928,18.52,77.1666666666667,67.0578333333333,86.9,9.8,40.8333333333333,35.77,87.6,24,34.7
929,1991,83,929,18.58,77.4166666666667,67.2750833333333,86.9,10.75,44.7916666666667,39.2375,87.6,24,34.7
930,1991,134,930,17.58,73.25,63.65425,86.9,10.3,42.9166666666667,37.595,87.6,24,34.7
931,1991,9,931,7.02,29.25,25.272,86.4,3.95,16.4583333333333,14.960625,90.9,24,35.2
932,1991,46,932,7.6,31.6666666666667,27.36,86.4,4.2,17.5,15.9075,90.9,24,35.2
933,1991,99,933,10.75,44.7916666666667,38.7,86.4,5.45,22.7083333333333,20.641875,90.9,24,35.2
934,1991,10,934,14.82,61.75,53.41375,86.5,9.25,38.5416666666667,27.634375,71.7,24,36
935,1991,63,935,14.19,59.125,51.143125,86.5,8.6,35.8333333333333,25.6925,71.7,24,36
936,1991,100,936,16.34,68.0833333333333,58.8920833333333,86.5,8.93,37.2083333333333,26.678375,71.7,24,36
937,1991,27,937,17.05,71.0416666666667,61.5220833333333,86.6,11.85,49.375,40.98125,83,24,37.2
938,1991,64,938,17.11,71.2916666666667,61.7385833333333,86.6,11,45.8333333333333,38.0416666666667,83,24,37.2
939,1991,117,939,17.79,74.125,64.19225,86.6,11.35,47.2916666666667,39.2520833333333,83,24,37.2
940,1991,28,940,17.4,72.5,62.8575,86.7,11.65,48.5416666666667,42.23125,87,24,35.4
941,1991,81,941,17.5,72.9166666666667,63.21875,86.7,10.9,45.4166666666667,39.5125,87,24,35.4
942,1991,118,942,19.66,81.9166666666667,71.02175,86.7,10.45,43.5416666666667,37.88125,87,24,35.4
943,1991,45,943,18.42,76.75,66.54225,86.7,10.1,42.0833333333333,37.2858333333333,88.6,24,35.9
944,1991,82,944,18.92,78.8333333333333,68.3485,86.7,11.6,48.3333333333333,42.8233333333333,88.6,24,35.9
945,1991,135,945,20.52,85.5,74.1285,86.7,12.55,52.2916666666667,46.3304166666667,88.6,24,35.9
946,1992,7,946,55.14,332.168674698795,89.6855421686747,27,23.7,142.771084337349,41.9746987951807,29.4,16.6,
947,1992,48,947,39.32,236.867469879518,63.9542168674699,27,22.8,137.349397590361,40.3807228915663,29.4,16.6,
948,1992,97,948,77.36,466.024096385542,125.826506024096,27,38.3,230.722891566265,67.8325301204819,29.4,16.6,
949,1992,12,949,104,626.506024096386,156.626506024096,25,53.5,322.289156626506,64.4578313253012,20,16.6,
950,1992,61,950,122.21,736.204819277108,184.051204819277,25,61.5,370.481927710843,74.0963855421687,20,16.6,
951,1992,102,951,112.24,676.144578313253,169.036144578313,25,51.8,312.048192771084,62.4096385542169,20,16.6,
952,1992,25,952,114.7,690.963855421687,176.886746987952,25.6,66,397.590361445783,73.1566265060241,18.4,16.6,
953,1992,66,953,127.1,765.66265060241,196.009638554217,25.6,76.8,462.650602409639,85.1277108433735,18.4,16.6,
954,1992,115,954,113.81,685.602409638554,175.51421686747,25.6,69.3,417.469879518072,76.8144578313253,18.4,16.6,
955,1992,30,955,135.52,816.385542168675,212.260240963855,26,75.5,454.819277108434,81.8674698795181,18,16.6,
956,1992,79,956,136.9,824.698795180723,214.421686746988,26,83.9,505.421686746988,90.9759036144578,18,16.6,
957,1992,120,957,136.21,820.542168674699,213.340963855422,26,74.5,448.795180722892,80.7831325301205,18,16.6,
958,1992,43,958,137.14,826.144578313253,209.840722891566,25.4,67.2,404.819277108434,73.2722891566265,18.1,16.6,
959,1992,84,959,133.38,803.493975903614,204.087469879518,25.4,79,475.903614457831,86.1385542168675,18.1,16.6,
960,1992,133,960,132.25,796.686746987952,202.35843373494,25.4,73.5,442.771084337349,80.1415662650602,18.1,16.6,
961,1992,8,961,83.81,504.879518072289,126.724759036145,25.1,33,198.795180722892,49.5,24.9,16.6,
962,1992,47,962,103.36,622.650602409639,156.285301204819,25.1,39.1,235.542168674699,58.65,24.9,16.6,
963,1992,98,963,85.67,516.084337349398,129.537168674699,25.1,36.1,217.469879518072,54.15,24.9,16.6,
964,1992,11,964,126.37,761.265060240964,187.271204819277,24.6,67.4,406.024096385542,112.06265060241,27.6,16.6,
965,1992,62,965,133.82,806.144578313253,198.31156626506,24.6,71.9,433.132530120482,119.544578313253,27.6,16.6,
966,1992,101,966,127.84,770.120481927711,189.449638554217,24.6,76.2,459.036144578313,126.693975903614,27.6,16.6,
967,1992,26,967,118.04,711.084337349398,177.771084337349,25,73.1,440.361445783133,95.5584337349398,21.7,16.6,
968,1992,65,968,132.49,798.132530120482,199.53313253012,25,83.5,503.012048192771,109.153614457831,21.7,16.6,
969,1992,116,969,122.95,740.66265060241,185.165662650602,25,82.3,495.78313253012,107.584939759036,21.7,16.6,
970,1992,29,970,129.25,778.614457831325,191.539156626506,24.6,88.1,530.722891566265,119.41265060241,22.5,16.6,
971,1992,80,971,142.67,859.457831325301,211.426626506024,24.6,78.5,472.89156626506,106.400602409639,22.5,16.6,
972,1992,119,972,131.52,792.289156626506,194.903132530121,24.6,84,506.024096385542,113.855421686747,22.5,16.6,
973,1992,44,973,139.85,842.469879518072,204.720180722892,24.3,81.4,490.361445783133,94.6397590361446,19.3,16.6,
974,1992,83,974,134.49,810.180722891566,196.873915662651,24.3,82.9,499.397590361446,96.383734939759,19.3,16.6,
975,1992,134,975,138.65,835.240963855422,202.963554216867,24.3,95.7,576.506024096386,111.265662650602,19.3,16.6,
976,1992,9,976,58.75,353.915662650602,90.9563253012048,25.7,19.3,116.265060240964,31.3915662650602,27,16.6,
977,1992,46,977,65.12,392.289156626506,100.818313253012,25.7,22.5,135.542168674699,36.5963855421687,27,16.6,
978,1992,99,978,61.94,373.132530120482,95.8950602409638,25.7,20.9,125.903614457831,33.9939759036145,27,16.6,
979,1992,10,979,112.97,680.542168674699,168.093915662651,24.7,54,325.301204819277,76.1204819277108,23.4,16.6,
980,1992,63,980,110.36,664.819277108434,164.210361445783,24.7,55.7,335.542168674699,78.5168674698795,23.4,16.6,
981,1992,100,981,111.71,672.951807228916,166.219096385542,24.7,63.2,380.722891566265,89.089156626506,23.4,16.6,
982,1992,27,982,119.67,720.903614457831,179.505,24.9,53.7,323.493975903614,67.933734939759,21,16.6,
983,1992,64,983,117.4,707.228915662651,176.1,24.9,61.6,371.084337349398,77.9277108433735,21,16.6,
984,1992,117,984,118.35,712.951807228916,177.525,24.9,73.3,441.566265060241,92.7289156626506,21,16.6,
985,1992,28,985,125.93,758.614457831325,190.412228915663,25.1,69.9,421.084337349398,80.0060240963855,19,16.6,
986,1992,81,986,113.28,682.409638554217,171.284819277108,25.1,74.6,449.397590361446,85.3855421686747,19,16.6,
987,1992,118,987,124.04,747.228915662651,187.554457831325,25.1,77.1,464.457831325301,88.2469879518072,19,16.6,
988,1992,45,988,121.91,734.397590361446,178.458614457831,24.3,81.5,490.963855421687,80.5180722891566,16.4,16.6,
989,1992,82,989,118.08,711.325301204819,172.852048192771,24.3,77.6,467.469879518072,76.6650602409638,16.4,16.6,
990,1992,135,990,121.16,729.879518072289,177.360722891566,24.3,76.3,459.638554216867,75.3807228915663,16.4,16.6,
991,1992,1,991,4.19,17.4583333333333,15.81725,90.6,7.65,31.875,14.34375,45,24,34.2
992,1992,54,992,6.83,28.4583333333333,25.78325,90.6,5.85,24.375,10.96875,45,24,34.2
993,1992,91,993,5.04,21,19.026,90.6,6.75,28.125,12.65625,45,24,34.2
994,1992,18,994,8.97,37.375,33.824375,90.5,10.35,43.125,24.58125,57,24,35.5
995,1992,55,995,9.28,38.6666666666667,34.9933333333333,90.5,10.95,45.625,26.00625,57,24,35.5
996,1992,108,996,10.02,41.75,37.78375,90.5,8.25,34.375,19.59375,57,24,35.5
997,1992,19,997,11.19,46.625,42.149,90.4,7.85,32.7083333333333,23.2229166666667,71,24,33.7
998,1992,72,998,10.59,44.125,39.889,90.4,7.75,32.2916666666667,22.9270833333333,71,24,33.7
999,1992,109,999,10.63,44.2916666666667,40.0396666666667,90.4,7.65,31.875,22.63125,71,24,33.7
1000,1992,36,1000,11.9,49.5833333333333,44.5754166666667,89.9,8.55,35.625,23.5125,66,24,34.2
1001,1992,73,1001,10.99,45.7916666666667,41.1667083333333,89.9,8.2,34.1666666666667,22.55,66,24,34.2
1002,1992,126,1002,12.55,52.2916666666667,47.0102083333333,89.9,7.85,32.7083333333333,21.5875,66,24,34.2
1003,1992,37,1003,11.61,48.375,43.682625,90.3,7.9,32.9166666666667,23.20625,70.5,24,31.3
1004,1992,90,1004,12.68,52.8333333333333,47.7085,90.3,8.25,34.375,24.234375,70.5,24,31.3
1005,1992,127,1005,12.46,51.9166666666667,46.88075,90.3,8.08,33.6666666666667,23.735,70.5,24,31.3
1006,1992,2,1006,7.23,30.125,27.05225,89.8,7.28,30.3333333333333,22.295,73.5,24,34.1
1007,1992,53,1007,7.61,31.7083333333333,28.4740833333333,89.8,5.65,23.5416666666667,17.303125,73.5,24,34.1
1008,1992,92,1008,7.98,33.25,29.8585,89.8,8.9,37.0833333333333,27.25625,73.5,24,34.1
1009,1992,17,1009,11.09,46.2083333333333,41.4950833333333,89.8,8.2,34.1666666666667,25.1125,73.5,24,34.6
1010,1992,56,1010,12.19,50.7916666666667,45.6109166666667,89.8,5.65,23.5416666666667,17.303125,73.5,24,34.6
1011,1992,107,1011,12.26,51.0833333333333,45.8728333333333,89.8,5.45,22.7083333333333,16.690625,73.5,24,34.6
1012,1992,20,1012,12.33,51.375,46.443,90.4,6,25,18.125,72.5,24,35.2
1013,1992,71,1013,11.84,49.3333333333333,44.5973333333333,90.4,8.6,35.8333333333333,25.9791666666667,72.5,24,35.2
1014,1992,110,1014,12.85,53.5416666666667,48.4016666666667,90.4,7.85,32.7083333333333,23.7135416666667,72.5,24,35.2
1015,1992,35,1015,12.37,51.5416666666667,46.3359583333333,89.9,7.6,31.6666666666667,22.8,72,24,33.1
1016,1992,74,1016,12.99,54.125,48.658375,89.9,8.3,34.5833333333333,24.9,72,24,33.1
1017,1992,125,1017,12.48,52,46.748,89.9,7.4,30.8333333333333,22.2,72,24,33.1
1018,1992,38,1018,13.25,55.2083333333333,49.9083333333333,90.4,8,33.3333333333333,24.6666666666667,74,24,32.4
1019,1992,89,1019,13.07,54.4583333333333,49.2303333333333,90.4,8.28,34.5,25.53,74,24,32.4
1020,1992,128,1020,13.17,54.875,49.607,90.4,8.55,35.625,26.3625,74,24,32.4
1021,1992,3,1021,10.88,45.3333333333333,40.8,90,7.95,33.125,24.18125,73,24,33
1022,1992,52,1022,12.76,53.1666666666667,47.85,90,9.05,37.7083333333333,27.5270833333333,73,24,33
1023,1992,93,1023,11.82,49.25,44.325,90,8.5,35.4166666666667,25.8541666666667,73,24,33
1024,1992,16,1024,13.15,54.7916666666667,49.5316666666667,90.4,9.3,38.75,27.3575,70.6,24,34
1025,1992,57,1025,13.11,54.625,49.381,90.4,10.15,42.2916666666667,29.8579166666667,70.6,24,34
1026,1992,106,1026,11.76,49,44.296,90.4,9.73,40.5416666666667,28.6224166666667,70.6,24,34
1027,1992,21,1027,13.04,54.3333333333333,49.063,90.3,10.2,42.5,30.6,72,24,31.5
1028,1992,70,1028,12.59,52.4583333333333,47.369875,90.3,9.3,38.75,27.9,72,24,31.5
1029,1992,111,1029,12.71,52.9583333333333,47.821375,90.3,8.4,35,25.2,72,24,31.5
1030,1992,34,1030,12.12,50.5,45.551,90.2,9.85,41.0416666666667,29.1395833333333,71,24,29.9
1031,1992,75,1031,11.79,49.125,44.31075,90.2,8.4,35,24.85,71,24,29.9
1032,1992,124,1032,12.17,50.7083333333333,45.7389166666667,90.2,10.1,42.0833333333333,29.8791666666667,71,24,29.9
1033,1992,39,1033,12.71,52.9583333333333,47.7154583333333,90.1,10.6,44.1666666666667,30.9166666666667,70,24,29.4
1034,1992,88,1034,11.37,47.375,42.684875,90.1,10.4,43.3333333333333,30.3333333333333,70,24,29.4
1035,1992,129,1035,11.76,49,44.149,90.1,9.55,39.7916666666667,27.8541666666667,70,24,29.4
1036,1992,4,1036,5.75,23.9583333333333,22.065625,92.1,4.38,18.25,13.3225,73,24,31.3
1037,1992,51,1037,5.3,22.0833333333333,20.33875,92.1,4,16.6666666666667,12.1666666666667,73,24,31.3
1038,1992,94,1038,5.48,22.8333333333333,21.0295,92.1,4.75,19.7916666666667,14.4479166666667,73,24,31.3
1039,1992,15,1039,10.77,44.875,41.329875,92.1,5.55,23.125,16.88125,73,24,33.2
1040,1992,58,1040,11.21,46.7083333333333,43.018375,92.1,6.4,26.6666666666667,19.4666666666667,73,24,33.2
1041,1992,105,1041,10.98,45.75,42.13575,92.1,5.95,24.7916666666667,18.0979166666667,73,24,33.2
1042,1992,22,1042,12.62,52.5833333333333,48.3766666666667,92,6.5,27.0833333333333,21.2604166666667,78.5,24,31.9
1043,1992,69,1043,13.08,54.5,50.14,92,6.7,27.9166666666667,21.9145833333333,78.5,24,31.9
1044,1992,112,1044,13.27,55.2916666666667,50.8683333333333,92,5.6,23.3333333333333,18.3166666666667,78.5,24,31.9
1045,1992,33,1045,13.9,57.9166666666667,53.2833333333333,92,7.35,30.625,24.80625,81,24,28.7
1046,1992,76,1046,13.94,58.0833333333333,53.4366666666667,92,8.55,35.625,28.85625,81,24,28.7
1047,1992,123,1047,14.4,60,55.2,92,8.95,37.2916666666667,30.20625,81,24,28.7
1048,1992,40,1048,14.1,58.75,54.10875,92.1,8.95,37.2916666666667,29.646875,79.5,24,27.5
1049,1992,87,1049,13.53,56.375,51.921375,92.1,11.1,46.25,36.76875,79.5,24,27.5
1050,1992,130,1050,13.82,57.5833333333333,53.03425,92.1,7,29.1666666666667,23.1875,79.5,24,27.5
1051,1992,5,1051,6.53,27.2083333333333,25.058875,92.1,3.3,13.75,10.175,74,24,32.5
1052,1992,50,1052,6.83,28.4583333333333,26.210125,92.1,3.25,13.5416666666667,10.0208333333333,74,24,32.5
1053,1992,95,1053,6.93,28.875,26.593875,92.1,3.6,15,11.1,74,24,32.5
1054,1992,14,1054,11.2,46.6666666666667,43.0733333333333,92.3,6.65,27.7083333333333,21.3354166666667,77,24,31.8
1055,1992,59,1055,11.87,49.4583333333333,45.6500416666667,92.3,6.4,26.6666666666667,20.5333333333333,77,24,31.8
1056,1992,104,1056,12.49,52.0416666666667,48.0344583333333,92.3,7.5,31.25,24.0625,77,24,31.8
1057,1992,23,1057,13.31,55.4583333333333,51.3544166666667,92.6,6.65,27.7083333333333,22.028125,79.5,24,32.4
1058,1992,68,1058,13.78,57.4166666666667,53.1678333333333,92.6,7.05,29.375,23.353125,79.5,24,32.4
1059,1992,113,1059,13.79,57.4583333333333,53.2064166666667,92.6,7.15,29.7916666666667,23.684375,79.5,24,32.4
1060,1992,32,1060,13.44,56,51.688,92.3,10,41.6666666666667,35.2083333333333,84.5,24,23.7
1061,1992,77,1061,13.88,57.8333333333333,53.3801666666667,92.3,9.9,41.25,34.85625,84.5,24,23.7
1062,1992,122,1062,14.1,58.75,54.22625,92.3,9,37.5,31.6875,84.5,24,23.7
1063,1992,41,1063,13.8,57.5,53.245,92.6,9.55,39.7916666666667,33.425,84,24,25.8
1064,1992,86,1064,14.12,58.8333333333333,54.4796666666667,92.6,10.15,42.2916666666667,35.525,84,24,25.8
1065,1992,131,1065,13.96,58.1666666666667,53.8623333333333,92.6,9.1,37.9166666666667,31.85,84,24,25.8
1066,1992,6,1066,5.1,21.25,19.61375,92.3,1.7,7.08333333333333,5.3125,75,24,31.7
1067,1992,49,1067,5.07,21.125,19.498375,92.3,2.3,9.58333333333333,7.1875,75,24,31.7
1068,1992,96,1068,6.26,26.0833333333333,24.0749166666667,92.3,3.2,13.3333333333333,10,75,24,31.7
1069,1992,13,1069,10.99,45.7916666666667,42.3115,92.4,5.65,23.5416666666667,18.715625,79.5,24,33.7
1070,1992,60,1070,10.73,44.7083333333333,41.3105,92.4,5.75,23.9583333333333,19.046875,79.5,24,33.7
1071,1992,103,1071,12.05,50.2083333333333,46.3925,92.4,6.4,26.6666666666667,21.2,79.5,24,33.7
1072,1992,24,1072,12.76,53.1666666666667,48.9133333333333,92,7.45,31.0416666666667,25.2989583333333,81.5,24,31
1073,1992,67,1073,13.34,55.5833333333333,51.1366666666667,92,7.3,30.4166666666667,24.7895833333333,81.5,24,31
1074,1992,114,1074,13.71,57.125,52.555,92,6.7,27.9166666666667,22.7520833333333,81.5,24,31
1075,1992,31,1075,14.59,60.7916666666667,56.1715,92.4,8.75,36.4583333333333,30.2604166666667,83,24,
1076,1992,78,1076,13.85,57.7083333333333,53.3225,92.4,10,41.6666666666667,34.5833333333333,83,24,
1077,1992,121,1077,13.7,57.0833333333333,52.745,92.4,9.15,38.125,31.64375,83,24,
1078,1992,42,1078,13.98,58.25,53.88125,92.5,8.8,36.6666666666667,31.5333333333333,86,24,
1079,1992,85,1079,13.74,57.25,52.95625,92.5,8.5,35.4166666666667,30.4583333333333,86,24,
1080,1992,132,1080,12.44,51.8333333333333,47.9458333333333,92.5,8.2,34.1666666666667,29.3833333333333,86,24,
1081,1993,4,1081,68.3,411.44578313253,110.267469879518,26.8,23,138.55421686747,27.8493975903614,20.1,16.6,
1082,1993,51,1082,70.4,424.096385542169,113.657831325301,26.8,21.6,130.120481927711,26.1542168674699,20.1,16.6,
1083,1993,94,1083,69.4,418.072289156626,112.043373493976,26.8,31.9,192.168674698795,38.6259036144578,20.1,16.6,
1084,1993,15,1084,121.9,734.33734939759,197.536746987952,26.9,36.8,221.686746987952,39.6819277108434,17.9,16.6,
1085,1993,58,1085,107.8,649.397590361446,174.687951807229,26.9,45.2,272.289156626506,48.7397590361446,17.9,16.6,
1086,1993,105,1086,111.1,669.277108433735,180.035542168675,26.9,40.6,244.578313253012,43.7795180722892,17.9,16.6,
1087,1993,22,1087,141.2,850.602409638554,214.351807228916,25.2,52.3,315.060240963855,49.1493975903614,15.6,16.6,
1088,1993,69,1088,133.3,803.012048192771,202.359036144578,25.2,55.6,334.939759036145,52.2506024096386,15.6,16.6,
1089,1993,112,1089,125.3,754.819277108434,190.214457831325,25.2,51.8,312.048192771084,48.6795180722891,15.6,16.6,
1090,1993,33,1090,138.4,833.734939759036,209.267469879518,25.1,59.8,360.240963855422,55.1168674698795,15.3,16.6,
1091,1993,76,1091,128.1,771.686746987952,193.693373493976,25.1,66,397.590361445783,60.8313253012048,15.3,16.6,
1092,1993,123,1092,133.3,803.012048192771,201.556024096386,25.1,55.3,333.132530120482,50.9692771084337,15.3,16.6,
1093,1993,40,1093,142.9,860.843373493976,208.324096385542,24.2,72.8,438.55421686747,65.344578313253,14.9,16.6,
1094,1993,87,1094,136.6,822.89156626506,199.139759036145,24.2,62.3,375.301204819277,55.9198795180723,14.9,16.6,
1095,1993,130,1095,130.2,784.33734939759,189.809638554217,24.2,65.5,394.578313253012,58.7921686746988,14.9,16.6,
1096,1993,5,1096,78.3,471.686746987952,122.16686746988,25.9,28.2,169.879518072289,32.2771084337349,19,16.6,
1097,1993,50,1097,76.3,459.638554216867,119.046385542169,25.9,30.3,182.530120481928,34.6807228915663,19,16.6,
1098,1993,95,1098,85.2,513.253012048193,132.932530120482,25.9,32.2,193.975903614458,36.855421686747,19,16.6,
1099,1993,14,1099,114.7,690.963855421687,182.414457831325,26.4,42.4,255.421686746988,45.2096385542169,17.7,16.6,
1100,1993,59,1100,121.7,733.132530120482,193.546987951807,26.4,43.9,264.457831325301,46.8090361445783,17.7,16.6,
1101,1993,104,1101,128.7,775.301204819277,204.679518072289,26.4,41.5,250,44.25,17.7,16.6,
1102,1993,23,1102,147.7,889.759036144578,228.668072289157,25.7,49.7,299.397590361446,49.1012048192771,16.4,16.6,
1103,1993,68,1103,142.7,859.638554216867,220.927108433735,25.7,53.8,324.096385542169,53.1518072289156,16.4,16.6,
1104,1993,113,1104,137.7,829.518072289157,213.186144578313,25.7,55.4,333.734939759036,54.7325301204819,16.4,16.6,
