Ernte_ID,Versuchsjahr,Termin,Parzelle_ID,Saat_Pflanzgut_ID
657,1989,1989-07-06T00:00:00,122,15
658,1989,1989-07-06T00:00:00,41,15
659,1989,1989-07-06T00:00:00,86,15
660,1989,1989-07-06T00:00:00,131,15
661,1989,1989-07-06T00:00:00,6,15
662,1989,1989-07-06T00:00:00,49,15
663,1989,1989-07-06T00:00:00,96,15
664,1989,1989-07-06T00:00:00,13,15
665,1989,1989-07-06T00:00:00,60,15
666,1989,1989-07-06T00:00:00,103,15
667,1989,1989-07-06T00:00:00,24,15
668,1989,1989-07-06T00:00:00,67,15
669,1989,1989-07-06T00:00:00,114,15
670,1989,1989-07-06T00:00:00,31,15
671,1989,1989-07-06T00:00:00,78,15
672,1989,1989-07-06T00:00:00,121,15
673,1989,1989-07-06T00:00:00,42,15
674,1989,1989-07-06T00:00:00,85,15
675,1989,1989-07-06T00:00:00,132,15
676,1990,1990-10-15T00:00:00,4,29
677,1990,1990-10-15T00:00:00,51,29
678,1990,1990-10-15T00:00:00,94,29
679,1990,1990-10-15T00:00:00,15,29
680,1990,1990-10-15T00:00:00,58,29
681,1990,1990-10-15T00:00:00,105,29
682,1990,1990-10-15T00:00:00,22,29
683,1990,1990-10-15T00:00:00,69,29
684,1990,1990-10-15T00:00:00,112,29
685,1990,1990-10-15T00:00:00,33,29
686,1990,1990-10-15T00:00:00,76,29
687,1990,1990-10-15T00:00:00,123,29
688,1990,1990-10-15T00:00:00,40,29
689,1990,1990-10-15T00:00:00,87,29
690,1990,1990-10-15T00:00:00,130,29
691,1990,1990-10-15T00:00:00,5,29
692,1990,1990-10-15T00:00:00,50,29
693,1990,1990-10-15T00:00:00,95,29
694,1990,1990-10-15T00:00:00,14,29
695,1990,1990-10-15T00:00:00,59,29
696,1990,1990-10-15T00:00:00,104,29
697,1990,1990-10-15T00:00:00,23,29
698,1990,1990-10-15T00:00:00,68,29
699,1990,1990-10-15T00:00:00,113,29
700,1990,1990-10-15T00:00:00,32,29
701,1990,1990-10-15T00:00:00,77,29
702,1990,1990-10-15T00:00:00,122,29
703,1990,1990-10-15T00:00:00,41,29
704,1990,1990-10-15T00:00:00,86,29
705,1990,1990-10-15T00:00:00,131,29
706,1990,1990-10-15T00:00:00,6,29
707,1990,1990-10-15T00:00:00,49,29
708,1990,1990-10-15T00:00:00,96,29
709,1990,1990-10-15T00:00:00,13,29
710,1990,1990-10-15T00:00:00,60,29
711,1990,1990-10-15T00:00:00,103,29
712,1990,1990-10-15T00:00:00,24,29
713,1990,1990-10-15T00:00:00,67,29
714,1990,1990-10-15T00:00:00,114,29
715,1990,1990-10-15T00:00:00,31,29
716,1990,1990-10-15T00:00:00,78,29
717,1990,1990-10-15T00:00:00,121,29
718,1990,1990-10-15T00:00:00,42,29
719,1990,1990-10-15T00:00:00,85,29
720,1990,1990-10-15T00:00:00,132,29
721,1990,1990-08-06T00:00:00,7,5
722,1990,1990-08-06T00:00:00,48,5
723,1990,1990-08-06T00:00:00,97,5
724,1990,1990-08-06T00:00:00,12,5
725,1990,1990-08-06T00:00:00,61,5
726,1990,1990-08-06T00:00:00,102,5
727,1990,1990-08-06T00:00:00,25,5
728,1990,1990-08-06T00:00:00,66,5
729,1990,1990-08-06T00:00:00,115,5
730,1990,1990-08-06T00:00:00,30,5
731,1990,1990-08-06T00:00:00,79,5
732,1990,1990-08-06T00:00:00,120,5
733,1990,1990-08-06T00:00:00,43,5
734,1990,1990-08-06T00:00:00,84,5
735,1990,1990-08-06T00:00:00,133,5
736,1990,1990-08-06T00:00:00,8,5
737,1990,1990-08-06T00:00:00,47,5
738,1990,1990-08-06T00:00:00,98,5
739,1990,1990-08-06T00:00:00,11,5
740,1990,1990-08-06T00:00:00,62,5
741,1990,1990-08-06T00:00:00,101,5
742,1990,1990-08-06T00:00:00,26,5
743,1990,1990-08-06T00:00:00,65,5
744,1990,1990-08-06T00:00:00,116,5
745,1990,1990-08-06T00:00:00,29,5
746,1990,1990-08-06T00:00:00,80,5
747,1990,1990-08-06T00:00:00,119,5
748,1990,1990-08-06T00:00:00,44,5
749,1990,1990-08-06T00:00:00,83,5
750,1990,1990-08-06T00:00:00,134,5
751,1990,1990-08-06T00:00:00,9,5
752,1990,1990-08-06T00:00:00,46,5
753,1990,1990-08-06T00:00:00,99,5
754,1990,1990-08-06T00:00:00,10,5
755,1990,1990-08-06T00:00:00,63,5
756,1990,1990-08-06T00:00:00,100,5
757,1990,1990-08-06T00:00:00,27,5
758,1990,1990-08-06T00:00:00,64,5
759,1990,1990-08-06T00:00:00,117,5
760,1990,1990-08-06T00:00:00,28,5
761,1990,1990-08-06T00:00:00,81,5
762,1990,1990-08-06T00:00:00,118,5
763,1990,1990-08-06T00:00:00,45,5
764,1990,1990-08-06T00:00:00,82,5
765,1990,1990-08-06T00:00:00,135,5
766,1990,1990-07-16T00:00:00,1,30
767,1990,1990-07-16T00:00:00,54,30
768,1990,1990-07-16T00:00:00,91,30
769,1990,1990-07-16T00:00:00,18,30
770,1990,1990-07-16T00:00:00,55,30
771,1990,1990-07-16T00:00:00,108,30
772,1990,1990-07-16T00:00:00,19,30
773,1990,1990-07-16T00:00:00,72,30
774,1990,1990-07-16T00:00:00,109,30
775,1990,1990-07-16T00:00:00,36,30
776,1990,1990-07-16T00:00:00,73,30
777,1990,1990-07-16T00:00:00,126,30
778,1990,1990-07-16T00:00:00,37,30
779,1990,1990-07-16T00:00:00,90,30
780,1990,1990-07-16T00:00:00,127,30
781,1990,1990-07-16T00:00:00,2,30
782,1990,1990-07-16T00:00:00,53,30
783,1990,1990-07-16T00:00:00,92,30
784,1990,1990-07-16T00:00:00,17,30
785,1990,1990-07-16T00:00:00,56,30
786,1990,1990-07-16T00:00:00,107,30
787,1990,1990-07-16T00:00:00,20,30
788,1990,1990-07-16T00:00:00,71,30
789,1990,1990-07-16T00:00:00,110,30
790,1990,1990-07-16T00:00:00,35,30
791,1990,1990-07-16T00:00:00,74,30
792,1990,1990-07-16T00:00:00,125,30
793,1990,1990-07-16T00:00:00,38,30
794,1990,1990-07-16T00:00:00,89,30
795,1990,1990-07-16T00:00:00,128,30
796,1990,1990-07-16T00:00:00,3,30
797,1990,1990-07-16T00:00:00,52,30
798,1990,1990-07-16T00:00:00,93,30
799,1990,1990-07-16T00:00:00,16,30
800,1990,1990-07-16T00:00:00,57,30
801,1990,1990-07-16T00:00:00,106,30
802,1990,1990-07-16T00:00:00,21,30
803,1990,1990-07-16T00:00:00,70,30
804,1990,1990-07-16T00:00:00,111,30
805,1990,1990-07-16T00:00:00,34,30
806,1990,1990-07-16T00:00:00,75,30
807,1990,1990-07-16T00:00:00,124,30
808,1990,1990-07-16T00:00:00,39,30
809,1990,1990-07-16T00:00:00,88,30
810,1990,1990-07-16T00:00:00,129,30
811,1991,1991-10-11T00:00:00,1,31
812,1991,1991-10-11T00:00:00,54,31
813,1991,1991-10-11T00:00:00,91,31
814,1991,1991-10-11T00:00:00,18,31
815,1991,1991-10-11T00:00:00,55,31
816,1991,1991-10-11T00:00:00,108,31
817,1991,1991-10-11T00:00:00,19,31
818,1991,1991-10-11T00:00:00,72,31
819,1991,1991-10-11T00:00:00,109,31
820,1991,1991-10-11T00:00:00,36,31
821,1991,1991-10-11T00:00:00,73,31
822,1991,1991-10-11T00:00:00,126,31
823,1991,1991-10-11T00:00:00,37,31
824,1991,1991-10-11T00:00:00,90,31
825,1991,1991-10-11T00:00:00,127,31
826,1991,1991-10-11T00:00:00,2,31
827,1991,1991-10-11T00:00:00,53,31
828,1991,1991-10-11T00:00:00,92,31
829,1991,1991-10-11T00:00:00,17,31
830,1991,1991-10-11T00:00:00,56,31
831,1991,1991-10-11T00:00:00,107,31
832,1991,1991-10-11T00:00:00,20,31
833,1991,1991-10-11T00:00:00,71,31
834,1991,1991-10-11T00:00:00,110,31
835,1991,1991-10-11T00:00:00,35,31
836,1991,1991-10-11T00:00:00,74,31
837,1991,1991-10-11T00:00:00,125,31
838,1991,1991-10-11T00:00:00,38,31
839,1991,1991-10-11T00:00:00,89,31
840,1991,1991-10-11T00:00:00,128,31
841,1991,1991-10-11T00:00:00,3,31
842,1991,1991-10-11T00:00:00,52,31
843,1991,1991-10-11T00:00:00,93,31
844,1991,1991-10-11T00:00:00,16,31
845,1991,1991-10-11T00:00:00,57,31
846,1991,1991-10-11T00:00:00,106,31
847,1991,1991-10-11T00:00:00,21,31
848,1991,1991-10-11T00:00:00,70,31
849,1991,1991-10-11T00:00:00,111,31
850,1991,1991-10-11T00:00:00,34,31
851,1991,1991-10-11T00:00:00,75,31
852,1991,1991-10-11T00:00:00,124,31
853,1991,1991-10-11T00:00:00,39,31
854,1991,1991-10-11T00:00:00,88,31
855,1991,1991-10-11T00:00:00,129,31
856,1991,1991-08-23T00:00:00,4,32
857,1991,1991-08-23T00:00:00,51,32
858,1991,1991-08-23T00:00:00,94,32
859,1991,1991-08-23T00:00:00,15,32
860,1991,1991-08-23T00:00:00,58,32
861,1991,1991-08-23T00:00:00,105,32
862,1991,1991-08-23T00:00:00,22,32
863,1991,1991-08-23T00:00:00,69,32
864,1991,1991-08-23T00:00:00,112,32
865,1991,1991-08-23T00:00:00,33,32
866,1991,1991-08-23T00:00:00,76,32
867,1991,1991-08-23T00:00:00,123,32
868,1991,1991-08-23T00:00:00,40,32
869,1991,1991-08-23T00:00:00,87,32
870,1991,1991-08-23T00:00:00,130,32
871,1991,1991-08-23T00:00:00,5,32
872,1991,1991-08-23T00:00:00,50,32
873,1991,1991-08-23T00:00:00,95,32
874,1991,1991-08-23T00:00:00,14,32
875,1991,1991-08-23T00:00:00,59,32
876,1991,1991-08-23T00:00:00,104,32
877,1991,1991-08-23T00:00:00,23,32
878,1991,1991-08-23T00:00:00,68,32
879,1991,1991-08-23T00:00:00,113,32
880,1991,1991-08-23T00:00:00,32,32
881,1991,1991-08-23T00:00:00,77,32
882,1991,1991-08-23T00:00:00,122,32
883,1991,1991-08-23T00:00:00,41,32
884,1991,1991-08-23T00:00:00,86,32
885,1991,1991-08-23T00:00:00,131,32
886,1991,1991-08-23T00:00:00,6,32
887,1991,1991-08-23T00:00:00,49,32
888,1991,1991-08-23T00:00:00,96,32
889,1991,1991-08-23T00:00:00,13,32
890,1991,1991-08-23T00:00:00,60,32
891,1991,1991-08-23T00:00:00,103,32
892,1991,1991-08-23T00:00:00,24,32
893,1991,1991-08-23T00:00:00,67,32
894,1991,1991-08-23T00:00:00,114,32
895,1991,1991-08-23T00:00:00,31,32
896,1991,1991-08-23T00:00:00,78,32
897,1991,1991-08-23T00:00:00,121,32
898,1991,1991-08-23T00:00:00,42,32
899,1991,1991-08-23T00:00:00,85,32
900,1991,1991-08-23T00:00:00,132,32
901,1991,1991-07-22T00:00:00,7,30
902,1991,1991-07-22T00:00:00,48,30
903,1991,1991-07-22T00:00:00,97,30
904,1991,1991-07-22T00:00:00,12,30
905,1991,1991-07-22T00:00:00,61,30
906,1991,1991-07-22T00:00:00,102,30
907,1991,1991-07-22T00:00:00,25,30
908,1991,1991-07-22T00:00:00,66,30
909,1991,1991-07-22T00:00:00,115,30
910,1991,1991-07-22T00:00:00,30,30
911,1991,1991-07-22T00:00:00,79,30
912,1991,1991-07-22T00:00:00,120,30
913,1991,1991-07-22T00:00:00,43,30
914,1991,1991-07-22T00:00:00,84,30
915,1991,1991-07-22T00:00:00,133,30
916,1991,1991-07-22T00:00:00,8,30
917,1991,1991-07-22T00:00:00,47,30
918,1991,1991-07-22T00:00:00,98,30
919,1991,1991-07-22T00:00:00,11,30
920,1991,1991-07-22T00:00:00,62,30
921,1991,1991-07-22T00:00:00,101,30
922,1991,1991-07-22T00:00:00,26,30
923,1991,1991-07-22T00:00:00,65,30
924,1991,1991-07-22T00:00:00,116,30
925,1991,1991-07-22T00:00:00,29,30
926,1991,1991-07-22T00:00:00,80,30
927,1991,1991-07-22T00:00:00,119,30
928,1991,1991-07-22T00:00:00,44,30
929,1991,1991-07-22T00:00:00,83,30
930,1991,1991-07-22T00:00:00,134,30
931,1991,1991-07-22T00:00:00,9,30
932,1991,1991-07-22T00:00:00,46,30
933,1991,1991-07-22T00:00:00,99,30
934,1991,1991-07-22T00:00:00,10,30
935,1991,1991-07-22T00:00:00,63,30
936,1991,1991-07-22T00:00:00,100,30
937,1991,1991-07-22T00:00:00,27,30
938,1991,1991-07-22T00:00:00,64,30
939,1991,1991-07-22T00:00:00,117,30
940,1991,1991-07-22T00:00:00,28,30
941,1991,1991-07-22T00:00:00,81,30
942,1991,1991-07-22T00:00:00,118,30
943,1991,1991-07-22T00:00:00,45,30
944,1991,1991-07-22T00:00:00,82,30
945,1991,1991-07-22T00:00:00,135,30
946,1992,1992-10-13T00:00:00,7,33
947,1992,1992-10-13T00:00:00,48,33
948,1992,1992-10-13T00:00:00,97,33
949,1992,1992-10-13T00:00:00,12,33
950,1992,1992-10-13T00:00:00,61,33
951,1992,1992-10-13T00:00:00,102,33
952,1992,1992-10-13T00:00:00,25,33
953,1992,1992-10-13T00:00:00,66,33
954,1992,1992-10-13T00:00:00,115,33
955,1992,1992-10-13T00:00:00,30,33
956,1992,1992-10-13T00:00:00,79,33
957,1992,1992-10-13T00:00:00,120,33
958,1992,1992-10-13T00:00:00,43,33
959,1992,1992-10-13T00:00:00,84,33
960,1992,1992-10-13T00:00:00,133,33
961,1992,1992-10-13T00:00:00,8,33
962,1992,1992-10-13T00:00:00,47,33
963,1992,1992-10-13T00:00:00,98,33
964,1992,1992-10-13T00:00:00,11,33
965,1992,1992-10-13T00:00:00,62,33
966,1992,1992-10-13T00:00:00,101,33
967,1992,1992-10-13T00:00:00,26,33
968,1992,1992-10-13T00:00:00,65,33
969,1992,1992-10-13T00:00:00,116,33
970,1992,1992-10-13T00:00:00,29,33
971,1992,1992-10-13T00:00:00,80,33
972,1992,1992-10-13T00:00:00,119,33
973,1992,1992-10-13T00:00:00,44,33
974,1992,1992-10-13T00:00:00,83,33
975,1992,1992-10-13T00:00:00,134,33
976,1992,1992-10-13T00:00:00,9,33
977,1992,1992-10-13T00:00:00,46,33
978,1992,1992-10-13T00:00:00,99,33
979,1992,1992-10-13T00:00:00,10,33
980,1992,1992-10-13T00:00:00,63,33
981,1992,1992-10-13T00:00:00,100,33
982,1992,1992-10-13T00:00:00,27,33
983,1992,1992-10-13T00:00:00,64,33
984,1992,1992-10-13T00:00:00,117,33
985,1992,1992-10-13T00:00:00,28,33
986,1992,1992-10-13T00:00:00,81,33
987,1992,1992-10-13T00:00:00,118,33
988,1992,1992-10-13T00:00:00,45,33
989,1992,1992-10-13T00:00:00,82,33
990,1992,1992-10-13T00:00:00,135,33
991,1992,1992-08-19T00:00:00,1,34
992,1992,1992-08-19T00:00:00,54,34
993,1992,1992-08-19T00:00:00,91,34
994,1992,1992-08-19T00:00:00,18,34
995,1992,1992-08-19T00:00:00,55,34
996,1992,1992-08-19T00:00:00,108,34
997,1992,1992-08-19T00:00:00,19,34
998,1992,1992-08-19T00:00:00,72,34
999,1992,1992-08-19T00:00:00,109,34
1000,1992,1992-08-19T00:00:00,36,34
1001,1992,1992-08-19T00:00:00,73,34
1002,1992,1992-08-19T00:00:00,126,34
1003,1992,1992-08-19T00:00:00,37,34
1004,1992,1992-08-19T00:00:00,90,34
1005,1992,1992-08-19T00:00:00,127,34
1006,1992,1992-08-19T00:00:00,2,34
1007,1992,1992-08-19T00:00:00,53,34
1008,1992,1992-08-19T00:00:00,92,34
1009,1992,1992-08-19T00:00:00,17,34
1010,1992,1992-08-19T00:00:00,56,34
1011,1992,1992-08-19T00:00:00,107,34
1012,1992,1992-08-19T00:00:00,20,34
1013,1992,1992-08-19T00:00:00,71,34
1014,1992,1992-08-19T00:00:00,110,34
1015,1992,1992-08-19T00:00:00,35,34
1016,1992,1992-08-19T00:00:00,74,34
1017,1992,1992-08-19T00:00:00,125,34
1018,1992,1992-08-19T00:00:00,38,34
1019,1992,1992-08-19T00:00:00,89,34
1020,1992,1992-08-19T00:00:00,128,34
1021,1992,1992-08-19T00:00:00,3,34
1022,1992,1992-08-19T00:00:00,52,34
1023,1992,1992-08-19T00:00:00,93,34
1024,1992,1992-08-19T00:00:00,16,34
1025,1992,1992-08-19T00:00:00,57,34
1026,1992,1992-08-19T00:00:00,106,34
1027,1992,1992-08-19T00:00:00,21,34
1028,1992,1992-08-19T00:00:00,70,34
1029,1992,1992-08-19T00:00:00,111,34
1030,1992,1992-08-19T00:00:00,34,34
1031,1992,1992-08-19T00:00:00,75,34
1032,1992,1992-08-19T00:00:00,124,34
1033,1992,1992-08-19T00:00:00,39,34
1034,1992,1992-08-19T00:00:00,88,34
1035,1992,1992-08-19T00:00:00,129,34
1036,1992,1992-07-16T00:00:00,4,30
1037,1992,1992-07-16T00:00:00,51,30
1038,1992,1992-07-16T00:00:00,94,30
1039,1992,1992-07-16T00:00:00,15,30
1040,1992,1992-07-16T00:00:00,58,30
1041,1992,1992-07-16T00:00:00,105,30
1042,1992,1992-07-16T00:00:00,22,30
1043,1992,1992-07-16T00:00:00,69,30
1044,1992,1992-07-16T00:00:00,112,30
1045,1992,1992-07-16T00:00:00,33,30
1046,1992,1992-07-16T00:00:00,76,30
1047,1992,1992-07-16T00:00:00,123,30
1048,1992,1992-07-16T00:00:00,40,30
1049,1992,1992-07-16T00:00:00,87,30
1050,1992,1992-07-16T00:00:00,130,30
1051,1992,1992-07-16T00:00:00,5,30
1052,1992,1992-07-16T00:00:00,50,30
1053,1992,1992-07-16T00:00:00,95,30
1054,1992,1992-07-16T00:00:00,14,30
1055,1992,1992-07-16T00:00:00,59,30
1056,1992,1992-07-16T00:00:00,104,30
1057,1992,1992-07-16T00:00:00,23,30
1058,1992,1992-07-16T00:00:00,68,30
1059,1992,1992-07-16T00:00:00,113,30
1060,1992,1992-07-16T00:00:00,32,30
1061,1992,1992-07-16T00:00:00,77,30
1062,1992,1992-07-16T00:00:00,122,30
1063,1992,1992-07-16T00:00:00,41,30
1064,1992,1992-07-16T00:00:00,86,30
1065,1992,1992-07-16T00:00:00,131,30
1066,1992,1992-07-16T00:00:00,6,30
1067,1992,1992-07-16T00:00:00,49,30
1068,1992,1992-07-16T00:00:00,96,30
1069,1992,1992-07-16T00:00:00,13,30
1070,1992,1992-07-16T00:00:00,60,30
1071,1992,1992-07-16T00:00:00,103,30
1072,1992,1992-07-16T00:00:00,24,30
1073,1992,1992-07-16T00:00:00,67,30
1074,1992,1992-07-16T00:00:00,114,30
1075,1992,1992-07-16T00:00:00,31,30
1076,1992,1992-07-16T00:00:00,78,30
1077,1992,1992-07-16T00:00:00,121,30
1078,1992,1992-07-16T00:00:00,42,30
1079,1992,1992-07-16T00:00:00,85,30
1080,1992,1992-07-16T00:00:00,132,30
1081,1993,1993-10-07T00:00:00,4,35
1082,1993,1993-10-07T00:00:00,51,35
1083,1993,1993-10-07T00:00:00,94,35
1084,1993,1993-10-07T00:00:00,15,35
1085,1993,1993-10-07T00:00:00,58,35
1086,1993,1993-10-07T00:00:00,105,35
1087,1993,1993-10-07T00:00:00,22,35
1088,1993,1993-10-07T00:00:00,69,35
1089,1993,1993-10-07T00:00:00,112,35
1090,1993,1993-10-07T00:00:00,33,35
1091,1993,1993-10-07T00:00:00,76,35
1092,1993,1993-10-07T00:00:00,123,35
1093,1993,1993-10-07T00:00:00,40,35
1094,1993,1993-10-07T00:00:00,87,35
1095,1993,1993-10-07T00:00:00,130,35
1096,1993,1993-10-07T00:00:00,5,35
1097,1993,1993-10-07T00:00:00,50,35
1098,1993,1993-10-07T00:00:00,95,35
1099,1993,1993-10-07T00:00:00,14,35
1100,1993,1993-10-07T00:00:00,59,35
1101,1993,1993-10-07T00:00:00,104,35
1102,1993,1993-10-07T00:00:00,23,35
1103,1993,1993-10-07T00:00:00,68,35
1104,1993,1993-10-07T00:00:00,113,35
1105,1993,1993-10-07T00:00:00,32,35
1106,1993,1993-10-07T00:00:00,77,35
1107,1993,1993-10-07T00:00:00,122,35
1108,1993,1993-10-07T00:00:00,41,35
1109,1993,1993-10-07T00:00:00,86,35
1110,1993,1993-10-07T00:00:00,131,35
1111,1993,1993-10-07T00:00:00,6,35
1112,1993,1993-10-07T00:00:00,49,35
1113,1993,1993-10-07T00:00:00,96,35
1114,1993,1993-10-07T00:00:00,13,35
1115,1993,1993-10-07T00:00:00,60,35
1116,1993,1993-10-07T00:00:00,103,35
1117,1993,1993-10-07T00:00:00,24,35
1118,1993,1993-10-07T00:00:00,67,35
1119,1993,1993-10-07T00:00:00,114,35
1120,1993,1993-10-07T00:00:00,31,35
1121,1993,1993-10-07T00:00:00,78,35
1122,1993,1993-10-07T00:00:00,121,35
1123,1993,1993-10-07T00:00:00,42,35
1124,1993,1993-10-07T00:00:00,85,35
1125,1993,1993-10-07T00:00:00,132,35
1126,1993,1993-08-05T00:00:00,7,36
1127,1993,1993-08-05T00:00:00,48,36
1128,1993,1993-08-05T00:00:00,97,36
1129,1993,1993-08-05T00:00:00,12,36
1130,1993,1993-08-05T00:00:00,61,36
1131,1993,1993-08-05T00:00:00,102,36
1132,1993,1993-08-05T00:00:00,25,36
1133,1993,1993-08-05T00:00:00,66,36
1134,1993,1993-08-05T00:00:00,115,36
1135,1993,1993-08-05T00:00:00,30,36
1136,1993,1993-08-05T00:00:00,79,36
1137,1993,1993-08-05T00:00:00,120,36
1138,1993,1993-08-05T00:00:00,43,36
1139,1993,1993-08-05T00:00:00,84,36
1140,1993,1993-08-05T00:00:00,133,36
1141,1993,1993-08-05T00:00:00,8,36
1142,1993,1993-08-05T00:00:00,47,36
1143,1993,1993-08-05T00:00:00,98,36
1144,1993,1993-08-05T00:00:00,11,36
1145,1993,1993-08-05T00:00:00,62,36
1146,1993,1993-08-05T00:00:00,101,36
1147,1993,1993-08-05T00:00:00,26,36
1148,1993,1993-08-05T00:00:00,65,36
1149,1993,1993-08-05T00:00:00,116,36
1150,1993,1993-08-05T00:00:00,29,36
1151,1993,1993-08-05T00:00:00,80,36
1152,1993,1993-08-05T00:00:00,119,36
1153,1993,1993-08-05T00:00:00,44,36
1154,1993,1993-08-05T00:00:00,83,36
1155,1993,1993-08-05T00:00:00,134,36
1156,1993,1993-08-05T00:00:00,9,36
1157,1993,1993-08-05T00:00:00,46,36
1158,1993,1993-08-05T00:00:00,99,36
1159,1993,1993-08-05T00:00:00,10,36
1160,1993,1993-08-05T00:00:00,63,36
1161,1993,1993-08-05T00:00:00,100,36
1162,1993,1993-08-05T00:00:00,27,36
1163,1993,1993-08-05T00:00:00,64,36
1164,1993,1993-08-05T00:00:00,117,36
1165,1993,1993-08-05T00:00:00,28,36
1166,1993,1993-08-05T00:00:00,81,36
1167,1993,1993-08-05T00:00:00,118,36
1168,1993,1993-08-05T00:00:00,45,36
1169,1993,1993-08-05T00:00:00,82,36
1170,1993,1993-08-05T00:00:00,135,36
1171,1993,1993-07-08T00:00:00,1,30
1172,1993,1993-07-08T00:00:00,54,30
1173,1993,1993-07-08T00:00:00,91,30
1174,1993,1993-07-08T00:00:00,18,30
1175,1993,1993-07-08T00:00:00,55,30
1176,1993,1993-07-08T00:00:00,108,30
1177,1993,1993-07-08T00:00:00,19,30
1178,1993,1993-07-08T00:00:00,72,30
1179,1993,1993-07-08T00:00:00,109,30
1180,1993,1993-07-08T00:00:00,36,30
1181,1993,1993-07-08T00:00:00,73,30
1182,1993,1993-07-08T00:00:00,126,30
1183,1993,1993-07-08T00:00:00,37,30
1184,1993,1993-07-08T00:00:00,90,30
1185,1993,1993-07-08T00:00:00,127,30
1186,1993,1993-07-08T00:00:00,2,30
1187,1993,1993-07-08T00:00:00,53,30
1188,1993,1993-07-08T00:00:00,92,30
1189,1993,1993-07-08T00:00:00,17,30
1190,1993,1993-07-08T00:00:00,56,30
1191,1993,1993-07-08T00:00:00,107,30
1192,1993,1993-07-08T00:00:00,20,30
1193,1993,1993-07-08T00:00:00,71,30
1194,1993,1993-07-08T00:00:00,110,30
1195,1993,1993-07-08T00:00:00,35,30
1196,1993,1993-07-08T00:00:00,74,30
1197,1993,1993-07-08T00:00:00,125,30
1198,1993,1993-07-08T00:00:00,38,30
1199,1993,1993-07-08T00:00:00,89,30
1200,1993,1993-07-08T00:00:00,128,30
1201,1993,1993-07-08T00:00:00,3,30
1202,1993,1993-07-08T00:00:00,52,30
1203,1993,1993-07-08T00:00:00,93,30
1204,1993,1993-07-08T00:00:00,16,30
1205,1993,1993-07-08T00:00:00,57,30
1206,1993,1993-07-08T00:00:00,106,30
1207,1993,1993-07-08T00:00:00,21,30
1208,1993,1993-07-08T00:00:00,70,30
1209,1993,1993-07-08T00:00:00,111,30
1210,1993,1993-07-08T00:00:00,34,30
1211,1993,1993-07-08T00:00:00,75,30
1212,1993,1993-07-08T00:00:00,124,30
1213,1993,1993-07-08T00:00:00,39,30
1214,1993,1993-07-08T00:00:00,88,30
1215,1993,1993-07-08T00:00:00,129,30
1216,1994,1994-10-10T00:00:00,1,35
1217,1994,1994-10-10T00:00:00,54,35
1218,1994,1994-10-10T00:00:00,91,35
1219,1994,1994-10-10T00:00:00,18,35
1220,1994,1994-10-10T00:00:00,55,35
1221,1994,1994-10-10T00:00:00,108,35
1222,1994,1994-10-10T00:00:00,19,35
1223,1994,1994-10-10T00:00:00,72,35
1224,1994,1994-10-10T00:00:00,109,35
1225,1994,1994-10-10T00:00:00,36,35
1226,1994,1994-10-10T00:00:00,73,35
1227,1994,1994-10-10T00:00:00,126,35
1228,1994,1994-10-10T00:00:00,37,35
1229,1994,1994-10-10T00:00:00,90,35
1230,1994,1994-10-10T00:00:00,127,35
1231,1994,1994-10-10T00:00:00,2,35
1232,1994,1994-10-10T00:00:00,53,35
1233,1994,1994-10-10T00:00:00,92,35
1234,1994,1994-10-10T00:00:00,17,35
1235,1994,1994-10-10T00:00:00,56,35
1236,1994,1994-10-10T00:00:00,107,35
1237,1994,1994-10-10T00:00:00,20,35
1238,1994,1994-10-10T00:00:00,71,35
1239,1994,1994-10-10T00:00:00,110,35
1240,1994,1994-10-10T00:00:00,35,35
1241,1994,1994-10-10T00:00:00,74,35
1242,1994,1994-10-10T00:00:00,125,35
1243,1994,1994-10-10T00:00:00,38,35
1244,1994,1994-10-10T00:00:00,89,35
1245,1994,1994-10-10T00:00:00,128,35
1246,1994,1994-10-10T00:00:00,3,35
1247,1994,1994-10-10T00:00:00,52,35
1248,1994,1994-10-10T00:00:00,93,35
1249,1994,1994-10-10T00:00:00,16,35
1250,1994,1994-10-10T00:00:00,57,35
1251,1994,1994-10-10T00:00:00,106,35
1252,1994,1994-10-10T00:00:00,21,35
1253,1994,1994-10-10T00:00:00,70,35
1254,1994,1994-10-10T00:00:00,111,35
1255,1994,1994-10-10T00:00:00,34,35
1256,1994,1994-10-10T00:00:00,75,35
1257,1994,1994-10-10T00:00:00,124,35
1258,1994,1994-10-10T00:00:00,39,35
1259,1994,1994-10-10T00:00:00,88,35
1260,1994,1994-10-10T00:00:00,129,35
1261,1994,1994-07-27T00:00:00,4,36
1262,1994,1994-07-27T00:00:00,51,36
1263,1994,1994-07-27T00:00:00,94,36
1264,1994,1994-07-27T00:00:00,15,36
1265,1994,1994-07-27T00:00:00,58,36
1266,1994,1994-07-27T00:00:00,105,36
1267,1994,1994-07-27T00:00:00,22,36
1268,1994,1994-07-27T00:00:00,69,36
1269,1994,1994-07-27T00:00:00,112,36
1270,1994,1994-07-27T00:00:00,33,36
1271,1994,1994-07-27T00:00:00,76,36
1272,1994,1994-07-27T00:00:00,123,36
1273,1994,1994-07-27T00:00:00,40,36
1274,1994,1994-07-27T00:00:00,87,36
1275,1994,1994-07-27T00:00:00,130,36
1276,1994,1994-07-27T00:00:00,5,36
1277,1994,1994-07-27T00:00:00,50,36
