Versuchsaufbau_ID,Versuchsjahr,Parzelle_ID,Kultur_ID,Pruefglied_ID
1970,1998,55,5,2
1971,1998,108,5,2
1972,1998,19,5,3
1973,1998,72,5,3
1974,1998,109,5,3
1975,1998,36,5,4
1976,1998,73,5,4
1977,1998,126,5,4
1978,1998,37,5,5
1979,1998,90,5,5
1980,1998,127,5,5
1981,1998,2,5,6
1982,1998,53,5,6
1983,1998,92,5,6
1984,1998,17,5,7
1985,1998,56,5,7
1986,1998,107,5,7
1987,1998,20,5,8
1988,1998,71,5,8
1989,1998,110,5,8
1990,1998,35,5,9
1991,1998,74,5,9
1992,1998,125,5,9
1993,1998,38,5,10
1994,1998,89,5,10
1995,1998,128,5,10
1996,1998,3,5,11
1997,1998,52,5,11
1998,1998,93,5,11
1999,1998,16,5,12
2000,1998,57,5,12
2001,1998,106,5,12
2002,1998,21,5,13
2003,1998,70,5,13
2004,1998,111,5,13
2005,1998,34,5,14
2006,1998,75,5,14
2007,1998,124,5,14
2008,1998,39,5,15
2009,1998,88,5,15
2010,1998,129,5,15
2011,1998,136,5,16
2012,1998,183,5,16
2013,1998,207,5,16
2014,1998,147,5,17
2015,1998,184,5,17
2016,1998,220,5,17
2017,1998,148,5,18
2018,1998,171,5,18
2019,1998,196,5,18
2020,1998,159,5,19
2021,1998,195,5,19
2022,1998,219,5,19
2023,1998,160,5,20
2024,1998,172,5,20
2025,1998,208,5,20
2026,1998,137,5,21
2027,1998,182,5,21
2028,1998,206,5,21
2029,1998,146,5,22
2030,1998,185,5,22
2031,1998,221,5,22
2032,1998,149,5,23
2033,1998,170,5,23
2034,1998,197,5,23
2035,1998,158,5,24
2036,1998,194,5,24
2037,1998,218,5,24
2038,1998,161,5,25
2039,1998,173,5,25
2040,1998,209,5,25
2041,1998,4,4,1
2042,1998,51,4,1
2043,1998,94,4,1
2044,1998,15,4,2
2045,1998,58,4,2
2046,1998,105,4,2
2047,1998,22,4,3
2048,1998,69,4,3
2049,1998,112,4,3
2050,1998,33,4,4
2051,1998,76,4,4
2052,1998,123,4,4
2053,1998,40,4,5
2054,1998,87,4,5
2055,1998,130,4,5
2056,1998,5,4,6
2057,1998,50,4,6
2058,1998,95,4,6
2059,1998,14,4,7
2060,1998,59,4,7
2061,1998,104,4,7
2062,1998,23,4,8
2063,1998,68,4,8
2064,1998,113,4,8
2065,1998,32,4,9
2066,1998,77,4,9
2067,1998,122,4,9
2068,1998,41,4,10
2069,1998,86,4,10
2070,1998,131,4,10
2071,1998,6,4,11
2072,1998,49,4,11
2073,1998,96,4,11
2074,1998,13,4,12
2075,1998,60,4,12
2076,1998,103,4,12
2077,1998,24,4,13
2078,1998,67,4,13
2079,1998,114,4,13
2080,1998,31,4,14
2081,1998,78,4,14
2082,1998,121,4,14
2083,1998,42,4,15
2084,1998,85,4,15
2085,1998,132,4,15
2086,1998,138,4,16
2087,1998,181,4,16
2088,1998,205,4,16
2089,1998,145,4,17
2090,1998,186,4,17
2091,1998,222,4,17
2092,1998,150,4,18
2093,1998,169,4,18
2094,1998,198,4,18
2095,1998,157,4,19
2096,1998,193,4,19
2097,1998,217,4,19
2098,1998,162,4,20
2099,1998,174,4,20
2100,1998,210,4,20
2101,1998,139,4,21
2102,1998,180,4,21
2103,1998,204,4,21
2104,1998,144,4,22
2105,1998,187,4,22
2106,1998,223,4,22
2107,1998,151,4,23
2108,1998,168,4,23
2109,1998,199,4,23
2110,1998,156,4,24
2111,1998,192,4,24
2112,1998,216,4,24
2113,1998,163,4,25
2114,1998,175,4,25
2115,1998,211,4,25
2116,1999,4,6,1
2117,1999,51,6,1
2118,1999,94,6,1
2119,1999,15,6,2
2120,1999,58,6,2
2121,1999,105,6,2
2122,1999,22,6,3
2123,1999,69,6,3
2124,1999,112,6,3
2125,1999,33,6,4
2126,1999,76,6,4
2127,1999,123,6,4
2128,1999,40,6,5
2129,1999,87,6,5
2130,1999,130,6,5
2131,1999,5,6,6
2132,1999,50,6,6
2133,1999,95,6,6
2134,1999,14,6,7
2135,1999,59,6,7
2136,1999,104,6,7
2137,1999,23,6,8
2138,1999,68,6,8
2139,1999,113,6,8
2140,1999,32,6,9
2141,1999,77,6,9
2142,1999,122,6,9
2143,1999,41,6,10
2144,1999,86,6,10
2145,1999,131,6,10
2146,1999,6,6,11
2147,1999,49,6,11
2148,1999,96,6,11
2149,1999,13,6,12
2150,1999,60,6,12
2151,1999,103,6,12
2152,1999,24,6,13
2153,1999,67,6,13
2154,1999,114,6,13
2155,1999,31,6,14
2156,1999,78,6,14
2157,1999,121,6,14
2158,1999,42,6,15
2159,1999,85,6,15
2160,1999,132,6,15
2161,1999,138,6,16
2162,1999,181,6,16
2163,1999,205,6,16
2164,1999,145,6,17
2165,1999,186,6,17
2166,1999,222,6,17
2167,1999,150,6,18
2168,1999,169,6,18
2169,1999,198,6,18
2170,1999,157,6,19
2171,1999,193,6,19
2172,1999,217,6,19
2173,1999,162,6,20
2174,1999,174,6,20
2175,1999,210,6,20
2176,1999,139,6,21
2177,1999,180,6,21
2178,1999,204,6,21
2179,1999,144,6,22
2180,1999,187,6,22
2181,1999,223,6,22
2182,1999,151,6,23
2183,1999,168,6,23
2184,1999,199,6,23
2185,1999,156,6,24
2186,1999,192,6,24
2187,1999,216,6,24
2188,1999,163,6,25
2189,1999,175,6,25
2190,1999,211,6,25
2191,1999,7,5,1
2192,1999,48,5,1
2193,1999,97,5,1
2194,1999,12,5,2
2195,1999,61,5,2
2196,1999,102,5,2
2197,1999,25,5,3
2198,1999,66,5,3
2199,1999,115,5,3
2200,1999,30,5,4
2201,1999,79,5,4
2202,1999,120,5,4
2203,1999,43,5,5
2204,1999,84,5,5
2205,1999,133,5,5
2206,1999,8,5,6
2207,1999,47,5,6
2208,1999,98,5,6
2209,1999,11,5,7
2210,1999,62,5,7
2211,1999,101,5,7
2212,1999,26,5,8
2213,1999,65,5,8
2214,1999,116,5,8
2215,1999,29,5,9
2216,1999,80,5,9
2217,1999,119,5,9
2218,1999,44,5,10
2219,1999,83,5,10
2220,1999,134,5,10
2221,1999,9,5,11
2222,1999,46,5,11
2223,1999,99,5,11
2224,1999,10,5,12
2225,1999,63,5,12
2226,1999,100,5,12
2227,1999,27,5,13
2228,1999,64,5,13
2229,1999,117,5,13
2230,1999,28,5,14
2231,1999,81,5,14
2232,1999,118,5,14
2233,1999,45,5,15
2234,1999,82,5,15
2235,1999,135,5,15
2236,1999,140,5,16
2237,1999,179,5,16
2238,1999,203,5,16
2239,1999,143,5,17
2240,1999,188,5,17
2241,1999,224,5,17
2242,1999,152,5,18
2243,1999,167,5,18
2244,1999,200,5,18
2245,1999,155,5,19
2246,1999,191,5,19
2247,1999,215,5,19
2248,1999,164,5,20
2249,1999,176,5,20
2250,1999,212,5,20
2251,1999,141,5,21
2252,1999,178,5,21
2253,1999,202,5,21
2254,1999,142,5,22
2255,1999,189,5,22
2256,1999,225,5,22
2257,1999,153,5,23
2258,1999,166,5,23
2259,1999,201,5,23
2260,1999,154,5,24
2261,1999,190,5,24
2262,1999,214,5,24
2263,1999,165,5,25
2264,1999,177,5,25
2265,1999,213,5,25
2266,1999,1,4,1
2267,1999,54,4,1
2268,1999,91,4,1
2269,1999,18,4,2
2270,1999,55,4,2
2271,1999,108,4,2
2272,1999,19,4,3
2273,1999,72,4,3
2274,1999,109,4,3
2275,1999,36,4,4
2276,1999,73,4,4
2277,1999,126,4,4
2278,1999,37,4,5
2279,1999,90,4,5
2280,1999,127,4,5
2281,1999,2,4,6
2282,1999,53,4,6
2283,1999,92,4,6
2284,1999,17,4,7
2285,1999,56,4,7
2286,1999,107,4,7
2287,1999,20,4,8
2288,1999,71,4,8
2289,1999,110,4,8
2290,1999,35,4,9
2291,1999,74,4,9
2292,1999,125,4,9
2293,1999,38,4,10
2294,1999,89,4,10
2295,1999,128,4,10
2296,1999,3,4,11
2297,1999,52,4,11
2298,1999,93,4,11
2299,1999,16,4,12
2300,1999,57,4,12
2301,1999,106,4,12
2302,1999,21,4,13
2303,1999,70,4,13
2304,1999,111,4,13
2305,1999,34,4,14
2306,1999,75,4,14
2307,1999,124,4,14
2308,1999,39,4,15
2309,1999,88,4,15
2310,1999,129,4,15
2311,1999,136,4,16
2312,1999,183,4,16
2313,1999,207,4,16
2314,1999,147,4,17
2315,1999,184,4,17
2316,1999,220,4,17
2317,1999,148,4,18
2318,1999,171,4,18
2319,1999,196,4,18
2320,1999,159,4,19
2321,1999,195,4,19
2322,1999,219,4,19
2323,1999,160,4,20
2324,1999,172,4,20
2325,1999,208,4,20
2326,1999,137,4,21
2327,1999,182,4,21
2328,1999,206,4,21
2329,1999,146,4,22
2330,1999,185,4,22
2331,1999,221,4,22
2332,1999,149,4,23
2333,1999,170,4,23
2334,1999,197,4,23
2335,1999,158,4,24
2336,1999,194,4,24
2337,1999,218,4,24
2338,1999,161,4,25
2339,1999,173,4,25
2340,1999,209,4,25
2341,2000,1,6,1
2342,2000,54,6,1
2343,2000,91,6,1
2344,2000,18,6,2
2345,2000,55,6,2
2346,2000,108,6,2
2347,2000,19,6,3
2348,2000,72,6,3
2349,2000,109,6,3
2350,2000,36,6,4
2351,2000,73,6,4
2352,2000,126,6,4
2353,2000,37,6,5
2354,2000,90,6,5
2355,2000,127,6,5
2356,2000,2,6,6
2357,2000,53,6,6
2358,2000,92,6,6
2359,2000,17,6,7
2360,2000,56,6,7
2361,2000,107,6,7
2362,2000,20,6,8
2363,2000,71,6,8
2364,2000,110,6,8
2365,2000,35,6,9
2366,2000,74,6,9
2367,2000,125,6,9
2368,2000,38,6,10
2369,2000,89,6,10
2370,2000,128,6,10
2371,2000,3,6,11
2372,2000,52,6,11
2373,2000,93,6,11
2374,2000,16,6,12
2375,2000,57,6,12
2376,2000,106,6,12
2377,2000,21,6,13
2378,2000,70,6,13
2379,2000,111,6,13
2380,2000,34,6,14
2381,2000,75,6,14
2382,2000,124,6,14
2383,2000,39,6,15
2384,2000,88,6,15
2385,2000,129,6,15
2386,2000,136,6,16
2387,2000,183,6,16
2388,2000,207,6,16
2389,2000,147,6,17
2390,2000,184,6,17
2391,2000,220,6,17
2392,2000,148,6,18
2393,2000,171,6,18
2394,2000,196,6,18
2395,2000,159,6,19
2396,2000,195,6,19
2397,2000,219,6,19
2398,2000,160,6,20
2399,2000,172,6,20
2400,2000,208,6,20
2401,2000,137,6,21
2402,2000,182,6,21
2403,2000,206,6,21
2404,2000,146,6,22
2405,2000,185,6,22
2406,2000,221,6,22
2407,2000,149,6,23
2408,2000,170,6,23
2409,2000,197,6,23
2410,2000,158,6,24
2411,2000,194,6,24
2412,2000,218,6,24
2413,2000,161,6,25
2414,2000,173,6,25
2415,2000,209,6,25
2416,2000,4,5,1
2417,2000,51,5,1
2418,2000,94,5,1
2419,2000,15,5,2
2420,2000,58,5,2
2421,2000,105,5,2
2422,2000,22,5,3
2423,2000,69,5,3
2424,2000,112,5,3
2425,2000,33,5,4
2426,2000,76,5,4
2427,2000,123,5,4
2428,2000,40,5,5
2429,2000,87,5,5
2430,2000,130,5,5
2431,2000,5,5,6
2432,2000,50,5,6
2433,2000,95,5,6
2434,2000,14,5,7
2435,2000,59,5,7
2436,2000,104,5,7
2437,2000,23,5,8
2438,2000,68,5,8
2439,2000,113,5,8
2440,2000,32,5,9
2441,2000,77,5,9
2442,2000,122,5,9
2443,2000,41,5,10
2444,2000,86,5,10
2445,2000,131,5,10
2446,2000,6,5,11
2447,2000,49,5,11
2448,2000,96,5,11
2449,2000,13,5,12
2450,2000,60,5,12
2451,2000,103,5,12
2452,2000,24,5,13
2453,2000,67,5,13
2454,2000,114,5,13
2455,2000,31,5,14
2456,2000,78,5,14
2457,2000,121,5,14
2458,2000,42,5,15
2459,2000,85,5,15
2460,2000,132,5,15
2461,2000,138,5,16
2462,2000,181,5,16
2463,2000,205,5,16
2464,2000,145,5,17
2465,2000,186,5,17
2466,2000,222,5,17
2467,2000,150,5,18
2468,2000,169,5,18
2469,2000,198,5,18
2470,2000,157,5,19
2471,2000,193,5,19
2472,2000,217,5,19
2473,2000,162,5,20
2474,2000,174,5,20
2475,2000,210,5,20
2476,2000,139,5,21
2477,2000,180,5,21
2478,2000,204,5,21
2479,2000,144,5,22
2480,2000,187,5,22
2481,2000,223,5,22
2482,2000,151,5,23
2483,2000,168,5,23
2484,2000,199,5,23
2485,2000,156,5,24
2486,2000,192,5,24
2487,2000,216,5,24
2488,2000,163,5,25
2489,2000,175,5,25
2490,2000,211,5,25
2491,2000,7,4,1
2492,2000,48,4,1
2493,2000,97,4,1
2494,2000,12,4,2
2495,2000,61,4,2
2496,2000,102,4,2
2497,2000,25,4,3
2498,2000,66,4,3
2499,2000,115,4,3
2500,2000,30,4,4
2501,2000,79,4,4
2502,2000,120,4,4
2503,2000,43,4,5
2504,2000,84,4,5
2505,2000,133,4,5
2506,2000,8,4,6
2507,2000,47,4,6
2508,2000,98,4,6
2509,2000,11,4,7
2510,2000,62,4,7
2511,2000,101,4,7
2512,2000,26,4,8
2513,2000,65,4,8
2514,2000,116,4,8
2515,2000,29,4,9
2516,2000,80,4,9
2517,2000,119,4,9
2518,2000,44,4,10
2519,2000,83,4,10
2520,2000,134,4,10
2521,2000,9,4,11
2522,2000,46,4,11
2523,2000,99,4,11
2524,2000,10,4,12
2525,2000,63,4,12
2526,2000,100,4,12
2527,2000,27,4,13
2528,2000,64,4,13
2529,2000,117,4,13
2530,2000,28,4,14
2531,2000,81,4,14
2532,2000,118,4,14
2533,2000,45,4,15
2534,2000,82,4,15
2535,2000,135,4,15
2536,2000,140,4,16
2537,2000,179,4,16
2538,2000,203,4,16
2539,2000,143,4,17
2540,2000,188,4,17
2541,2000,224,4,17
2542,2000,152,4,18
2543,2000,167,4,18
2544,2000,200,4,18
2545,2000,155,4,19
2546,2000,191,4,19
2547,2000,215,4,19
2548,2000,164,4,20
2549,2000,176,4,20
2550,2000,212,4,20
2551,2000,141,4,21
2552,2000,178,4,21
2553,2000,202,4,21
2554,2000,142,4,22
2555,2000,189,4,22
2556,2000,225,4,22
2557,2000,153,4,23
2558,2000,166,4,23
2559,2000,201,4,23
2560,2000,154,4,24
2561,2000,190,4,24
2562,2000,214,4,24
2563,2000,165,4,25
2564,2000,177,4,25
2565,2000,213,4,25
2566,2001,7,6,1
2567,2001,48,6,1
2568,2001,97,6,1
2569,2001,12,6,2
2570,2001,61,6,2
2571,2001,102,6,2
2572,2001,25,6,3
2573,2001,66,6,3
2574,2001,115,6,3
2575,2001,30,6,4
2576,2001,79,6,4
2577,2001,120,6,4
2578,2001,43,6,5
2579,2001,84,6,5
2580,2001,133,6,5
2581,2001,8,6,6
2582,2001,47,6,6
2583,2001,98,6,6
2584,2001,11,6,7
2585,2001,62,6,7
2586,2001,101,6,7
2587,2001,26,6,8
2588,2001,65,6,8
2589,2001,116,6,8
2590,2001,29,6,9
2591,2001,80,6,9
2592,2001,119,6,9
2593,2001,44,6,10
2594,2001,83,6,10
2595,2001,134,6,10
2596,2001,9,6,11
2597,2001,46,6,11
2598,2001,99,6,11
2599,2001,10,6,12
2600,2001,63,6,12
2601,2001,100,6,12
2602,2001,27,6,13
2603,2001,64,6,13
2604,2001,117,6,13
2605,2001,28,6,14
2606,2001,81,6,14
2607,2001,118,6,14
2608,2001,45,6,15
2609,2001,82,6,15
2610,2001,135,6,15
2611,2001,140,6,16
2612,2001,179,6,16
2613,2001,203,6,16
2614,2001,143,6,17
2615,2001,188,6,17
2616,2001,224,6,17
2617,2001,152,6,18
2618,2001,167,6,18
2619,2001,200,6,18
2620,2001,155,6,19
2621,2001,191,6,19
2622,2001,215,6,19
2623,2001,164,6,20
2624,2001,176,6,20
2625,2001,212,6,20
2626,2001,141,6,21
2627,2001,178,6,21
2628,2001,202,6,21
2629,2001,142,6,22
2630,2001,189,6,22
2631,2001,225,6,22
2632,2001,153,6,23
2633,2001,166,6,23
2634,2001,201,6,23
2635,2001,154,6,24
2636,2001,190,6,24
2637,2001,214,6,24
2638,2001,165,6,25
2639,2001,177,6,25
2640,2001,213,6,25
2641,2001,1,5,1
2642,2001,54,5,1
2643,2001,91,5,1
2644,2001,18,5,2
2645,2001,55,5,2
2646,2001,108,5,2
2647,2001,19,5,3
2648,2001,72,5,3
2649,2001,109,5,3
2650,2001,36,5,4
2651,2001,73,5,4
2652,2001,126,5,4
2653,2001,37,5,5
2654,2001,90,5,5
2655,2001,127,5,5
2656,2001,2,5,6
2657,2001,53,5,6
2658,2001,92,5,6
2659,2001,17,5,7
2660,2001,56,5,7
2661,2001,107,5,7
2662,2001,20,5,8
2663,2001,71,5,8
2664,2001,110,5,8
2665,2001,35,5,9
2666,2001,74,5,9
2667,2001,125,5,9
2668,2001,38,5,10
2669,2001,89,5,10
2670,2001,128,5,10
2671,2001,3,5,11
2672,2001,52,5,11
2673,2001,93,5,11
2674,2001,16,5,12
2675,2001,57,5,12
2676,2001,106,5,12
2677,2001,21,5,13
2678,2001,70,5,13
2679,2001,111,5,13
2680,2001,34,5,14
2681,2001,75,5,14
2682,2001,124,5,14
2683,2001,39,5,15
2684,2001,88,5,15
2685,2001,129,5,15
2686,2001,136,5,16
2687,2001,183,5,16
2688,2001,207,5,16
2689,2001,147,5,17
2690,2001,184,5,17
2691,2001,220,5,17
2692,2001,148,5,18
2693,2001,171,5,18
2694,2001,196,5,18
2695,2001,159,5,19
2696,2001,195,5,19
2697,2001,219,5,19
2698,2001,160,5,20
2699,2001,172,5,20
2700,2001,208,5,20
2701,2001,137,5,21
2702,2001,182,5,21
2703,2001,206,5,21
2704,2001,146,5,22
2705,2001,185,5,22
2706,2001,221,5,22
2707,2001,149,5,23
2708,2001,170,5,23
2709,2001,197,5,23
2710,2001,158,5,24
2711,2001,194,5,24
2712,2001,218,5,24
2713,2001,161,5,25
2714,2001,173,5,25
2715,2001,209,5,25
2716,2001,136,3,16
2717,2001,183,3,16
2718,2001,207,3,16
2719,2001,147,3,17
2720,2001,184,3,17
2721,2001,220,3,17
2722,2001,148,3,18
2723,2001,171,3,18
2724,2001,196,3,18
2725,2001,159,3,19
2726,2001,195,3,19
2727,2001,219,3,19
2728,2001,160,3,20
2729,2001,172,3,20
2730,2001,208,3,20
2731,2001,137,3,21
2732,2001,182,3,21
2733,2001,206,3,21
2734,2001,146,3,22
2735,2001,185,3,22
2736,2001,221,3,22
2737,2001,149,3,23
2738,2001,170,3,23
2739,2001,197,3,23
2740,2001,158,3,24
2741,2001,194,3,24
2742,2001,218,3,24
2743,2001,161,3,25
2744,2001,173,3,25
2745,2001,209,3,25
2746,2001,4,4,1
2747,2001,51,4,1
2748,2001,94,4,1
2749,2001,15,4,2
2750,2001,58,4,2
2751,2001,105,4,2
2752,2001,22,4,3
2753,2001,69,4,3
2754,2001,112,4,3
2755,2001,33,4,4
2756,2001,76,4,4
2757,2001,123,4,4
2758,2001,40,4,5
2759,2001,87,4,5
2760,2001,130,4,5
2761,2001,5,4,6
2762,2001,50,4,6
2763,2001,95,4,6
2764,2001,14,4,7
2765,2001,59,4,7
2766,2001,104,4,7
2767,2001,23,4,8
2768,2001,68,4,8
2769,2001,113,4,8
2770,2001,32,4,9
2771,2001,77,4,9
2772,2001,122,4,9
2773,2001,41,4,10
2774,2001,86,4,10
2775,2001,131,4,10
2776,2001,6,4,11
2777,2001,49,4,11
2778,2001,96,4,11
2779,2001,13,4,12
2780,2001,60,4,12
2781,2001,103,4,12
2782,2001,24,4,13
2783,2001,67,4,13
2784,2001,114,4,13
2785,2001,31,4,14
2786,2001,78,4,14
2787,2001,121,4,14
2788,2001,42,4,15
2789,2001,85,4,15
2790,2001,132,4,15
2791,2001,138,4,16
2792,2001,181,4,16
2793,2001,205,4,16
2794,2001,145,4,17
2795,2001,186,4,17
2796,2001,222,4,17
2797,2001,150,4,18
2798,2001,169,4,18
2799,2001,198,4,18
2800,2001,157,4,19
2801,2001,193,4,19
2802,2001,217,4,19
2803,2001,162,4,20
2804,2001,174,4,20
2805,2001,210,4,20
2806,2001,139,4,21
2807,2001,180,4,21
2808,2001,204,4,21
2809,2001,144,4,22
2810,2001,187,4,22
2811,2001,223,4,22
2812,2001,151,4,23
2813,2001,168,4,23
2814,2001,199,4,23
2815,2001,156,4,24
2816,2001,192,4,24
2817,2001,216,4,24
2818,2001,163,4,25
2819,2001,175,4,25
2820,2001,211,4,25
2821,2002,4,6,1
2822,2002,51,6,1
2823,2002,94,6,1
2824,2002,15,6,2
2825,2002,58,6,2
2826,2002,105,6,2
2827,2002,22,6,3
2828,2002,69,6,3
2829,2002,112,6,3
2830,2002,33,6,4
2831,2002,76,6,4
2832,2002,123,6,4
2833,2002,40,6,5
2834,2002,87,6,5
2835,2002,130,6,5
2836,2002,5,6,6
2837,2002,50,6,6
2838,2002,95,6,6
2839,2002,14,6,7
2840,2002,59,6,7
2841,2002,104,6,7
2842,2002,23,6,8
2843,2002,68,6,8
2844,2002,113,6,8
2845,2002,32,6,9
2846,2002,77,6,9
2847,2002,122,6,9
2848,2002,41,6,10
2849,2002,86,6,10
2850,2002,131,6,10
2851,2002,6,6,11
2852,2002,49,6,11
2853,2002,96,6,11
2854,2002,13,6,12
2855,2002,60,6,12
2856,2002,103,6,12
2857,2002,24,6,13
2858,2002,67,6,13
2859,2002,114,6,13
2860,2002,31,6,14
2861,2002,78,6,14
2862,2002,121,6,14
2863,2002,42,6,15
2864,2002,85,6,15
2865,2002,132,6,15
2866,2002,138,6,16
2867,2002,181,6,16
2868,2002,205,6,16
2869,2002,145,6,17
2870,2002,186,6,17
2871,2002,222,6,17
2872,2002,150,6,18
2873,2002,169,6,18
2874,2002,198,6,18
2875,2002,157,6,19
2876,2002,193,6,19
2877,2002,217,6,19
2878,2002,162,6,20
2879,2002,174,6,20
2880,2002,210,6,20
2881,2002,139,6,21
2882,2002,180,6,21
2883,2002,204,6,21
2884,2002,144,6,22
2885,2002,187,6,22
2886,2002,223,6,22
2887,2002,151,6,23
2888,2002,168,6,23
2889,2002,199,6,23
2890,2002,156,6,24
2891,2002,192,6,24
2892,2002,216,6,24
2893,2002,163,6,25
2894,2002,175,6,25
2895,2002,211,6,25
2896,2002,7,5,1
2897,2002,48,5,1
2898,2002,97,5,1
2899,2002,12,5,2
2900,2002,61,5,2
2901,2002,102,5,2
2902,2002,25,5,3
2903,2002,66,5,3
2904,2002,115,5,3
2905,2002,30,5,4
2906,2002,79,5,4
2907,2002,120,5,4
2908,2002,43,5,5
2909,2002,84,5,5
2910,2002,133,5,5
2911,2002,8,5,6
2912,2002,47,5,6
2913,2002,98,5,6
2914,2002,11,5,7
2915,2002,62,5,7
2916,2002,101,5,7
2917,2002,26,5,8
2918,2002,65,5,8
2919,2002,116,5,8
2920,2002,29,5,9
2921,2002,80,5,9
2922,2002,119,5,9
2923,2002,44,5,10
2924,2002,83,5,10
2925,2002,134,5,10
2926,2002,9,5,11
2927,2002,46,5,11
2928,2002,99,5,11
2929,2002,10,5,12
2930,2002,63,5,12
2931,2002,100,5,12
2932,2002,27,5,13
2933,2002,64,5,13
2934,2002,117,5,13
2935,2002,28,5,14
2936,2002,81,5,14
2937,2002,118,5,14
2938,2002,45,5,15
2939,2002,82,5,15
2940,2002,135,5,15
2941,2002,140,5,16
2942,2002,179,5,16
2943,2002,203,5,16
2944,2002,143,5,17
2945,2002,188,5,17
2946,2002,224,5,17
2947,2002,152,5,18
2948,2002,167,5,18
2949,2002,200,5,18
2950,2002,155,5,19
2951,2002,191,5,19
2952,2002,215,5,19
2953,2002,164,5,20
2954,2002,176,5,20
2955,2002,212,5,20
2956,2002,141,5,21
2957,2002,178,5,21
2958,2002,202,5,21
2959,2002,142,5,22
2960,2002,189,5,22
2961,2002,225,5,22
2962,2002,153,5,23
2963,2002,166,5,23
2964,2002,201,5,23
2965,2002,154,5,24
2966,2002,190,5,24
2967,2002,214,5,24
2968,2002,165,5,25
2969,2002,177,5,25
2970,2002,213,5,25
2971,2002,1,4,1
2972,2002,54,4,1
2973,2002,91,4,1
2974,2002,18,4,2
2975,2002,55,4,2
2976,2002,108,4,2
2977,2002,19,4,3
2978,2002,72,4,3
2979,2002,109,4,3
2980,2002,36,4,4
2981,2002,73,4,4
2982,2002,126,4,4
2983,2002,37,4,5
2984,2002,90,4,5
2985,2002,127,4,5
2986,2002,2,4,6
2987,2002,53,4,6
2988,2002,92,4,6
2989,2002,17,4,7
2990,2002,56,4,7
2991,2002,107,4,7
2992,2002,20,4,8
2993,2002,71,4,8
2994,2002,110,4,8
2995,2002,35,4,9
2996,2002,74,4,9
2997,2002,125,4,9
2998,2002,38,4,10
2999,2002,89,4,10
3000,2002,128,4,10
3001,2002,3,4,11
3002,2002,52,4,11
3003,2002,93,4,11
3004,2002,16,4,12
3005,2002,57,4,12
3006,2002,106,4,12
3007,2002,21,4,13
3008,2002,70,4,13
3009,2002,111,4,13
3010,2002,34,4,14
3011,2002,75,4,14
3012,2002,124,4,14
3013,2002,39,4,15
3014,2002,88,4,15
3015,2002,129,4,15
3016,2002,136,4,16
3017,2002,183,4,16
3018,2002,207,4,16
3019,2002,147,4,17
3020,2002,184,4,17
3021,2002,220,4,17
3022,2002,148,4,18
3023,2002,171,4,18
3024,2002,196,4,18
3025,2002,159,4,19
3026,2002,195,4,19
3027,2002,219,4,19
3028,2002,160,4,20
3029,2002,172,4,20
3030,2002,208,4,20
3031,2002,137,4,21
3032,2002,182,4,21
3033,2002,206,4,21
3034,2002,146,4,22
3035,2002,185,4,22
3036,2002,221,4,22
3037,2002,149,4,23
3038,2002,170,4,23
3039,2002,197,4,23
3040,2002,158,4,24
3041,2002,194,4,24
3042,2002,218,4,24
3043,2002,161,4,25
3044,2002,173,4,25
3045,2002,209,4,25
3046,2003,1,6,1
3047,2003,54,6,1
3048,2003,91,6,1
3049,2003,18,6,2
3050,2003,55,6,2
3051,2003,108,6,2
3052,2003,19,6,3
3053,2003,72,6,3
3054,2003,109,6,3
3055,2003,36,6,4
3056,2003,73,6,4
3057,2003,126,6,4
3058,2003,37,6,5
3059,2003,90,6,5
3060,2003,127,6,5
3061,2003,2,6,6
3062,2003,53,6,6
3063,2003,92,6,6
3064,2003,17,6,7
3065,2003,56,6,7
3066,2003,107,6,7
3067,2003,20,6,8
3068,2003,71,6,8
3069,2003,110,6,8
3070,2003,35,6,9
3071,2003,74,6,9
3072,2003,125,6,9
3073,2003,38,6,10
3074,2003,89,6,10
3075,2003,128,6,10
3076,2003,3,6,11
3077,2003,52,6,11
3078,2003,93,6,11
3079,2003,16,6,12
3080,2003,57,6,12
3081,2003,106,6,12
3082,2003,21,6,13
3083,2003,70,6,13
3084,2003,111,6,13
3085,2003,34,6,14
3086,2003,75,6,14
3087,2003,124,6,14
3088,2003,39,6,15
3089,2003,88,6,15
3090,2003,129,6,15
3091,2003,136,6,16
3092,2003,183,6,16
3093,2003,207,6,16
3094,2003,147,6,17
3095,2003,184,6,17
3096,2003,220,6,17
3097,2003,148,6,18
3098,2003,171,6,18
3099,2003,196,6,18
3100,2003,159,6,19
3101,2003,195,6,19
3102,2003,219,6,19
3103,2003,160,6,20
3104,2003,172,6,20
3105,2003,208,6,20
3106,2003,137,6,21
3107,2003,182,6,21
3108,2003,206,6,21
3109,2003,146,6,22
3110,2003,185,6,22
3111,2003,221,6,22
3112,2003,149,6,23
3113,2003,170,6,23
3114,2003,197,6,23
3115,2003,158,6,24
3116,2003,194,6,24
3117,2003,218,6,24
3118,2003,161,6,25
3119,2003,173,6,25
3120,2003,209,6,25
3121,2003,4,5,1
3122,2003,51,5,1
3123,2003,94,5,1
3124,2003,15,5,2
3125,2003,58,5,2
3126,2003,105,5,2
3127,2003,22,5,3
3128,2003,69,5,3
3129,2003,112,5,3
3130,2003,33,5,4
3131,2003,76,5,4
